Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-88.0532,-0.0000,0.5000,72.7052,-1.7322,-0.0796,-0.0002,0.0000,0.0003,-0.0039,0.7674
3,-88.0532,-0.0000,0.5000,72.7045,-1.7322,-0.0796,-0.0002,0.0000,0.0003,-0.0039,0.7672
5,-88.0532,-0.0000,0.5000,72.7037,-1.7322,-0.0796,-0.0002,0.0000,0.0003,-0.0039,0.7671
7,-88.0533,-0.0000,0.5000,72.7030,-1.7322,-0.0796,-0.0002,0.0000,0.0003,-0.0039,0.7669
9,-88.0533,-0.0000,0.5000,72.7024,-1.7322,-0.0796,-0.0002,0.0000,0.0003,-0.0039,0.7668
11,-48.4495,79.2075,0.5000,72.7012,-1104.6123,-12.6504,-0.0824,1.1829,5.1729,0.0122,307.0391
13,29.1906,7.2122,0.5000,72.8037,-4078.2841,-131.2128,-2463.2741,323.9674,5.5381,0.9797,0.2561
15,35.9297,2.0112,0.5000,75.8264,-791.3072,-108.4975,-1861.5939,558.7580,6.3477,3.3291,0.1338
17,38.1669,0.7746,0.5000,85.2781,-196.0922,-100.6632,-1352.4429,530.2796,8.1548,6.5085,0.1064
19,39.1665,0.3841,0.5000,100.7988,-70.7781,-97.4557,-1105.3553,451.0348,9.7643,9.5705,0.0975
21,39.7353,0.2415,0.5000,119.9919,-28.4000,-95.4073,-970.5466,377.5748,11.1715,12.7210,0.0927
23,40.1424,0.1867,0.5000,140.2679,-9.8810,-93.5435,-882.5792,308.4533,12.5620,16.5565,0.0888
25,40.4804,0.1601,0.5000,159.8929,-4.0458,-92.1808,-834.8307,263.5898,13.5222,19.8839,0.0861
27,40.7749,0.1397,0.5000,178.0112,-1.5101,-90.8262,-793.9126,225.4051,14.3761,23.6075,0.0837
29,41.0287,0.1191,0.5000,194.3179,-0.5746,-89.6268,-759.3552,196.4128,15.0387,27.2947,0.0816
31,41.2400,0.0974,0.5000,208.7902,-0.1635,-88.2421,-718.9043,167.3566,15.6987,32.1313,0.0796
33,41.4071,0.0753,0.5000,221.5331,-0.0741,-87.4667,-695.3888,152.6565,16.0229,35.1871,0.0786
35,41.5302,0.0534,0.5000,232.7001,-0.0226,-86.4289,-662.4492,134.2351,16.4118,39.7897,0.0776
37,41.6106,0.0324,0.5000,242.4568,-0.0102,-85.8140,-641.9412,123.8032,16.6211,42.8624,0.0772
39,41.6506,0.0127,0.5000,250.9619,-0.0046,-85.2552,-622.5249,114.5208,16.8003,45.9325,0.0770
41,41.6530,-0.0055,0.5000,258.3615,-0.0016,-84.5112,-595.3187,102.3169,17.0273,50.5227,0.0770
43,41.6208,-0.0223,0.5000,264.7859,-0.0006,-84.0717,-578.3809,95.1131,17.1586,53.5665,0.0772
45,41.5570,-0.0376,0.5000,270.3504,-0.0002,-83.4850,-554.6146,85.4393,17.3353,58.0988,0.0778
47,41.4641,-0.0517,0.5000,275.1559,-0.0001,-83.1378,-539.8063,79.6297,17.4445,61.0930,0.0784
49,41.3450,-0.0641,0.5000,279.2907,-0.0000,-82.6721,-518.9979,71.7284,17.6007,65.5367,0.0796
51,41.2022,-0.0756,0.5000,282.8319,0.0000,-82.3939,-506.0019,66.9367,17.7023,68.4640,0.0805
53,41.0379,-0.0860,0.5000,285.8469,-0.0000,-82.0186,-487.7356,60.3735,17.8541,72.7970,0.0822
55,40.8540,-0.0954,0.5000,288.3947,-0.0000,-81.7923,-476.3212,56.3723,17.9559,75.6447,0.0834
57,40.6525,-0.1039,0.5000,290.5268,-0.0000,-81.4309,-457.4940,49.9313,18.1401,80.6085,0.0859
59,40.4351,-0.1115,0.5000,292.2887,-0.0000,-81.2868,-449.8201,47.3613,18.2222,82.7373,0.0871
61,40.2033,-0.1184,0.5000,293.7202,-0.0000,-81.0192,-435.3985,42.6134,18.3903,86.9287,0.0896
63,39.9586,-0.1246,0.5000,294.8565,0.0000,-80.8942,-428.6340,40.4213,18.4764,88.9907,0.0910
65,39.7023,-0.1302,0.5000,295.7288,-0.0000,-80.6585,-415.9624,36.3697,18.6528,93.0464,0.0939
67,39.4356,-0.1351,0.5000,296.3647,0.0000,-80.4379,-404.3938,32.7241,18.8347,97.0106,0.0971
69,39.1599,-0.1395,0.5000,296.7887,-0.0000,-80.2703,-395.9433,30.0850,18.9833,100.1012,0.0998
71,38.8761,-0.1433,0.5000,297.0226,-0.0000,-80.1076,-388.1448,27.6590,19.1350,103.1341,0.1026
73,38.5854,-0.1466,0.5000,297.0858,0.0000,-79.9482,-380.9814,25.4300,19.2895,106.1099,0.1056
75,38.2887,-0.1494,0.5000,296.9959,-0.0000,-79.7902,-374.4310,23.3816,19.4466,109.0292,0.1088
77,37.9870,-0.1517,0.5000,296.7682,-0.0000,-79.6324,-368.4789,21.4999,19.6059,111.8930,0.1120
79,37.6812,-0.1535,0.5000,296.4170,0.0000,-79.4732,-363.1047,19.7718,19.7672,114.7025,0.1154
81,37.3723,-0.1550,0.5000,295.9546,0.0000,-79.3114,-358.2846,18.1850,19.9301,117.4591,0.1190
83,37.0609,-0.1560,0.5000,295.3926,-0.0000,-79.1459,-353.9963,16.7282,20.0942,120.1640,0.1227
85,36.7480,-0.1567,0.5000,294.7410,-0.0000,-78.9757,-350.2191,15.3908,20.2592,122.8187,0.1265
87,36.4342,-0.1570,0.5000,294.0091,0.0000,-78.7998,-346.9271,14.1634,20.4249,125.4250,0.1304
89,36.1203,-0.1569,0.5000,293.2053,0.0000,-78.6175,-344.0874,13.0371,20.5908,127.9844,0.1344
91,35.8068,-0.1566,0.5000,292.3371,-0.0000,-78.4281,-341.6711,12.0034,20.7568,130.4986,0.1386
93,35.4944,-0.1560,0.5000,291.4115,0.0000,-78.2311,-339.6484,11.0550,20.9224,132.9693,0.1428
95,35.1835,-0.1551,0.5000,290.4345,0.0000,-78.0259,-337.9923,10.1847,21.0876,135.3981,0.1472
97,34.8747,-0.1540,0.5000,289.4120,-0.0000,-77.8122,-336.6616,9.3861,21.2519,137.7867,0.1517
99,34.5683,-0.1527,0.5000,288.3490,-0.0000,-77.5898,-335.6254,8.6533,21.4153,140.1368,0.1562
101,34.2648,-0.1512,0.5000,287.2502,0.0000,-77.4342,-335.0745,8.1916,21.5253,141.7071,0.1594
103,33.9643,-0.1496,0.5000,286.1200,-0.0000,-77.1107,-334.2903,7.3449,21.7435,144.7988,0.1658
105,33.6671,-0.1479,0.5000,284.9622,0.0000,-77.0010,-334.1142,7.0878,21.8145,145.7995,0.1679
107,33.3734,-0.1462,0.5000,283.7804,0.0000,-76.7498,-333.8448,6.5478,21.9721,148.0102,0.1727
109,33.0833,-0.1444,0.5000,282.5779,-0.0000,-76.4912,-333.7216,6.0535,22.1275,150.1804,0.1776
111,32.7969,-0.1425,0.5000,281.3575,0.0000,-76.2372,-333.7123,5.6196,22.2741,152.2202,0.1823
113,32.5141,-0.1407,0.5000,280.1221,-0.0000,-75.8491,-333.8412,5.0393,22.4879,155.1831,0.1894
115,32.2351,-0.1389,0.5000,278.8740,-0.0000,-75.5400,-334.0175,4.6362,22.6505,157.4286,0.1949
117,31.9596,-0.1371,0.5000,277.6156,0.0000,-75.3823,-334.1206,4.4479,22.7311,158.5395,0.1977
119,31.6876,-0.1354,0.5000,276.3489,-0.0000,-74.8535,-334.4783,3.8881,22.9915,162.1162,0.2070
121,31.4189,-0.1337,0.5000,275.0758,0.0000,-74.5819,-334.6470,3.6374,23.1199,163.8744,0.2117
123,31.1535,-0.1321,0.5000,273.7979,0.0000,-74.3061,-334.7937,3.4042,23.2472,165.6130,0.2165
125,30.8911,-0.1307,0.5000,272.5170,-0.0000,-73.9861,-334.9217,3.1577,23.3915,167.5756,0.2221
127,30.6314,-0.1293,0.5000,271.2343,-0.0000,-73.6614,-334.9957,2.9305,23.5345,169.5135,0.2277
129,30.3744,-0.1281,0.5000,269.9512,0.0000,-73.3325,-335.0052,2.7211,23.6764,171.4271,0.2334
131,30.1197,-0.1269,0.5000,268.6689,-0.0000,-73.0000,-334.9418,2.5280,23.8173,173.3166,0.2392
133,29.8672,-0.1259,0.5000,267.3884,-0.0000,-72.6643,-334.7989,2.3499,23.9573,175.1822,0.2451
135,29.6166,-0.1250,0.5000,266.1106,0.0000,-72.3260,-334.5711,2.1856,24.0965,177.0241,0.2511
137,29.3676,-0.1242,0.5000,264.8366,-0.0000,-71.9853,-334.2545,2.0338,24.2351,178.8424,0.2572
139,29.1200,-0.1235,0.5000,263.5671,-0.0000,-71.6429,-333.8465,1.8936,24.3732,180.6372,0.2635
141,28.8736,-0.1230,0.5000,262.3028,-0.0000,-71.2991,-333.3458,1.7640,24.5108,182.4085,0.2698
143,28.6282,-0.1226,0.5000,261.0443,0.0000,-70.9543,-332.7519,1.6441,24.6482,184.1564,0.2763
145,28.3835,-0.1222,0.5000,259.7923,-0.0000,-70.6089,-332.0653,1.5332,24.7855,185.8808,0.2829
147,28.1393,-0.1220,0.5000,258.5473,-0.0000,-70.2631,-331.2869,1.4306,24.9226,187.5817,0.2896
149,27.8955,-0.1219,0.5000,257.3097,0.0000,-69.9174,-330.4187,1.3356,25.0598,189.2590,0.2965
151,27.6518,-0.1219,0.5000,256.0800,0.0000,-69.5721,-329.4627,1.2475,25.1972,190.9127,0.3036
153,27.4080,-0.1219,0.5000,254.8586,-0.0000,-69.2273,-328.4216,1.1659,25.3348,192.5426,0.3109
155,27.1641,-0.1221,0.5000,253.6459,-0.0000,-68.8833,-327.2983,1.0902,25.4727,194.1487,0.3183
157,26.9197,-0.1223,0.5000,252.4420,0.0000,-68.5404,-326.0958,1.0200,25.6110,195.7310,0.3259
159,26.6748,-0.1226,0.5000,251.2473,0.0000,-68.1987,-324.8176,0.9548,25.7498,197.2892,0.3337
161,26.4292,-0.1229,0.5000,250.0621,-0.0000,-67.8584,-323.4670,0.8943,25.8892,198.8233,0.3417
163,26.1828,-0.1234,0.5000,248.8865,-0.0000,-67.5197,-322.0476,0.8380,26.0292,200.3333,0.3500
165,25.9355,-0.1238,0.5000,247.7207,0.0000,-67.1827,-320.5627,0.7858,26.1698,201.8190,0.3585
167,25.6872,-0.1244,0.5000,246.5650,0.0000,-66.8476,-319.0159,0.7372,26.3112,203.2803,0.3672
169,25.4378,-0.1249,0.5000,245.4193,-0.0000,-66.5143,-317.4105,0.6920,26.4534,204.7173,0.3761
171,25.1871,-0.1256,0.5000,244.2839,-0.0000,-66.1831,-315.7501,0.6499,26.5963,206.1297,0.3854
173,24.9352,-0.1262,0.5000,243.1588,0.0000,-65.8540,-314.0378,0.6107,26.7402,207.5175,0.3949
175,24.6819,-0.1269,0.5000,242.0441,0.0000,-65.5270,-312.2769,0.5743,26.8849,208.8808,0.4047
177,24.4272,-0.1276,0.5000,240.9400,-0.0000,-65.2022,-310.4705,0.5403,27.0305,210.2194,0.4148
179,24.1711,-0.1284,0.5000,239.8463,-0.0000,-64.8797,-308.6215,0.5086,27.1770,211.5332,0.4252
181,23.9134,-0.1291,0.5000,238.7633,0.0000,-64.5594,-306.7330,0.4791,27.3245,212.8223,0.4359
183,23.6541,-0.1299,0.5000,237.6909,0.0000,-64.2414,-304.8076,0.4515,27.4730,214.0866,0.4470
185,23.3933,-0.1307,0.5000,236.6291,-0.0000,-64.0313,-303.5086,0.4342,27.5722,214.9134,0.4545
187,23.1309,-0.1315,0.5000,235.5780,-0.0000,-63.7396,-301.6706,0.4114,27.7115,216.0497,0.4653
189,22.8668,-0.1324,0.5000,234.5376,0.0000,-63.4498,-299.8066,0.3899,27.8516,217.1646,0.4765
191,22.6010,-0.1332,0.5000,233.5077,-0.0000,-62.9968,-296.8190,0.3588,28.0743,218.8794,0.4947
193,22.3336,-0.1340,0.5000,232.4886,-0.0000,-62.6903,-294.7482,0.3392,28.2276,220.0200,0.5076
195,22.0645,-0.1349,0.5000,231.4800,-0.0000,-62.3860,-292.6549,0.3209,28.3819,221.1358,0.5210
197,21.7937,-0.1357,0.5000,230.4820,0.0000,-62.0840,-290.5412,0.3038,28.5371,222.2268,0.5348
199,21.5213,-0.1365,0.5000,229.4946,0.0000,-61.7841,-288.4093,0.2879,28.6933,223.2932,0.5490
201,21.2472,-0.1374,0.5000,228.5177,-0.0000,-61.4865,-286.2609,0.2729,28.8503,224.3348,0.5637
203,20.9714,-0.1382,0.5000,227.5513,-0.0000,-61.1909,-284.0979,0.2590,29.0084,225.3520,0.5789
205,20.6940,-0.1390,0.5000,226.5953,0.0000,-60.8975,-281.9219,0.2459,29.1673,226.3445,0.5946
207,20.4149,-0.1398,0.5000,225.6497,-0.0000,-60.6061,-279.7350,0.2336,29.3270,227.3125,0.6108
209,20.1342,-0.1406,0.5000,224.7145,-0.0000,-60.3168,-277.5387,0.2222,29.4876,228.2561,0.6276
211,19.8519,-0.1414,0.5000,223.7895,-0.0000,-60.0295,-275.3345,0.2115,29.6491,229.1753,0.6449
213,19.5681,-0.1422,0.5000,222.8748,0.0000,-59.7441,-273.1238,0.2014,29.8113,230.0701,0.6628
215,19.2826,-0.1430,0.5000,221.9702,-0.0000,-59.4606,-270.9081,0.1921,29.9743,230.9407,0.6812
217,18.9957,-0.1438,0.5000,221.0757,-0.0000,-59.1790,-268.6888,0.1833,30.1380,231.7872,0.7003
219,18.7073,-0.1445,0.5000,220.1913,-0.0000,-58.8993,-266.4670,0.1751,30.3024,232.6095,0.7200
221,18.4174,-0.1452,0.5000,219.3168,0.0000,-58.6213,-264.2441,0.1674,30.4675,233.4079,0.7404
223,18.1260,-0.1459,0.5000,218.4522,-0.0000,-58.3450,-262.0212,0.1602,30.6332,234.1823,0.7614
225,17.8332,-0.1466,0.5000,217.5974,-0.0000,-58.0704,-259.7995,0.1535,30.7995,234.9329,0.7831
227,17.5391,-0.1473,0.5000,216.7524,-0.0000,-57.7975,-257.5798,0.1472,30.9664,235.6598,0.8056
229,17.2437,-0.1480,0.5000,215.9170,0.0000,-57.5262,-255.3634,0.1413,31.1337,236.3630,0.8288
231,16.9469,-0.1486,0.5000,215.0912,0.0000,-57.2564,-253.1510,0.1358,31.3016,237.0427,0.8527
233,16.6489,-0.1492,0.5000,214.2750,-0.0000,-56.9881,-250.9435,0.1307,31.4699,237.6990,0.8775
235,16.3496,-0.1498,0.5000,213.4681,0.0000,-56.7214,-248.7417,0.1259,31.6387,238.3318,0.9030
237,16.0492,-0.1504,0.5000,212.6706,0.0000,-56.4560,-246.5462,0.1215,31.8078,238.9415,0.9294
239,15.7476,-0.1510,0.5000,211.8824,-0.0000,-56.1920,-244.3579,0.1173,31.9772,239.5280,0.9567
241,15.4449,-0.1516,0.5000,211.1033,-0.0000,-55.9294,-242.1771,0.1135,32.1469,240.0914,0.9849
243,15.1412,-0.1521,0.5000,210.3334,0.0000,-55.6681,-240.0044,0.1099,32.3168,240.6318,1.0140
245,14.8364,-0.1526,0.5000,209.5724,0.0000,-55.4081,-237.8403,0.1065,32.4870,241.1493,1.0440
247,14.5306,-0.1531,0.5000,208.8204,-0.0000,-55.2323,-236.3757,0.1042,32.6026,241.4878,1.0649
249,14.2238,-0.1535,0.5000,208.0772,0.0000,-54.8822,-233.4592,0.0995,32.8340,242.1332,1.1082
251,13.9162,-0.1540,0.5000,207.3427,-0.0000,-54.7080,-232.0073,0.0970,32.9498,242.4403,1.1306
253,13.6076,-0.1544,0.5000,206.6169,-0.0000,-54.3611,-229.1165,0.0919,33.1813,243.0231,1.1768
255,13.2982,-0.1549,0.5000,205.8997,0.0000,-54.2446,-228.1456,0.0903,33.2594,243.2103,1.1929
257,12.9880,-0.1552,0.5000,205.1909,0.0000,-53.9765,-225.9116,0.0868,33.4397,243.6245,1.2308
259,12.6770,-0.1556,0.5000,204.4905,0.0000,-53.7001,-223.6084,0.0836,33.6263,244.0271,1.2715
261,12.3653,-0.1560,0.5000,203.7983,-0.0000,-53.4508,-221.5320,0.0810,33.7952,244.3686,1.3096
263,12.0529,-0.1563,0.5000,203.1144,-0.0000,-53.1770,-219.2513,0.0784,33.9813,244.7198,1.3530
265,11.7398,-0.1567,0.5000,202.4385,0.0000,-52.9924,-217.7140,0.0769,34.1071,244.9423,1.3832
