Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0599,-0.0000,0.5000,72.9237,-1.7128,-0.0395,-0.0002,0.0001,0.0012,-0.0036,2.9909,0.0029,0.0000
2,-88.0599,-0.0000,0.5000,72.9233,-1.7128,-0.0395,-0.0002,0.0001,0.0012,-0.0036,2.9909,0.0029,0.0000
4,-88.0599,-0.0000,0.5000,72.9230,-1.7128,-0.0395,-0.0002,0.0001,0.0012,-0.0036,2.9909,0.0029,0.0000
6,-88.0599,-0.0000,0.5000,72.9228,-1.7128,-0.0395,-0.0002,0.0001,0.0012,-0.0036,2.9910,0.0029,0.0000
8,-88.0599,-0.0000,0.5000,72.9225,-1.7128,-0.0395,-0.0002,0.0001,0.0012,-0.0036,2.9911,0.0029,0.0000
10,-48.4539,79.2119,0.5000,72.9218,-1093.6978,-6.2815,-0.0783,1.2090,6.4272,0.0114,305.4765,0.3068,0.3068
12,28.8513,7.0942,0.5000,73.0182,-4064.4546,-65.8213,-2387.1032,329.3731,6.9469,0.9103,0.2616,-2.1154,-2.1154
14,35.4398,1.9554,0.5000,75.9138,-763.2032,-54.6147,-1821.5224,567.0143,8.1299,3.1327,0.1380,-1.2977,-1.2977
16,37.6025,0.7460,0.5000,85.0399,-226.1419,-51.2176,-1394.9446,544.7599,10.1998,5.6344,0.1134,-0.8855,-0.8855
18,38.5628,0.3687,0.5000,100.0767,-75.7740,-49.4531,-1127.8592,460.3668,12.4968,8.6005,0.1031,-0.6957,-0.6957
20,39.1066,0.2304,0.5000,118.7289,-27.0170,-48.3228,-978.9853,376.9717,14.6160,11.8331,0.0977,-0.6238,-0.6238
22,39.4924,0.1762,0.5000,138.4950,-10.3455,-47.4932,-898.9327,313.6176,16.3301,15.0226,0.0941,-0.6014,-0.6014
24,39.8092,0.1493,0.5000,157.6788,-4.3871,-46.8471,-850.6314,269.4023,17.6164,17.9434,0.0915,-0.5924,-0.5924
26,40.0818,0.1287,0.5000,175.4282,-1.7067,-46.2011,-808.6500,231.2260,18.7949,21.2308,0.0892,-0.5835,-0.5835
28,40.3140,0.1083,0.5000,191.4299,-0.5574,-45.5262,-767.0424,197.2125,19.8910,25.1087,0.0869,-0.5703,-0.5703
30,40.5038,0.0868,0.5000,205.6508,-0.2277,-45.0425,-737.0569,175.7936,20.5928,28.2356,0.0854,-0.5574,-0.5574
32,40.6502,0.0650,0.5000,218.1867,-0.0793,-44.5287,-704.2423,155.1075,21.2663,31.9643,0.0842,-0.5403,-0.5403
34,40.7534,0.0436,0.5000,229.1838,-0.0343,-44.1650,-680.0887,141.4312,21.7021,34.9235,0.0835,-0.5261,-0.5261
36,40.8149,0.0232,0.5000,238.8010,-0.0133,-43.7924,-654.3019,128.0089,22.1177,38.3023,0.0830,-0.5096,-0.5096
38,40.8371,0.0040,0.5000,247.1923,-0.0051,-43.4569,-629.9783,116.2638,22.4696,41.7167,0.0828,-0.4929,-0.4929
40,40.8226,-0.0138,0.5000,254.4995,-0.0019,-43.1584,-607.2863,105.9628,22.7697,45.1210,0.0830,-0.4765,-0.4765
42,40.7745,-0.0301,0.5000,260.8498,-0.0007,-42.8928,-586.1006,96.8224,23.0315,48.5083,0.0834,-0.4605,-0.4605
44,40.6955,-0.0450,0.5000,266.3556,-0.0003,-42.6559,-566.3026,88.6355,23.2656,51.8724,0.0840,-0.4451,-0.4451
46,40.5885,-0.0585,0.5000,271.1157,-0.0001,-42.4442,-547.7840,81.2501,23.4803,55.2080,0.0849,-0.4302,-0.4302
48,40.4560,-0.0707,0.5000,275.2165,-0.0000,-42.2544,-530.4466,74.5508,23.6821,58.5105,0.0860,-0.4159,-0.4159
50,40.3005,-0.0818,0.5000,278.7336,-0.0000,-42.0836,-514.2033,68.4490,23.8758,61.7759,0.0874,-0.4021,-0.4021
52,40.1241,-0.0919,0.5000,281.7330,-0.0000,-41.8553,-491.5366,60.1993,24.1614,66.6395,0.0898,-0.3823,-0.3823
54,39.9288,-0.1010,0.5000,284.2725,-0.0000,-41.7528,-481.0077,56.4671,24.3032,69.0337,0.0911,-0.3729,-0.3729
56,39.7164,-0.1092,0.5000,286.4028,-0.0000,-41.6568,-470.9835,52.9716,24.4453,71.4014,0.0926,-0.3637,-0.3637
58,39.4887,-0.1166,0.5000,288.1683,-0.0000,-41.4815,-452.3692,46.6234,24.7327,76.0548,0.0958,-0.3463,-0.3463
60,39.2470,-0.1233,0.5000,289.6083,-0.0000,-41.4009,-443.7453,43.7420,24.8787,78.3394,0.0976,-0.3381,-0.3381
62,38.9930,-0.1292,0.5000,290.7574,-0.0000,-41.3240,-435.5575,41.0391,25.0266,80.5952,0.0994,-0.3301,-0.3301
64,38.7278,-0.1345,0.5000,291.6461,-0.0000,-41.1797,-420.4399,36.1244,25.3285,85.0199,0.1034,-0.3150,-0.3150
66,38.4527,-0.1393,0.5000,292.3017,-0.0000,-41.1112,-413.4890,33.8925,25.4825,87.1884,0.1056,-0.3079,-0.3079
68,38.1689,-0.1434,0.5000,292.7481,-0.0000,-41.0445,-406.9305,31.7986,25.6386,89.3277,0.1078,-0.3011,-0.3011
70,37.8775,-0.1470,0.5000,293.0068,-0.0000,-40.9150,-394.9545,27.9921,25.9566,93.5189,0.1126,-0.2883,-0.2883
72,37.5795,-0.1501,0.5000,293.0971,-0.0000,-40.8515,-389.5208,26.2642,26.1184,95.5713,0.1151,-0.2823,-0.2823
74,37.2760,-0.1527,0.5000,293.0360,-0.0000,-40.7882,-384.4462,24.6438,26.2818,97.5952,0.1177,-0.2766,-0.2766
76,36.9679,-0.1548,0.5000,292.8389,-0.0000,-40.6613,-375.3388,21.7000,26.6129,101.5590,0.1232,-0.2660,-0.2660
78,36.6561,-0.1565,0.5000,292.5195,-0.0000,-40.5762,-370.0510,19.9516,26.8345,104.1206,0.1270,-0.2596,-0.2596
80,36.3414,-0.1578,0.5000,292.0903,-0.0000,-40.4894,-365.3232,18.3468,27.0578,106.6357,0.1310,-0.2536,-0.2536
82,36.0248,-0.1586,0.5000,291.5624,0.0000,-40.4005,-361.1332,16.8740,27.2822,109.1054,0.1351,-0.2481,-0.2481
84,35.7070,-0.1591,0.5000,290.9460,-0.0000,-40.3088,-357.4546,15.5226,27.5075,111.5313,0.1394,-0.2431,-0.2431
86,35.3887,-0.1592,0.5000,290.2500,-0.0000,-40.2140,-354.2603,14.2827,27.7331,113.9147,0.1437,-0.2384,-0.2384
88,35.0707,-0.1589,0.5000,289.4827,-0.0000,-40.1156,-351.5210,13.1453,27.9586,116.2571,0.1483,-0.2341,-0.2341
90,34.7535,-0.1584,0.5000,288.6517,-0.0000,-40.0135,-349.2055,12.1019,28.1837,118.5601,0.1529,-0.2302,-0.2302
