Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.6899,-0.0002,0.5000,89.8803,-1.7739,-0.0409,-0.0004,  -0,-0.0320,-0.0088,-22.7827,-0.0229,0.0000
2.50,-87.6902,-0.0002,0.5000,89.7267,-1.7738,-0.0410,-0.0004,  -0,-0.0321,-0.0088,-22.9281,-0.0230,0.0000
4.50,-87.6906,-0.0002,0.5000,89.5748,-1.7737,-0.0411,-0.0004,  -0,-0.0323,-0.0088,-23.0717,-0.0232,0.0000
6.50,-87.6910,-0.0002,0.5000,89.4246,-1.7736,-0.0412,-0.0004,  -0,-0.0324,-0.0088,-23.2135,-0.0233,0.0000
8.50,-87.6914,-0.0002,0.5000,89.2760,-1.7735,-0.0413,-0.0004,  -0,-0.0325,-0.0088,-23.3536,-0.0234,0.0000
10.50,-48.2260,78.9311,0.5000,89.1282,-1068.4214,-6.2974,-0.1913,   4,27.4966,0.0275,387.9804,0.4129,0.4129
12.50,28.0900,9.5168,0.5000,90.2305,-3816.9699,-54.9965,-5752.2493, 965,28.3373,1.9693,0.3670,-4.8119,-4.8119
14.50,30.7548,-4.1281,0.5000,213.1976,-1025.3556,-50.4039,3337.4457,1712,28.6647,6.8195,0.2908,5.0346,5.0346
16.50,28.3685,2.0086,0.5000,562.7608,-401.8276,-52.5648,-3579.2671,1435,31.2034,10.8571,0.3617,-2.1545,-2.1545
18.50,33.1072,2.0474,0.5000,700.4026,-140.4936,-46.9541,-3455.0353,1242,29.2720,16.1676,0.2265,-2.2139,-2.2139
20.50,36.1861,1.2877,0.5000,781.5867,-51.7446,-43.3028,-2912.9542,1067,28.7044,22.2297,0.1682,-1.8383,-1.8383
22.50,38.1979,0.8673,0.5000,838.7803,-19.4798,-40.8436,-2539.6329, 900,28.8799,28.8801,0.1385,-1.6228,-1.6228
