Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-87.7279,0.0000,0.5000,78.8015,-1.6438,-0.0711,-0.0004,-0.0039,-0.0108,-0.0052,-30.2887
2.50,-87.7279,0.0000,0.5000,78.8165,-1.6438,-0.0711,-0.0004,-0.0039,-0.0108,-0.0052,-30.2759
4.50,-87.7279,0.0000,0.5000,78.8316,-1.6438,-0.0711,-0.0004,-0.0039,-0.0108,-0.0052,-30.2630
6.50,-87.7278,0.0000,0.5000,78.8467,-1.6439,-0.0711,-0.0004,-0.0039,-0.0107,-0.0052,-30.2502
8.50,-87.7278,0.0000,0.5000,78.8617,-1.6439,-0.0711,-0.0004,-0.0039,-0.0107,-0.0052,-30.2373
10.50,-48.2611,78.9334,0.5000,78.8760,-992.5166,-10.8390,-0.1904,4.3831,6.9475,0.0162,386.1085
12.50,26.4889,9.8710,0.5000,80.0599,-3791.8714,-100.3516,-6054.8381,1008.7911,7.6812,1.0651,0.4285
14.50,28.8423,-4.2955,0.5000,225.8690,-967.8398,-93.1748,3121.8595,1908.5810,9.4324,3.8019,0.3468
16.50,28.0195,2.6251,0.5000,571.3249,-346.9998,-93.8844,-3986.3114,1686.9339,10.8838,6.2130,0.3699
18.50,32.5685,1.8840,0.5000,695.6663,-116.4967,-84.2386,-3489.0912,1537.1201,11.5265,9.4064,0.2357
20.50,35.3545,1.1563,0.5000,772.8953,-44.0349,-78.4949,-2976.6071,1377.3614,12.8786,12.8732,0.1816
22.50,37.1509,0.7723,0.5000,828.4745,-15.1937,-74.1932,-2586.8670,1193.2898,14.7670,17.1530,0.1505
24.50,38.4034,0.5523,0.5000,870.3197,-6.1177,-71.5131,-2344.1257,1051.1309,16.4160,21.0564,0.1346
26.50,39.3229,0.4112,0.5000,902.3225,-2.4591,-69.4045,-2152.8897,929.0682,17.9542,25.1237,0.1238
28.50,40.0160,0.3118,0.5000,926.8227,-0.8538,-67.4391,-1973.6507,810.8157,19.5296,30.0248,0.1151
30.50,40.5434,0.2372,0.5000,945.3960,-0.3520,-66.0645,-1846.9133,726.8990,20.6718,34.3239,0.1098
32.50,40.9432,0.1792,0.5000,959.1814,-0.1384,-64.9086,-1738.6511,655.8934,21.6283,38.6860,0.1058
34.50,41.2419,0.1326,0.5000,969.0420,-0.0462,-63.7780,-1630.2845,585.9329,22.5352,43.8264,0.1026
36.50,41.4589,0.0949,0.5000,975.6535,-0.0189,-62.9581,-1549.4092,534.6704,23.1605,48.2558,0.1006
38.50,41.6088,0.0637,0.5000,979.5567,-0.0071,-62.2087,-1473.0892,487.1420,23.7004,52.9703,0.0992
40.50,41.7031,0.0378,0.5000,981.1917,-0.0021,-61.4219,-1389.6205,436.1972,24.2295,58.7947,0.0982
42.50,41.7507,0.0159,0.5000,980.9216,-0.0010,-60.9687,-1339.5176,406.1752,24.5166,62.6594,0.0979
44.50,41.7588,-0.0027,0.5000,979.0481,-0.0004,-60.5633,-1293.1340,378.7860,24.7639,66.5029,0.0979
46.50,41.7331,-0.0187,0.5000,975.8244,-0.0001,-59.8780,-1210.4757,331.0218,25.1687,74.0312,0.0985
48.50,41.6781,-0.0325,0.5000,971.4637,-0.0000,-59.5254,-1165.3599,305.5753,25.3765,78.5313,0.0992
50.50,41.5977,-0.0446,0.5000,966.1466,-0.0000,-59.3034,-1135.8271,289.1793,25.5102,81.6350,0.0998
52.50,41.4949,-0.0553,0.5000,960.0270,-0.0000,-59.0986,-1107.7003,273.7702,25.6373,84.7114,0.1005
54.50,41.3720,-0.0649,0.5000,953.2354,-0.0000,-58.7346,-1055.2280,245.6099,25.8788,90.7771,0.1023
56.50,41.2313,-0.0735,0.5000,945.8838,-0.0000,-58.5728,-1030.6961,232.7257,25.9957,93.7641,0.1033
58.50,41.0744,-0.0813,0.5000,938.0680,-0.0000,-58.2842,-984.6545,209.0841,26.2270,99.6421,0.1056
60.50,40.9028,-0.0885,0.5000,929.8703,-0.0000,-58.1556,-963.0147,198.2301,26.3427,102.5316,0.1069
62.50,40.7176,-0.0950,0.5000,921.3614,-0.0000,-57.9260,-922.2204,178.2565,26.5771,108.2084,0.1097
64.50,40.5199,-0.1011,0.5000,912.6021,-0.0000,-57.8238,-902.9706,169.0684,26.6965,110.9948,0.1112
66.50,40.3107,-0.1067,0.5000,903.6448,-0.0000,-57.7290,-884.4293,160.3706,26.8176,113.7460,0.1128
68.50,40.0906,-0.1120,0.5000,894.5346,-0.0000,-57.5270,-842.0110,141.0666,27.1215,120.2973,0.1171
70.50,39.8605,-0.1169,0.5000,885.3105,-0.0000,-57.4248,-818.6802,130.8260,27.3071,124.0587,0.1198
72.50,39.6208,-0.1215,0.5000,876.0058,-0.0000,-57.3339,-796.4832,121.3462,27.4976,127.7454,0.1228
74.50,39.3723,-0.1259,0.5000,866.6497,-0.0000,-57.2531,-775.3455,112.5707,27.6934,131.3572,0.1258
76.50,39.1153,-0.1300,0.5000,857.2671,-0.0000,-57.1814,-755.1985,104.4445,27.8943,134.8942,0.1291
78.50,38.8504,-0.1339,0.5000,847.8793,-0.0000,-57.1181,-735.9794,96.9182,28.1005,138.3565,0.1326
80.50,38.5780,-0.1376,0.5000,838.5049,-0.0000,-57.0624,-717.6314,89.9468,28.3119,141.7443,0.1362
82.50,38.2985,-0.1410,0.5000,829.1596,-0.0000,-57.0134,-700.1035,83.4887,28.5285,145.0581,0.1400
84.50,38.0123,-0.1443,0.5000,819.8573,-0.0000,-56.9705,-683.3483,77.5057,28.7500,148.2983,0.1440
86.50,37.7198,-0.1474,0.5000,810.6094,-0.0000,-56.9330,-667.3208,71.9624,28.9765,151.4656,0.1483
88.50,37.4212,-0.1503,0.5000,801.4259,0.0000,-56.9003,-651.9790,66.8259,29.2078,154.5606,0.1527
90.50,37.1171,-0.1531,0.5000,792.3153,-0.0000,-56.8718,-637.2862,62.0662,29.4438,157.5842,0.1573
92.50,36.8076,-0.1557,0.5000,783.2847,-0.0000,-56.8469,-623.2103,57.6554,29.6842,160.5372,0.1622
94.50,36.4930,-0.1582,0.5000,774.3403,0.0000,-56.8252,-609.7184,53.5677,29.9291,163.4206,0.1673
96.50,36.1738,-0.1605,0.5000,765.4869,0.0000,-56.8061,-596.7755,49.7791,30.1781,166.2353,0.1726
98.50,35.8501,-0.1626,0.5000,756.7289,-0.0000,-56.7892,-584.3514,46.2675,30.4313,168.9824,0.1782
100.50,35.5223,-0.1647,0.5000,748.0696,-0.0000,-56.7740,-572.4269,43.0124,30.6883,171.6629,0.1840
102.50,35.1906,-0.1665,0.5000,739.5118,0.0000,-56.7601,-560.9849,39.9949,30.9490,174.2780,0.1901
104.50,34.8553,-0.1683,0.5000,731.0578,0.0000,-56.7471,-549.9868,37.1976,31.2133,176.8289,0.1965
106.50,34.5167,-0.1699,0.5000,722.7093,-0.0000,-56.7346,-539.4056,34.6040,31.4809,179.3167,0.2031
108.50,34.1749,-0.1714,0.5000,714.4676,-0.0000,-56.7223,-529.2473,32.1991,31.7518,181.7427,0.2100
110.50,33.8303,-0.1728,0.5000,706.3335,0.0000,-56.7098,-519.4724,29.9690,32.0257,184.1080,0.2172
112.50,33.4831,-0.1741,0.5000,698.3077,-0.0000,-56.6967,-510.0731,27.9007,32.3024,186.4140,0.2247
114.50,33.1334,-0.1752,0.5000,690.3905,0.0000,-56.6829,-501.0136,25.9824,32.5819,188.6619,0.2324
116.50,32.7816,-0.1763,0.5000,682.5818,0.0000,-56.6680,-492.3062,24.2030,32.8638,190.8529,0.2406
118.50,32.4279,-0.1772,0.5000,674.8815,-0.0000,-56.6517,-483.9260,22.5522,33.1481,192.9883,0.2490
120.50,32.0723,-0.1781,0.5000,667.2892,0.0000,-56.6339,-475.8462,21.0204,33.4346,195.0695,0.2577
122.50,31.7153,-0.1788,0.5000,659.8045,0.0000,-56.6143,-468.0554,19.5990,33.7231,197.0975,0.2669
124.50,31.3568,-0.1795,0.5000,652.4267,-0.0000,-56.5926,-460.5507,18.2798,34.0135,199.0737,0.2763
126.50,30.9972,-0.1800,0.5000,645.1548,-0.0000,-56.5687,-453.3217,17.0553,34.3055,200.9993,0.2861
128.50,30.6366,-0.1805,0.5000,637.9882,0.0000,-56.5424,-446.3509,15.9184,34.5990,202.8755,0.2963
130.50,30.2751,-0.1809,0.5000,630.9258,0.0000,-56.5136,-439.6236,14.8627,34.8939,204.7035,0.3069
132.50,29.9130,-0.1812,0.5000,623.9665,-0.0000,-56.4938,-435.4572,14.2289,35.0827,205.8450,0.3138
134.50,29.5503,-0.1814,0.5000,617.1092,-0.0000,-56.4643,-429.8061,13.3937,35.3466,207.4052,0.3238
136.50,29.1873,-0.1816,0.5000,610.3528,0.0000,-56.4325,-424.3311,12.6115,35.6113,208.9295,0.3341
138.50,28.8241,-0.1816,0.5000,603.6960,-0.0000,-56.3945,-418.4599,11.8020,35.9056,210.5786,0.3459
140.50,28.4608,-0.1817,0.5000,597.1376,0.0000,-56.3584,-413.4315,11.1328,36.1665,212.0030,0.3566
142.50,28.0976,-0.1816,0.5000,590.6763,-0.0000,-56.3138,-407.8360,10.4142,36.4672,213.6013,0.3694
144.50,27.7345,-0.1815,0.5000,584.3107,-0.0000,-56.2594,-401.7389,9.6624,36.8077,215.3592,0.3844
146.50,27.3717,-0.1813,0.5000,578.0397,-0.0000,-56.1793,-393.8952,8.7427,37.2670,217.6463,0.4056
148.50,27.0093,-0.1811,0.5000,571.8619,-0.0000,-56.1225,-388.9819,8.1936,37.5677,219.0941,0.4200
150.50,26.6474,-0.1808,0.5000,565.7758,-0.0000,-56.0623,-384.2340,7.6827,37.8684,220.5045,0.4349
152.50,26.2861,-0.1805,0.5000,559.7802,-0.0000,-55.9986,-379.6452,7.2072,38.1689,221.8784,0.4504
154.50,25.9255,-0.1802,0.5000,553.8737,0.0000,-55.9313,-375.2095,6.7645,38.4692,223.2170,0.4663
156.50,25.5657,-0.1797,0.5000,548.0550,-0.0000,-55.8605,-370.9213,6.3522,38.7691,224.5210,0.4827
158.50,25.2068,-0.1793,0.5000,542.3227,-0.0000,-55.7861,-366.7753,5.9680,39.0686,225.7914,0.4997
160.50,24.8488,-0.1788,0.5000,536.6755,0.0000,-55.7082,-362.7665,5.6101,39.3675,227.0289,0.5172
162.50,24.4919,-0.1783,0.5000,531.1121,0.0000,-55.6267,-358.8903,5.2765,39.6658,228.2345,0.5353
164.50,24.1360,-0.1777,0.5000,525.6311,-0.0000,-55.5416,-355.1421,4.9654,39.9633,229.4088,0.5540
166.50,23.7813,-0.1771,0.5000,520.2312,-0.0000,-55.4529,-351.5176,4.6753,40.2600,230.5527,0.5732
168.50,23.4279,-0.1765,0.5000,514.9112,0.0000,-55.3608,-348.0129,4.4047,40.5557,231.6670,0.5930
170.50,23.0757,-0.1758,0.5000,509.6697,0.0000,-55.2651,-344.6240,4.1521,40.8504,232.7523,0.6134
172.50,22.7249,-0.1752,0.5000,504.5056,-0.0000,-55.1659,-341.3474,3.9163,41.1440,233.8094,0.6344
174.50,22.3754,-0.1745,0.5000,499.4175,-0.0000,-55.0633,-338.1797,3.6962,41.4364,234.8389,0.6560
176.50,22.0274,-0.1737,0.5000,494.4041,0.0000,-54.9573,-335.1176,3.4905,41.7276,235.8415,0.6783
178.50,21.6809,-0.1730,0.5000,489.4644,0.0000,-54.8479,-332.1580,3.2983,42.0174,236.8179,0.7012
180.50,21.3359,-0.1722,0.5000,484.5970,-0.0000,-54.7351,-329.2979,3.1187,42.3058,237.7685,0.7248
182.50,20.9925,-0.1714,0.5000,479.8009,-0.0000,-54.6190,-326.5346,2.9508,42.5928,238.6942,0.7490
184.50,20.6507,-0.1706,0.5000,475.0747,0.0000,-54.4997,-323.8653,2.7937,42.8782,239.5953,0.7740
186.50,20.3105,-0.1698,0.5000,470.4174,-0.0000,-54.3771,-321.2876,2.6468,43.1621,240.4725,0.7996
188.50,19.9721,-0.1689,0.5000,465.8279,-0.0000,-54.2514,-318.7989,2.5093,43.4443,241.3263,0.8259
190.50,19.6353,-0.1681,0.5000,461.3050,0.0000,-54.1225,-316.3968,2.3806,43.7247,242.1572,0.8530
192.50,19.3003,-0.1672,0.5000,456.8476,0.0000,-53.9906,-314.0790,2.2601,44.0035,242.9657,0.8807
194.50,18.9671,-0.1663,0.5000,452.4547,-0.0000,-53.8557,-311.8433,2.1472,44.2804,243.7523,0.9093
196.50,18.6356,-0.1654,0.5000,448.1252,-0.0000,-53.7178,-309.6875,2.0414,44.5554,244.5175,0.9385
198.50,18.3060,-0.1645,0.5000,443.8580,-0.0000,-53.6235,-308.2815,1.9741,44.7393,245.0202,0.9586
