Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,9.6038,-21.7241,0.2055,-6.0601,-18.5913,2.4223
751,0.0000,-19.7698,-19.7698,-19.7698,-19.7698,-19.7698,-19.7698
752,20.5000,22.2684,-4.8366,14.1369,8.7159,-2.1261,3.3023
753,20.5000,47.3797,22.6576,39.9631,35.0187,25.1298,22.6576
754,39.5000,11.0802,-21.5185,1.3006,-5.2191,-18.2586,2.4744
755,24.5000,21.2903,-20.6818,8.6987,0.3043,-16.4845,3.0766
756,39.5000,9.7888,-21.7043,0.3409,-5.9577,-18.5550,2.4071
757,0.0000,-19.8881,-19.8881,-19.8881,-19.8881,-19.8881,-19.8881
758,20.5000,22.0270,-5.1569,13.8718,8.4350,-2.4385,3.2916
759,20.5000,47.3879,22.9851,40.0670,35.1865,25.4254,22.9851
760,39.5000,12.0135,-21.4548,1.9730,-4.7207,-18.1080,2.5222
761,0.0000,-20.7633,-20.7633,-20.7633,-20.7633,-20.7633,-20.7633
762,20.5000,20.3492,-7.4820,11.9999,6.4336,-4.6988,3.1799
763,20.5000,47.3493,24.3396,40.4464,35.8445,26.6406,24.3396
764,26.5000,30.8401,-21.1602,15.2400,4.8400,-15.9601,2.9097
765,27.0000,25.1073,-22.2184,10.9096,1.4444,-17.4859,3.0874
766,0.0000,-14.0137,-22.7772,-22.7772,-22.7772,-22.7772,-22.7772
767,20.5000,17.6955,-17.4980,7.1374,0.0987,-13.9787,3.0056
768,20.5000,38.5966,-11.1153,23.6830,13.7407,-6.1441,2.7862
769,0.0000,-16.7271,-22.9071,-22.9071,-22.9071,-22.9071,-22.9071
770,20.5000,17.0210,-14.6435,7.5216,1.1887,-11.4771,3.0274
771,20.5000,46.7379,15.1941,37.2748,30.9660,18.3485,15.1941
772,0.0000,-11.0632,-22.6540,-22.6540,-22.6540,-22.6540,-22.6540
773,20.5000,17.5964,-17.3314,7.1180,0.1325,-13.8386,3.0454
774,20.5000,35.6061,-13.2924,20.9365,11.1569,-8.4025,2.7740
775,27.5000,27.5022,-22.8391,12.3998,2.3315,-17.8050,3.1719
776,27.5000,26.0171,-22.5180,11.4566,1.7496,-17.6645,3.1601
777,27.5000,28.0132,-22.8683,12.7488,2.5725,-17.7801,3.1110
778,27.5000,26.8159,-22.6646,11.9718,2.0756,-17.7166,3.0972
779,27.5000,28.2618,-22.8371,12.9321,2.7123,-17.7272,3.0663
780,27.5000,27.3403,-22.7307,12.3190,2.3048,-17.7236,3.0617
781,0.0000,-17.2397,-22.8129,-22.8129,-22.8129,-22.8129,-22.8129
782,0.0000,-16.5400,-16.5400,-16.5400,-16.5400,-16.5400,-16.5400
783,20.5000,24.5161,-1.9537,16.5752,11.2812,0.6933,3.3646
784,20.5000,47.2690,22.0290,39.6970,34.6490,24.5530,22.0290
785,39.5000,15.5331,-21.0993,4.5433,-2.7831,-17.4361,2.5730
786,0.0000,-21.3260,-21.3260,-21.3260,-21.3260,-21.3260,-21.3260
787,20.5000,19.2615,-9.1344,10.7427,5.0636,-6.2948,3.1091
788,20.5000,47.2923,24.7267,40.5226,36.0095,26.9833,24.7267
789,26.5000,30.8529,-21.0662,15.2771,4.8933,-15.8743,2.9062
790,0.0000,-21.0323,-22.1985,-22.1985,-22.1985,-22.1985,-22.1985
791,0.0000,-11.6661,-11.6661,-11.6661,-11.6661,-11.6661,-11.6661
792,0.0000,3.8330,3.8330,3.8330,3.8330,3.8330,3.8330
793,20.5000,39.6177,17.2530,32.9083,28.4353,19.4894,17.2530
794,20.5000,36.9421,-12.1215,22.2230,12.4103,-7.2151,2.7014
795,0.0000,-14.0503,-22.7713,-22.7713,-22.7713,-22.7713,-22.7713
796,0.0000,-17.0168,-17.0168,-17.0168,-17.0168,-17.0168,-17.0168
797,20.5000,25.1496,-1.1485,17.2601,12.0005,1.4813,3.4341
798,20.5000,47.0346,18.9278,38.6026,32.9812,21.7385,18.9278
799,27.0000,30.6924,-21.7438,14.9615,4.4743,-16.5002,2.9337
800,27.0000,25.3008,-22.2714,11.0291,1.5147,-17.5142,3.0807
801,27.5000,29.4485,-22.7593,13.7862,3.3446,-17.5385,3.0384
802,27.5000,26.2812,-22.5274,11.6386,1.8769,-17.6465,3.0693
803,27.5000,29.0097,-22.8000,13.4668,3.1049,-17.6190,3.0315
804,27.5000,26.9813,-22.6628,12.0881,2.1592,-17.6984,3.0530
805,27.5000,28.6880,-22.8065,13.2397,2.9408,-17.6570,3.0255
806,27.5000,27.4186,-22.7258,12.3753,2.3464,-17.7113,3.0379
807,27.5000,28.4648,-22.8029,13.0845,2.8309,-17.6761,3.0240
808,0.0000,-18.2375,-22.7547,-22.7547,-22.7547,-22.7547,-22.7547
809,0.0000,-16.1410,-16.1410,-16.1410,-16.1410,-16.1410,-16.1410
810,20.5000,24.6799,-1.7468,16.7519,11.4666,0.8959,3.3707
811,20.5000,47.2642,22.1511,39.7302,34.7076,24.6624,22.1511
812,39.5000,16.3639,-20.9987,5.1551,-2.3174,-17.2624,2.5680
813,0.0000,-21.4398,-21.4398,-21.4398,-21.4398,-21.4398,-21.4398
814,20.5000,19.0472,-9.4796,10.4892,4.7838,-6.6269,3.0958
815,20.5000,47.2827,24.7685,40.5285,36.0256,27.0199,24.7685
816,26.5000,30.8560,-21.0605,15.2810,4.8977,-15.8689,2.9072
817,27.0000,25.0299,-22.1964,10.8620,1.4168,-17.4737,3.0939
818,27.5000,29.4447,-22.7820,13.7767,3.3314,-17.5593,3.0496
819,27.5000,26.0447,-22.4758,11.4885,1.7844,-17.6238,3.0783
820,0.0000,-15.2489,-22.8039,-22.8039,-22.8039,-22.8039,-22.8039
821,0.0000,-17.4024,-17.4024,-17.4024,-17.4024,-17.4024,-17.4024
822,20.5000,23.8257,-2.8247,15.8306,10.5005,-0.1597,3.3468
823,20.5000,47.3068,22.5376,39.8760,34.9222,25.0145,22.5376
824,26.5000,30.7850,-21.1001,15.2195,4.8424,-15.9116,2.8855
825,27.5000,25.5932,-22.3519,11.2097,1.6206,-17.5574,3.0723
826,0.0000,-14.5464,-22.7882,-22.7882,-22.7882,-22.7882,-22.7882
827,0.0000,-17.4881,-17.4881,-17.4881,-17.4881,-17.4881,-17.4881
828,0.0000,-2.7094,-2.7094,-2.7094,-2.7094,-2.7094,-2.7094
829,20.5000,35.2894,11.5911,28.1799,23.4403,13.9610,11.5911
830,20.5000,42.6003,-5.3610,28.2119,18.6197,-0.5648,2.8224
831,27.5000,30.2109,-22.3896,14.4308,3.9106,-17.1296,2.9926
832,27.5000,25.4973,-22.3309,11.1488,1.5832,-17.5481,3.0794
833,0.0000,-14.4291,-22.7846,-22.7846,-22.7846,-22.7846,-22.7846
834,20.5000,17.7243,-17.5456,7.1433,0.0894,-14.0186,2.9937
835,20.5000,38.8256,-10.9068,23.9059,13.9594,-5.9336,2.7870
836,0.0000,-16.4017,-22.8996,-22.8996,-22.8996,-22.8996,-22.8996
837,20.5000,17.0099,-14.9360,7.4261,1.0369,-11.7414,3.0209
838,20.5000,46.4616,13.0286,36.4317,29.7451,16.3719,13.0286
839,27.5000,29.9270,-22.7010,14.1386,3.6130,-17.4382,3.0754
840,27.0000,24.4594,-22.0257,10.5138,1.2168,-17.3772,3.1245
841,27.5000,29.5376,-22.7899,13.8394,3.3738,-17.5572,3.0644
842,27.5000,25.6691,-22.3828,11.2535,1.6431,-17.5776,3.0891
843,0.0000,-14.8493,-22.7979,-22.7979,-22.7979,-22.7979,-22.7979
844,0.0000,-17.4280,-17.4280,-17.4280,-17.4280,-17.4280,-17.4280
845,0.0000,-2.7209,-2.7209,-2.7209,-2.7209,-2.7209,-2.7209
846,20.5000,35.2500,11.5379,28.1364,23.3939,13.9091,11.5379
847,20.5000,42.6908,-5.1336,28.3435,18.7786,-0.3512,2.8224
848,27.5000,30.2244,-22.3760,14.4443,3.9242,-17.1160,2.9881
849,0.0000,-20.7042,-22.3301,-22.3301,-22.3301,-22.3301,-22.3301
850,20.5000,17.4993,-12.5650,8.4800,2.4672,-9.5586,2.9916
851,20.5000,47.3267,24.4734,40.4707,35.9000,26.7587,24.4734
852,27.0000,30.8576,-21.2125,15.2365,4.8225,-16.0055,2.9200
853,27.0000,24.8769,-22.1492,10.7691,1.3638,-17.4466,3.0906
854,0.0000,-13.7695,-22.7712,-22.7712,-22.7712,-22.7712,-22.7712
855,20.5000,17.6848,-17.4792,7.1356,0.1028,-13.9628,3.0039
856,20.5000,38.4259,-11.2602,23.5201,13.5829,-6.2916,2.7836
857,0.0000,-16.9114,-22.9092,-22.9092,-22.9092,-22.9092,-22.9092
