Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.01,-87.9922,-0.0000,0.0050,72.2338,-1.4552,-0.0580,-0.0002,  -0,-0.0001,-0.0018,-2.0925,-0.0022,0.0000
2.00,-87.9922,-0.0000,0.0050,72.2340,-1.4552,-0.0580,-0.0002,  -0,-0.0001,-0.0018,-2.0920,-0.0022,0.0000
4.00,-87.9922,-0.0000,0.0050,72.2342,-1.4552,-0.0580,-0.0002,  -0,-0.0001,-0.0018,-2.0916,-0.0022,0.0000
6.00,-87.9922,-0.0000,0.0050,72.2344,-1.4552,-0.0580,-0.0002,  -0,-0.0001,-0.0018,-2.0912,-0.0022,0.0000
8.00,-87.9922,-0.0000,0.0050,72.2346,-1.4552,-0.0580,-0.0002,  -0,-0.0001,-0.0018,-2.0907,-0.0022,0.0000
10.01,-87.5925,79.9489,0.0050,72.2348,-1.4739,-0.0584,-0.0002,   0,0.0031,-0.0017,107.1427,0.1071,0.1071
12.01,20.6109,8.5448,0.0050,72.2367,-6629.0733,-111.2980,-2053.0102, 128,3.7792,0.1884,0.5049,-2.0315,-2.0315
14.01,30.5179,2.6758,0.0050,73.2157,-1156.9364,-89.0031,-2280.6222, 443,64.1072,0.9909,0.1947,-1.8614,-1.8614
16.01,33.9735,1.0952,0.0050,77.9389,-299.6149,-80.6250,-1733.4741, 484,144.8946,2.0500,0.1395,-1.1826,-1.1826
18.01,35.5374,0.5508,0.0050,87.0658,-100.0334,-76.7920,-1410.1166, 433,206.3943,3.2743,0.1199,-0.8445,-0.8445
20.01,36.3675,0.3086,0.0050,99.4954,-37.9181,-74.5803,-1212.9871, 366,249.0841,4.6189,0.1106,-0.6676,-0.6676
22.00,36.8463,0.1828,0.0050,113.6221,-15.0219,-73.1078,-1089.5605, 308,279.7371,6.0508,0.1056,-0.5692,-0.5692
24.00,37.1312,0.1078,0.0050,128.0837,-6.0163,-72.0310,-1007.9404, 260,303.2933,7.5453,0.1027,-0.5086,-0.5086
26.00,37.2922,0.0558,0.0050,142.0094,-1.6695,-70.9154,-930.0657, 211,329.5314,9.7146,0.1007,-0.4510,-0.4510
28.00,37.3616,0.0150,0.0050,154.9488,-0.8905,-70.4873,-900.6588, 192,340.5631,10.7996,0.1004,-0.4281,-0.4281
30.00,37.3562,-0.0195,0.0050,166.7225,-0.3668,-69.9861,-865.1140, 169,354.7477,12.3481,0.1005,-0.3988,-0.3988
32.00,37.2863,-0.0498,0.0050,177.3032,-0.1438,-69.5666,-832.9475, 150,368.3994,13.9997,0.1012,-0.3704,-0.3704
34.00,37.1592,-0.0767,0.0050,186.7410,-0.0564,-69.2418,-804.8087, 133,381.0120,15.6618,0.1026,-0.3439,-0.3439
36.00,36.9813,-0.1007,0.0050,195.1201,-0.0189,-68.9619,-775.7643, 117,394.7613,17.6159,0.1048,-0.3148,-0.3148
38.01,36.7580,-0.1222,0.0050,202.5369,-0.0074,-68.7936,-753.4631, 106,405.8973,19.3006,0.1074,-0.2912,-0.2912
40.01,36.4941,-0.1413,0.0050,209.0879,-0.0029,-68.6820,-733.2927,  96,416.4758,20.9791,0.1104,-0.2689,-0.2689
42.01,36.1941,-0.1584,0.0050,214.8646,-0.0011,-68.6177,-714.9524,  86,426.5821,22.6474,0.1139,-0.2477,-0.2477
