1.99,-87.9922,-0.0000,0.0050,72.2340,-1.4552,-0.0580,-0.0002,-0.0001,-0.0001,-0.0018,-2.0917
3.99,-87.9922,-0.0000,0.0050,72.2342,-1.4552,-0.0580,-0.0002,-0.0001,-0.0001,-0.0018,-2.0916
5.99,-87.9922,-0.0000,0.0050,72.2344,-1.4552,-0.0580,-0.0002,-0.0001,-0.0001,-0.0018,-2.0912
7.99,-87.9922,-0.0000,0.0050,72.2346,-1.4552,-0.0580,-0.0002,-0.0001,-0.0001,-0.0018,-2.0907
9.99,-87.9922,-0.0000,0.0050,72.2348,-1.4552,-0.0580,-0.0002,-0.0001,-0.0001,-0.0018,-2.0903
11.99,20.4395,8.7707,0.0050,72.2361,-6875.3408,-111.6207,-2006.5764,123.3423,3.5892,0.1824,0.5131
13.99,30.4646,2.7036,0.0050,73.1909,-1174.3122,-89.1322,-2287.3804,441.5130,63.2908,0.9815,0.1957
15.99,33.9517,1.1036,0.0050,77.8693,-303.1740,-80.6768,-1737.5368,484.6340,144.1811,2.0387,0.1397
17.99,35.5264,0.5543,0.0050,86.9560,-101.0343,-76.8195,-1412.5611,433.2226,205.8938,3.2616,0.1200
19.99,36.3614,0.3102,0.0050,99.3604,-38.2690,-74.5976,-1214.4956,366.7806,248.7341,4.6052,0.1106
21.99,36.8427,0.1837,0.0050,113.4776,-15.1577,-73.1199,-1090.5270,308.0863,279.4772,6.0363,0.1056
23.99,37.1291,0.1084,0.0050,127.9408,-6.0704,-72.0402,-1008.6056,260.8328,303.0864,7.5303,0.1027
25.99,37.2911,0.0562,0.0050,141.8745,-1.7197,-70.9373,-931.5636,211.6342,328.9866,9.6636,0.1007
27.99,37.3613,0.0154,0.0050,154.8248,-0.9423,-70.5232,-903.1408,193.1997,339.6074,10.7013,0.1004
29.99,37.3566,-0.0192,0.0050,166.6103,-0.2999,-69.8871,-857.7938,164.5775,357.7851,12.7018,0.1006
31.99,37.2873,-0.0495,0.0050,177.2026,-0.1162,-69.4847,-826.2040,145.6392,371.3627,14.3784,0.1015
33.99,37.1608,-0.0764,0.0050,186.6513,-0.0617,-69.2693,-807.3623,134.8126,379.8398,15.5017,0.1024
35.99,36.9834,-0.1005,0.0050,195.0404,-0.0240,-69.0145,-781.7683,120.6723,391.8530,17.1904,0.1043
37.99,36.7605,-0.1220,0.0050,202.4663,-0.0080,-68.8052,-755.1980,106.6424,405.0111,19.1632,0.1071
