Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.6602,0.0000,0.5000,79.6147,-2.2481,-0.1210,-0.0005,-0.0070,-0.0325,-0.0070,-50.5216,-0.0507,-0.0507
2,-87.6601,0.0000,0.5000,79.6220,-2.2481,-0.1211,-0.0005,-0.0070,-0.0324,-0.0070,-50.5151,-0.0507,-0.0507
4,-87.6601,0.0000,0.5000,79.6295,-2.2482,-0.1211,-0.0005,-0.0070,-0.0323,-0.0070,-50.5086,-0.0507,-0.0507
6,-87.6601,0.0000,0.5000,79.6371,-2.2482,-0.1212,-0.0005,-0.0070,-0.0322,-0.0069,-50.5019,-0.0507,-0.0507
8,-87.6601,0.0000,0.5000,79.6449,-2.2482,-0.1213,-0.0005,-0.0070,-0.0321,-0.0069,-50.4951,-0.0507,-0.0507
10,-48.1807,78.9587,0.5000,79.6519,-1350.6292,-18.4112,-0.2167,4.7320,8.8753,0.0215,385.6244,0.3806,0.3806
12,33.0429,8.1840,0.5000,81.2388,-3900.0994,-144.0220,-4919.1430,1652.9444,22.4078,1.9728,0.2297,-3.3856,-3.3856
14,27.2332,-7.4079,0.5000,316.2592,-1325.2234,-160.9482,4921.6471,2345.1891,52.7182,5.8270,0.4067,7.1648,7.1648
16,27.6611,3.5559,0.5000,772.8293,-520.4358,-158.0145,-4790.3747,1941.0235,83.5057,8.9089,0.3849,-2.9146,-2.9146
18,32.8102,1.9985,0.5000,920.3017,-184.5568,-139.3926,-3872.0825,1777.2833,105.7110,13.1478,0.2323,-2.1151,-2.1151
20,35.6127,1.1289,0.5000,1011.2655,-67.3245,-128.9086,-3263.7853,1581.5537,120.4460,18.0464,0.1764,-1.6725,-1.6725
22,37.3222,0.7259,0.5000,1074.7748,-27.3324,-122.8023,-2909.1986,1391.3251,129.6510,22.8491,0.1512,-1.4880,-1.4880
