Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.6360,-0.0000,0.5000,77.8235,-2.3579,-0.0829,-0.0005,-0.0090,-0.0896,-0.0085,-71.2387,-0.0714,0.0000
2,-87.6360,-0.0000,0.5000,77.7921,-2.3579,-0.0830,-0.0005,-0.0090,-0.0893,-0.0085,-71.2640,-0.0715,0.0000
4,-87.6361,-0.0000,0.5000,77.7614,-2.3579,-0.0831,-0.0005,-0.0090,-0.0890,-0.0085,-71.2888,-0.0715,0.0000
6,-87.6362,-0.0000,0.5000,77.7313,-2.3579,-0.0833,-0.0005,-0.0090,-0.0887,-0.0085,-71.3130,-0.0715,0.0000
8,-87.6363,-0.0000,0.5000,77.7019,-2.3578,-0.0834,-0.0005,-0.0090,-0.0884,-0.0084,-71.3368,-0.0715,0.0000
10,-48.0986,79.0754,0.5000,77.6720,-1429.6910,-12.7429,-0.2181,3.7973,15.4022,0.0260,340.7244,0.3470,0.3470
12,33.7953,8.0573,0.5000,79.3691,-4016.9033,-96.8980,-4690.0615,1568.8773,31.7515,2.5298,0.1881,-3.1836,-3.1836
14,24.6231,-7.7581,0.5000,427.9238,-1770.2562,-118.4091,5605.6194,2083.9987,56.0385,6.8539,0.4639,7.6346,7.6346
16,28.0462,4.2047,0.5000,980.2198,-709.5217,-108.9847,-5021.2520,1794.3545,85.8827,10.6716,0.3291,-3.2390,-3.2390
18,33.4705,2.0034,0.5000,1143.3200,-268.0223,-95.4170,-3909.7957,1713.5694,104.6572,15.6831,0.1967,-2.1711,-2.1711
20,36.1688,1.0623,0.5000,1241.3169,-100.0089,-88.1187,-3310.5659,1548.5965,117.7510,21.5933,0.1504,-1.7106,-1.7106
22,37.7490,0.6656,0.5000,1306.0395,-38.1157,-83.7307,-2949.0169,1347.6245,126.6302,27.8716,0.1290,-1.5305,-1.5305
24,38.8177,0.4702,0.5000,1349.1120,-14.8487,-80.6788,-2687.9835,1160.1019,132.6150,34.2958,0.1165,-1.4415,-1.4415
26,39.6038,0.3528,0.5000,1376.7229,-5.8178,-78.3271,-2479.1232,999.0517,136.7307,40.8652,0.1081,-1.3807,-1.3807
28,40.2017,0.2696,0.5000,1392.7774,-2.2229,-76.3855,-2300.5973,861.7014,139.6599,47.7371,0.1020,-1.3278,-1.3278
30,40.6573,0.2044,0.5000,1399.9797,-0.8473,-74.8000,-2149.2673,748.9939,141.7056,54.7058,0.0976,-1.2786,-1.2786
32,40.9974,0.1506,0.5000,1400.3082,-0.3224,-73.5010,-2019.5725,656.6271,143.1539,61.7240,0.0944,-1.2315,-1.2315
34,41.2408,0.1052,0.5000,1395.2609,-0.1226,-72.4395,-1907.3895,580.5789,144.1996,68.7509,0.0922,-1.1862,-1.1862
36,41.4019,0.0665,0.5000,1385.9991,-0.0466,-71.5776,-1809.5012,517.4795,144.9749,75.7517,0.0908,-1.1428,-1.1428
38,41.4926,0.0333,0.5000,1373.4365,-0.0198,-70.9537,-1732.4124,470.0635,145.5106,81.9289,0.0902,-1.1058,-1.1058
40,41.5227,0.0047,0.5000,1358.2999,-0.0062,-70.2901,-1640.4397,416.2067,146.0843,90.1759,0.0899,-1.0582,-1.0582
42,41.5007,-0.0200,0.5000,1341.1715,-0.0028,-69.9354,-1583.9717,384.6229,146.4126,95.7660,0.0901,-1.0270,-1.0270
44,41.4335,-0.0413,0.5000,1322.5223,-0.0009,-69.5337,-1507.8319,343.8019,146.8428,104.0024,0.0909,-0.9826,-0.9826
46,41.3273,-0.0598,0.5000,1302.7318,-0.0004,-69.3400,-1461.9167,320.1480,147.1032,109.3838,0.0918,-0.9545,-0.9545
48,41.1872,-0.0759,0.5000,1282.1077,-0.0001,-69.1088,-1384.4964,281.8578,147.5598,119.2081,0.0939,-0.9049,-0.9049
50,41.0176,-0.0899,0.5000,1260.9006,-0.0000,-69.0508,-1351.6727,266.2108,147.7650,123.6679,0.0952,-0.8830,-0.8830
52,40.8221,-0.1022,0.5000,1239.3140,-0.0000,-69.0198,-1320.6432,251.7400,147.9673,128.0488,0.0966,-0.8618,-0.8618
54,40.6038,-0.1131,0.5000,1217.5128,-0.0000,-69.0274,-1263.3018,225.7651,148.3694,136.5691,0.0997,-0.8215,-0.8215
56,40.3655,-0.1227,0.5000,1195.6314,-0.0000,-69.0614,-1236.7133,214.0672,148.5698,140.7071,0.1015,-0.8023,-0.8023
58,40.1093,-0.1312,0.5000,1173.7788,-0.0000,-69.1128,-1211.3559,203.1147,148.7703,144.7629,0.1034,-0.7837,-0.7837
60,39.8373,-0.1388,0.5000,1152.0425,-0.0000,-69.2607,-1163.9465,183.1674,149.1725,152.6282,0.1076,-0.7481,-0.7481
62,39.5510,-0.1457,0.5000,1130.4931,-0.0000,-69.3918,-1133.7441,170.8284,149.4487,157.8258,0.1107,-0.7249,-0.7249
64,39.2518,-0.1519,0.5000,1109.1868,-0.0000,-69.5435,-1105.1786,159.4256,149.7255,162.8710,0.1140,-0.7026,-0.7026
66,38.9410,-0.1575,0.5000,1088.1683,-0.0000,-69.7130,-1078.1012,148.8717,150.0025,167.7654,0.1176,-0.6811,-0.6811
68,38.6196,-0.1626,0.5000,1067.4725,-0.0000,-69.8981,-1052.3829,139.0838,150.2793,172.5108,0.1214,-0.6603,-0.6603
70,38.2886,-0.1672,0.5000,1047.1263,-0.0000,-70.0966,-1027.9119,129.9910,150.5556,177.1095,0.1255,-0.6402,-0.6402
72,37.9487,-0.1715,0.5000,1027.1500,-0.0000,-70.3067,-1004.5906,121.5327,150.8310,181.5638,0.1297,-0.6208,-0.6208
74,37.6006,-0.1755,0.5000,1007.5583,-0.0000,-70.5270,-982.3334,113.6576,151.1052,185.8763,0.1343,-0.6021,-0.6021
76,37.2450,-0.1791,0.5000,988.3617,-0.0000,-70.7559,-961.0640,106.3204,151.3776,190.0497,0.1390,-0.5839,-0.5839
78,36.8825,-0.1825,0.5000,969.5668,-0.0000,-70.9922,-940.7149,99.4799,151.6480,194.0869,0.1441,-0.5663,-0.5663
80,36.5135,-0.1856,0.5000,951.1771,-0.0000,-71.2348,-921.2262,93.0987,151.9160,197.9907,0.1494,-0.5493,-0.5493
82,36.1386,-0.1885,0.5000,933.1938,-0.0000,-71.4827,-902.5437,87.1436,152.1810,201.7643,0.1550,-0.5328,-0.5328
84,35.7581,-0.1912,0.5000,915.6159,-0.0000,-71.5964,-894.3322,84.5779,152.3000,203.4315,0.1576,-0.5255,-0.5255
86,35.3726,-0.1937,0.5000,898.4406,-0.0000,-71.8776,-874.8998,78.6357,152.5876,207.3963,0.1643,-0.5080,-0.5080
88,34.9822,-0.1960,0.5000,881.6641,-0.0000,-72.1601,-856.4525,73.1680,152.8684,211.1818,0.1713,-0.4912,-0.4912
90,34.5875,-0.1981,0.5000,865.2813,-0.0000,-72.4149,-840.6303,68.6171,153.1150,214.4425,0.1779,-0.4767,-0.4767
92,34.1887,-0.2001,0.5000,849.2861,-0.0000,-72.7324,-821.8485,63.3865,153.4143,218.3258,0.1865,-0.4593,-0.4593
94,33.7862,-0.2019,0.5000,833.6721,-0.0000,-72.8916,-812.7776,60.9286,153.5613,220.2050,0.1910,-0.4508,-0.4508
96,33.3802,-0.2036,0.5000,818.4320,-0.0000,-73.2103,-795.2413,56.3062,153.8494,223.8416,0.2003,-0.4343,-0.4343
98,32.9711,-0.2051,0.5000,803.5584,-0.0000,-73.5286,-778.4705,52.0487,154.1293,227.3205,0.2103,-0.4183,-0.4183
100,32.5590,-0.2065,0.5000,789.0434,-0.0000,-73.6873,-770.3575,50.0475,154.2660,229.0026,0.2154,-0.4105,-0.4105
102,32.1443,-0.2078,0.5000,774.8789,-0.0000,-74.0033,-754.6487,46.2832,154.5326,232.2551,0.2262,-0.3954,-0.3954
104,31.7272,-0.2090,0.5000,761.0568,-0.0000,-74.3167,-739.5952,42.8151,154.7897,235.3632,0.2376,-0.3807,-0.3807
106,31.3080,-0.2100,0.5000,747.5690,-0.0000,-74.4722,-732.3022,41.1846,154.9146,236.8647,0.2436,-0.3736,-0.3736
108,30.8868,-0.2109,0.5000,734.4071,-0.0000,-74.7804,-718.1607,38.1172,155.1565,239.7658,0.2560,-0.3596,-0.3596
110,30.4639,-0.2118,0.5000,721.5629,-0.0000,-75.0842,-704.5836,35.2904,155.3878,242.5350,0.2691,-0.3462,-0.3462
112,30.0395,-0.2125,0.5000,709.0284,-0.0000,-75.2344,-697.9967,33.9612,155.4994,243.8717,0.2759,-0.3396,-0.3396
114,29.6137,-0.2131,0.5000,696.7955,-0.0000,-75.4693,-687.8359,31.9656,155.6701,245.9235,0.2870,-0.3295,-0.3295
