Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-87.6602,0.0000,0.5000,79.6148,-2.2481,-0.1210,-0.0005,-0.0070,-0.0325,-0.0070,-50.5194
3,-87.6601,0.0000,0.5000,79.6221,-2.2482,-0.1211,-0.0005,-0.0070,-0.0324,-0.0070,-50.5129
5,-87.6601,0.0000,0.5000,79.6295,-2.2482,-0.1211,-0.0005,-0.0070,-0.0323,-0.0070,-50.5080
7,-87.6601,0.0000,0.5000,79.6372,-2.2482,-0.1212,-0.0005,-0.0070,-0.0322,-0.0069,-50.5013
9,-87.6601,0.0000,0.5000,79.6450,-2.2482,-0.1213,-0.0005,-0.0070,-0.0321,-0.0069,-50.4945
11,-48.1805,78.9591,0.5000,79.6520,-1350.6706,-18.4127,-0.2167,4.7321,8.8755,0.0215,385.6138
13,33.0432,8.1838,0.5000,81.2390,-3880.3278,-143.8453,-4906.8579,1660.1394,22.4783,1.9849,0.2288
15,27.2331,-7.4078,0.5000,316.2629,-1326.3397,-160.9048,4934.8481,2345.8066,52.6834,5.8242,0.4062
17,27.6612,3.5560,0.5000,772.8271,-516.4674,-157.8373,-4786.3859,1939.6813,83.7049,8.9368,0.3831
19,32.8105,1.9985,0.5000,920.2781,-179.6021,-139.0312,-3851.2659,1772.6211,106.1844,13.2715,0.2301
21,35.6130,1.1289,0.5000,1011.2260,-72.1205,-129.4723,-3296.5230,1595.9944,119.6064,17.6941,0.1789
23,37.3224,0.7258,0.5000,1074.7243,-26.1315,-122.5472,-2894.3571,1382.0692,130.0332,23.0965,0.1503
25,38.4905,0.5137,0.5000,1120.5199,-10.2704,-117.9897,-2626.0991,1201.0295,136.7148,28.3512,0.1347
27,39.3463,0.3830,0.5000,1153.5917,-4.1736,-114.5642,-2421.2669,1051.4248,141.3645,33.5893,0.1246
29,39.9933,0.2912,0.5000,1177.0081,-1.5157,-111.4760,-2233.3448,912.1505,145.1563,39.6184,0.1166
31,40.4855,0.2212,0.5000,1192.8704,-0.6163,-109.2345,-2093.9887,810.4062,147.6344,45.0553,0.1115
33,40.8560,0.1651,0.5000,1202.7122,-0.2426,-107.2999,-1970.4628,722.5783,149.5774,50.7353,0.1077
35,41.1272,0.1190,0.5000,1207.7006,-0.0927,-105.6359,-1860.3887,646.7806,151.1012,56.6229,0.1048
37,41.3163,0.0807,0.5000,1208.7482,-0.0350,-104.2323,-1763.2395,582.1075,152.2816,62.5860,0.1029
39,41.4364,0.0484,0.5000,1206.5834,-0.0133,-103.0735,-1678.5258,527.5534,153.1864,68.4645,0.1017
41,41.4984,0.0211,0.5000,1201.7952,-0.0049,-102.0680,-1600.0737,478.6169,153.9247,74.5456,0.1011
43,41.5110,-0.0022,0.5000,1194.8647,-0.0017,-101.1926,-1526.1768,433.9445,154.5387,80.8940,0.1010
45,41.4812,-0.0221,0.5000,1186.1867,-0.0006,-100.4754,-1459.7964,395.0165,155.0298,87.1550,0.1015
47,41.4150,-0.0394,0.5000,1176.0888,-0.0002,-99.8898,-1399.6590,360.7259,155.4334,93.3150,0.1023
49,41.3172,-0.0544,0.5000,1164.8433,-0.0001,-99.4145,-1344.7747,330.2614,155.7748,99.3633,0.1036
51,41.1918,-0.0675,0.5000,1152.6771,-0.0000,-99.2126,-1319.0520,316.2602,155.9282,102.3430,0.1043
53,41.0422,-0.0790,0.5000,1139.7802,-0.0000,-98.8711,-1270.6370,290.3979,156.2097,108.2091,0.1060
55,40.8711,-0.0893,0.5000,1126.3114,-0.0000,-98.6022,-1225.8133,267.0431,156.4667,113.9465,0.1081
57,40.6810,-0.0984,0.5000,1112.4042,-0.0000,-98.3957,-1184.1325,245.8563,156.7079,119.5512,0.1104
59,40.4737,-0.1067,0.5000,1098.1706,-0.0000,-98.2747,-1154.2627,231.0017,156.8851,123.7297,0.1123
61,40.2509,-0.1141,0.5000,1083.7046,-0.0000,-98.1816,-1125.8673,217.1497,157.0588,127.8286,0.1144
63,40.0140,-0.1210,0.5000,1069.0852,-0.0000,-98.0678,-1073.0313,192.1008,157.4025,135.7856,0.1191
65,39.7642,-0.1272,0.5000,1054.3787,-0.0000,-98.0426,-1048.3961,180.7664,157.5746,139.6431,0.1217
67,39.5026,-0.1329,0.5000,1039.6408,-0.0000,-98.0358,-1024.8379,170.1463,157.7479,143.4201,0.1244
69,39.2300,-0.1382,0.5000,1024.9182,-0.0000,-98.0457,-1002.2836,160.1872,157.9229,147.1166,0.1272
