Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-87.6576,0.0000,0.5000,79.8829,-2.3235,-0.1155,-0.0005,-0.0074,-0.0322,-0.0069,-50.8139,-0.0510,-0.0510
2,-87.6576,0.0000,0.5000,79.8908,-2.3235,-0.1156,-0.0005,-0.0074,-0.0321,-0.0069,-50.8070,-0.0510,-0.0510
4,-87.6576,0.0000,0.5000,79.8987,-2.3235,-0.1157,-0.0005,-0.0074,-0.0320,-0.0069,-50.8000,-0.0510,-0.0510
6,-87.6576,0.0000,0.5000,79.9068,-2.3235,-0.1157,-0.0005,-0.0074,-0.0319,-0.0069,-50.7929,-0.0510,-0.0510
8,-87.6576,0.0000,0.5000,79.9151,-2.3235,-0.1158,-0.0005,-0.0074,-0.0318,-0.0069,-50.7857,-0.0509,-0.0509
10,-48.1753,78.9644,0.5000,79.9226,-1395.9170,-17.5778,-0.2170,4.9711,8.7473,0.0215,385.4307,0.3814,0.3814
12,33.6141,7.8995,0.5000,81.5525,-3920.2837,-135.5004,-4772.6337,1796.5390,22.7728,2.0358,0.2173,-3.0866,-3.0866
14,27.2849,-7.5652,0.5000,316.0892,-1355.7573,-153.3303,4961.4497,2493.1288,53.4015,5.9001,0.4028,7.3610,7.3610
16,27.4480,3.5202,0.5000,780.0860,-534.5506,-151.4486,-4842.3105,2040.6110,84.4601,8.9671,0.3920,-2.8593,-2.8593
18,32.5788,1.9917,0.5000,930.2674,-194.9968,-134.0360,-3947.1572,1866.3267,106.2389,13.0587,0.2392,-2.0953,-2.0953
20,35.3680,1.1227,0.5000,1022.5341,-70.1535,-123.8199,-3318.9015,1657.5606,121.2817,17.9713,0.1806,-1.6457,-1.6457
22,37.0680,0.7221,0.5000,1086.8214,-28.5227,-117.9958,-2959.1323,1458.4923,130.5153,22.7137,0.1550,-1.4653,-1.4653
24,38.2322,0.5127,0.5000,1133.0943,-11.3188,-113.6163,-2684.7503,1269.5229,137.2850,27.8429,0.1388,-1.3636,-1.3636
26,39.0887,0.3841,0.5000,1166.4323,-4.4204,-110.1543,-2464.4099,1104.8716,142.2272,33.2427,0.1278,-1.2941,-1.2941
28,39.7395,0.2936,0.5000,1189.9636,-1.6601,-107.2610,-2277.2798,962.9668,145.9479,39.0012,0.1198,-1.2365,-1.2365
30,40.2375,0.2243,0.5000,1205.8282,-0.6667,-105.0480,-2131.4049,854.0082,148.5038,44.4480,0.1143,-1.1894,-1.1894
32,40.6147,0.1686,0.5000,1215.5874,-0.2370,-102.9750,-1991.1823,752.1855,150.6588,50.6815,0.1099,-1.1405,-1.1405
34,40.8931,0.1226,0.5000,1220.4291,-0.0882,-101.3413,-1876.6727,671.8219,152.1933,56.6618,0.1070,-1.0972,-1.0972
36,41.0894,0.0843,0.5000,1221.2816,-0.0328,-99.9814,-1777.0472,604.2404,153.3630,62.6443,0.1050,-1.0567,-1.0567
