Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-87.6599,0.0000,0.5000,79.2555,-2.2216,-0.1017,-0.0005,-0.0069,-0.0339,-0.0070,-50.8789
3,-87.6599,0.0000,0.5000,79.2624,-2.2216,-0.1018,-0.0005,-0.0069,-0.0338,-0.0070,-50.8728
5,-87.6599,0.0000,0.5000,79.2695,-2.2217,-0.1018,-0.0005,-0.0069,-0.0338,-0.0070,-50.8681
7,-87.6599,0.0000,0.5000,79.2767,-2.2217,-0.1019,-0.0005,-0.0069,-0.0337,-0.0070,-50.8618
9,-87.6599,0.0000,0.5000,79.2841,-2.2217,-0.1019,-0.0005,-0.0069,-0.0336,-0.0069,-50.8554
11,-48.1815,78.9564,0.5000,79.2908,-1334.6179,-15.4744,-0.2130,4.6168,9.2224,0.0215,385.6311
13,32.7475,8.2281,0.5000,80.8369,-3906.9296,-122.0942,-4929.4893,1603.7487,22.1825,1.9505,0.2360
15,27.0470,-7.3659,0.5000,321.3831,-1338.3247,-136.2137,4902.5496,2289.4159,50.6468,5.7794,0.4156
17,27.6354,3.5688,0.5000,784.0639,-520.4674,-132.8917,-4757.1914,1903.6033,80.5508,8.9064,0.3824
19,32.7688,1.9890,0.5000,932.1829,-186.4564,-117.4441,-3840.0932,1748.9870,101.8469,13.1227,0.2326
21,35.5550,1.1216,0.5000,1023.4773,-65.9120,-108.4647,-3224.8142,1550.6484,116.7203,18.1919,0.1759
23,37.2519,0.7201,0.5000,1087.0475,-28.3038,-103.6932,-2897.2808,1374.7399,125.3436,22.6991,0.1525
25,38.4098,0.5089,0.5000,1132.7184,-10.5651,-99.6219,-2613.7926,1185.1609,132.6594,28.2299,0.1358
27,39.2568,0.3789,0.5000,1165.5245,-4.3368,-96.7791,-2412.3068,1038.4975,137.4986,33.4002,0.1258
29,39.8961,0.2875,0.5000,1188.5744,-1.6449,-94.2877,-2232.4274,905.5641,141.4429,39.1558,0.1181
31,40.3812,0.2177,0.5000,1203.9979,-0.5686,-92.0858,-2069.5282,787.1273,144.6520,45.5618,0.1121
