Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,32.3858,22.7624,-89.0898,-10.7933,-33.1637,-77.9046,-0.1247
751,32.3858,22.7624,-89.0893,-10.7931,-33.1635,-77.9042,-0.1247
752,32.3857,22.7623,-89.0889,-10.7930,-33.1633,-77.9037,-0.1247
753,32.3857,22.7624,-89.0884,-10.7929,-33.1630,-77.9033,-0.1247
754,32.3906,22.7623,-89.0879,-10.7928,-33.1628,-77.9029,-0.1247
755,32.3906,22.7623,-89.0875,-10.7926,-33.1626,-77.9025,-0.1247
756,32.3905,22.7624,-89.0870,-10.7924,-33.1623,-77.9021,-0.1247
757,32.3905,22.7624,-89.0866,-10.7923,-33.1621,-77.9017,-0.1248
758,32.3905,22.7624,-89.0861,-10.7922,-33.1619,-77.9013,-0.1248
759,32.3904,22.7623,-89.0856,-10.7920,-33.1616,-77.9008,-0.1248
760,32.3904,22.7624,-89.0852,-10.7919,-33.1614,-77.9004,-0.1248
761,32.3903,22.7624,-89.0847,-10.7918,-33.1612,-77.9000,-0.1248
762,32.3903,22.7623,-89.0843,-10.7916,-33.1610,-77.8996,-0.1248
763,32.3902,22.7624,-89.0838,-10.7915,-33.1607,-77.8992,-0.1248
764,32.3902,22.7624,-89.0833,-10.7914,-33.1605,-77.8988,-0.1248
765,32.3901,22.7624,-89.0829,-10.7912,-33.1603,-77.8984,-0.1248
766,32.3901,22.7624,-89.0824,-10.7911,-33.1600,-77.8979,-0.1248
767,32.3900,22.7623,-89.0820,-10.7909,-33.1598,-77.8975,-0.1248
768,32.3900,22.7624,-89.0815,-10.7908,-33.1596,-77.8971,-0.1249
769,32.3900,22.7624,-89.0810,-10.7907,-33.1593,-77.8967,-0.1249
770,32.3899,22.7624,-89.0806,-10.7905,-33.1591,-77.8963,-0.1249
771,32.3949,22.7624,-89.0801,-10.7904,-33.1589,-77.8959,-0.1249
772,32.3948,22.7624,-89.0797,-10.7902,-33.1586,-77.8955,-0.1249
773,32.3948,22.7624,-89.0792,-10.7901,-33.1584,-77.8950,-0.1249
774,32.3947,22.7624,-89.0787,-10.7900,-33.1582,-77.8946,-0.1249
775,32.3947,22.7624,-89.0783,-10.7898,-33.1580,-77.8942,-0.1249
776,32.3946,22.7624,-89.0778,-10.7897,-33.1577,-77.8938,-0.1249
777,32.3946,22.7624,-89.0774,-10.7896,-33.1575,-77.8934,-0.1249
778,32.3946,22.7624,-89.0769,-10.7894,-33.1573,-77.8930,-0.1250
779,32.3945,22.7624,-89.0765,-10.7893,-33.1570,-77.8926,-0.1250
780,32.3945,22.7624,-89.0760,-10.7891,-33.1568,-77.8922,-0.1250
781,32.3944,22.7624,-89.0755,-10.7890,-33.1566,-77.8918,-0.1250
782,32.3944,22.7624,-89.0751,-10.7889,-33.1563,-77.8913,-0.1250
783,32.3943,22.7624,-89.0746,-10.7887,-33.1561,-77.8909,-0.1250
784,32.3943,22.7624,-89.0742,-10.7886,-33.1559,-77.8905,-0.1250
785,32.3942,22.7624,-89.0737,-10.7885,-33.1557,-77.8901,-0.1250
786,32.3942,22.7624,-89.0733,-10.7883,-33.1554,-77.8897,-0.1250
787,32.3942,22.7624,-89.0728,-10.7882,-33.1552,-77.8893,-0.1250
