Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-88.0187,-0.0000,0.5000,73.5705,-2.4563,-0.3227,-0.0002,-0.0006,-0.0383,-0.0025,-8.6787,-0.0090,0.0000
2,-88.0187,-0.0000,0.5000,73.5708,-2.4563,-0.3227,-0.0002,-0.0006,-0.0382,-0.0025,-8.6782,-0.0090,0.0000
4,-88.0187,-0.0000,0.5000,73.5711,-2.4563,-0.3227,-0.0002,-0.0006,-0.0381,-0.0025,-8.6776,-0.0090,0.0000
6,-88.0187,-0.0000,0.5000,73.5714,-2.4563,-0.3227,-0.0002,-0.0006,-0.0381,-0.0025,-8.6771,-0.0090,0.0000
8,-88.0187,-0.0000,0.5000,73.5717,-2.4563,-0.3227,-0.0002,-0.0006,-0.0380,-0.0025,-8.6766,-0.0090,0.0000
10,-48.4006,79.2361,0.5000,73.5715,-1559.8540,-51.1075,-0.0840,1.7450,68.4363,0.0080,305.3530,0.3244,0.3244
12,37.0401,6.1850,0.5000,73.6999,-3879.8335,-441.6354,-1725.6217,680.6360,75.7489,0.9747,0.1193,-1.4098,-1.4098
14,41.2119,0.8728,0.5000,76.1740,-692.1695,-382.0410,-1372.8175,974.8613,119.3995,3.0460,0.0802,-0.6575,-0.6575
16,41.7307,0.0569,0.5000,83.3092,-195.1881,-368.8154,-1132.1945,872.4365,165.8565,5.3624,0.0763,-0.4573,-0.4573
18,41.6203,-0.0904,0.5000,94.7439,-67.0509,-364.7515,-987.6090,710.6265,204.8863,7.8211,0.0772,-0.4289,-0.4289
20,41.4211,-0.0976,0.5000,108.8871,-25.6673,-362.7408,-908.0686,578.6131,234.3937,10.2425,0.0787,-0.4475,-0.4475
22,41.2532,-0.0747,0.5000,124.0499,-9.9716,-360.9496,-860.4916,477.4920,257.4476,12.7008,0.0800,-0.4737,-0.4737
24,41.1324,-0.0526,0.5000,139.0164,-3.5538,-358.8374,-825.0153,395.3836,276.9046,15.4164,0.0810,-0.4961,-0.4961
26,41.0454,-0.0392,0.5000,153.1028,-1.3635,-356.7517,-798.1296,338.3608,290.8854,17.9547,0.0817,-0.5076,-0.5076
28,40.9742,-0.0344,0.5000,166.0027,-0.5222,-354.6417,-773.3590,294.1810,301.9540,20.5108,0.0822,-0.5113,-0.5113
30,40.9041,-0.0361,0.5000,177.6303,-0.1969,-352.5650,-749.2194,258.6404,310.9586,23.1194,0.0828,-0.5090,-0.5090
32,40.8251,-0.0420,0.5000,188.0135,-0.0653,-350.3695,-722.8393,226.4382,319.1507,26.0804,0.0836,-0.5015,-0.5015
34,40.7310,-0.0503,0.5000,197.2338,-0.0313,-349.0170,-705.8144,208.4332,323.7379,28.0584,0.0842,-0.4945,-0.4945
36,40.6185,-0.0599,0.5000,205.3931,-0.0104,-347.1669,-681.2109,185.2910,329.6588,31.0265,0.0853,-0.4823,-0.4823
38,40.4861,-0.0700,0.5000,212.5968,-0.0035,-345.5286,-657.8121,165.6984,334.7428,33.9903,0.0866,-0.4688,-0.4688
40,40.3335,-0.0801,0.5000,218.9462,-0.0017,-344.5477,-642.9074,154.1762,337.8012,35.9609,0.0876,-0.4594,-0.4594
42,40.1611,-0.0898,0.5000,224.5344,-0.0005,-343.1976,-621.0536,138.3666,342.1496,38.9824,0.0894,-0.4447,-0.4447
44,39.9697,-0.0992,0.5000,229.4453,-0.0002,-342.0225,-600.5114,124.4786,346.2043,41.9839,0.0914,-0.4298,-0.4298
46,39.7602,-0.1080,0.5000,233.7539,-0.0001,-341.4937,-590.7225,118.1444,348.1602,43.4757,0.0926,-0.4223,-0.4223
48,39.5336,-0.1164,0.5000,237.5263,-0.0000,-340.5407,-572.0844,106.5250,351.9876,46.4384,0.0950,-0.4076,-0.4076
50,39.2910,-0.1242,0.5000,240.8211,-0.0000,-339.7111,-554.6649,96.1317,355.7600,49.3701,0.0978,-0.3930,-0.3930
52,39.0335,-0.1315,0.5000,243.6896,-0.0000,-338.9872,-538.4250,86.7998,359.5287,52.2672,0.1008,-0.3787,-0.3787
54,38.7620,-0.1383,0.5000,246.1773,-0.0000,-338.6599,-530.7359,82.4901,361.4234,53.7019,0.1024,-0.3717,-0.3717
56,38.4774,-0.1446,0.5000,248.3243,-0.0000,-338.0653,-516.1999,74.5139,365.2501,56.5417,0.1058,-0.3579,-0.3579
58,38.1806,-0.1505,0.5000,250.1658,-0.0000,-337.5397,-502.7629,67.3171,369.1423,59.3401,0.1095,-0.3444,-0.3444
60,37.8726,-0.1560,0.5000,251.7333,-0.0000,-337.1680,-492.9865,62.1693,372.2461,61.5026,0.1127,-0.3341,-0.3341
62,37.5542,-0.1611,0.5000,253.0544,-0.0000,-336.8255,-483.8599,57.4157,375.4014,63.6378,0.1160,-0.3241,-0.3241
64,37.2262,-0.1657,0.5000,254.1539,-0.0000,-336.5069,-475.3725,53.0248,378.6105,65.7450,0.1195,-0.3144,-0.3144
66,36.8894,-0.1700,0.5000,255.0538,-0.0000,-336.2073,-467.5157,48.9697,381.8735,67.8237,0.1232,-0.3049,-0.3049
68,36.5446,-0.1738,0.5000,255.7737,-0.0000,-335.9220,-460.2795,45.2244,385.1897,69.8736,0.1271,-0.2958,-0.2958
70,36.1926,-0.1773,0.5000,256.3311,-0.0000,-335.6465,-453.6545,41.7655,388.5579,71.8943,0.1311,-0.2870,-0.2870
72,35.8342,-0.1803,0.5000,256.7418,-0.0000,-335.1078,-442.1916,35.6227,395.4402,75.8482,0.1399,-0.2702,-0.2702
74,35.4702,-0.1830,0.5000,257.0199,-0.0000,-334.8367,-437.3258,32.9008,398.9478,77.7814,0.1446,-0.2624,-0.2624
76,35.1013,-0.1853,0.5000,257.1782,-0.0000,-334.5593,-433.0170,30.3887,402.4949,79.6856,0.1495,-0.2549,-0.2549
