0.50,-87.8719,-0.0001,0.5000,86.0249,-2.4780,-0.3059,-0.0002,-0.0020,-0.0008,-0.0053,-32.8809
2.50,-87.8720,-0.0001,0.5000,85.9736,-2.4779,-0.3060,-0.0002,-0.0020,-0.0008,-0.0053,-32.9146
4.50,-87.8721,-0.0001,0.5000,85.9228,-2.4779,-0.3061,-0.0002,-0.0020,-0.0008,-0.0053,-32.9481
6.50,-87.8723,-0.0001,0.5000,85.8723,-2.4778,-0.3061,-0.0002,-0.0020,-0.0008,-0.0053,-32.9812
8.50,-87.8724,-0.0001,0.5000,85.8223,-2.4778,-0.3062,-0.0002,-0.0020,-0.0008,-0.0053,-33.0140
10.50,-48.2436,79.2570,0.5000,85.7721,-1561.4891,-48.2336,-0.0853,1.6355,0.2948,0.0165,299.7590
12.50,35.7739,6.1375,0.5000,85.9005,-3835.8891,-395.4738,-1817.3813,594.6593,31.1680,1.8539,0.1350
14.50,40.2423,1.0082,0.5000,89.6589,-756.2441,-335.5389,-1411.1911,854.2636,122.1714,5.7517,0.0880
16.50,40.8393,0.0438,0.5000,101.7031,-217.5034,-323.0822,-1079.3154,752.1401,193.3853,10.2167,0.0831
18.50,40.5985,-0.1760,0.5000,122.1806,-79.6348,-321.1208,-911.6077,604.3926,237.6782,14.5848,0.0852
20.50,40.2167,-0.1864,0.5000,147.8401,-30.8009,-321.1410,-850.7966,478.7648,268.7481,18.9686,0.0884
22.50,39.8983,-0.1410,0.5000,174.8481,-10.9830,-320.9555,-838.3394,375.6108,294.6826,23.7501,0.0914
24.50,39.6725,-0.0979,0.5000,200.7290,-4.2669,-320.1806,-836.6750,307.0608,314.0750,28.0904,0.0933
26.50,39.5118,-0.0721,0.5000,224.3646,-1.8342,-319.1440,-832.2180,261.1386,329.0447,31.9262,0.0946
28.50,39.3819,-0.0624,0.5000,245.4193,-0.6863,-317.7718,-821.8186,220.4401,344.4753,36.3485,0.0959
30.50,39.2565,-0.0641,0.5000,263.9250,-0.2915,-316.5903,-809.2474,192.9373,356.5845,40.1620,0.0970
32.50,39.1183,-0.0727,0.5000,280.0652,-0.0939,-315.2008,-789.6829,164.4465,371.1454,45.1472,0.0986
34.50,38.9577,-0.0852,0.5000,294.0736,-0.0407,-314.3550,-774.1763,147.5176,381.0742,48.7885,0.1001
36.50,38.7697,-0.0994,0.5000,306.1890,-0.0124,-313.4527,-751.8372,127.7704,394.2045,53.8829,0.1025
38.50,38.5524,-0.1141,0.5000,316.6357,-0.0056,-313.0465,-737.1992,116.7441,402.4149,57.2139,0.1045
40.50,38.3061,-0.1285,0.5000,325.6162,-0.0026,-312.7868,-722.9611,107.0345,410.2617,60.4886,0.1067
42.50,38.0319,-0.1422,0.5000,333.3102,-0.0008,-312.6457,-702.5437,94.4255,421.4526,65.2881,0.1105
44.50,37.7314,-0.1549,0.5000,339.8752,-0.0004,-312.6979,-689.6200,87.0723,428.5823,68.4093,0.1134
46.50,37.4067,-0.1667,0.5000,345.4486,-0.0002,-312.8516,-677.2636,80.4123,435.4837,71.4655,0.1165
48.50,37.0598,-0.1774,0.5000,350.1501,-0.0001,-313.1146,-664.6374,73.9293,442.6617,74.6702,0.1202
50.50,36.6926,-0.1872,0.5000,354.0837,-0.0000,-313.5116,-651.2682,67.3761,450.4478,78.1636,0.1246
52.50,36.3071,-0.1960,0.5000,357.3402,-0.0000,-313.9791,-639.1335,61.6752,457.7252,81.4330,0.1293
54.50,35.9049,-0.2040,0.5000,359.9985,-0.0000,-314.5577,-626.8556,56.1235,465.3422,84.8472,0.1348
56.50,35.4877,-0.2112,0.5000,362.1277,-0.0000,-315.2005,-615.3154,51.0878,472.7868,88.1654,0.1408
58.50,35.0570,-0.2178,0.5000,363.7883,-0.0000,-316.0611,-602.0515,45.5005,481.7674,92.1286,0.1489
60.50,34.6141,-0.2236,0.5000,365.0332,-0.0000,-316.7547,-592.6245,41.6502,488.4907,95.0581,0.1555
62.50,34.1603,-0.2288,0.5000,365.9093,-0.0000,-317.3400,-585.3300,38.7340,493.9297,97.3997,0.1614
64.50,33.6967,-0.2335,0.5000,366.4575,-0.0000,-317.9332,-578.4416,36.0273,499.2911,99.6801,0.1676
66.50,33.2244,-0.2377,0.5000,366.7142,-0.0000,-319.1266,-565.8388,31.1779,509.8025,104.0612,0.1809
68.50,32.7445,-0.2413,0.5000,366.7113,-0.0000,-319.7190,-560.1055,29.0087,514.9613,106.1641,0.1881
70.50,32.2577,-0.2445,0.5000,366.4774,-0.0000,-320.3041,-554.7377,26.9935,520.0603,108.2101,0.1957
