Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.8708,-0.0001,0.5000,86.0940,-2.4774,-0.3058,-0.0002,  -0,-0.0008,-0.0053,-33.6720,-0.0340,0.0000
2.50,-87.8709,-0.0001,0.5000,86.0427,-2.4774,-0.3059,-0.0002,  -0,-0.0008,-0.0053,-33.7057,-0.0340,0.0000
4.50,-87.8711,-0.0001,0.5000,85.9917,-2.4773,-0.3060,-0.0002,  -0,-0.0008,-0.0053,-33.7392,-0.0341,0.0000
6.50,-87.8712,-0.0001,0.5000,85.9413,-2.4773,-0.3060,-0.0002,  -0,-0.0008,-0.0053,-33.7723,-0.0341,0.0000
8.50,-87.8713,-0.0001,0.5000,85.8912,-2.4772,-0.3061,-0.0002,  -0,-0.0008,-0.0053,-33.8051,-0.0341,0.0000
10.50,-48.2427,79.2572,0.5000,85.8409,-1556.6674,-48.1123,-0.0851,   2,0.2948,0.0164,299.8191,0.2536,0.2536
12.50,35.7420,6.1379,0.5000,85.9699,-3835.9350,-395.0405,-1820.5215, 594,31.1096,1.8484,0.1354,-1.5886,-1.5886
14.50,40.2141,1.0095,0.5000,89.7523,-747.3874,-334.8662,-1409.1499, 854,122.8568,5.7743,0.0881,-0.7616,-0.7616
16.50,40.8109,0.0430,0.5000,101.8867,-221.8788,-322.7384,-1083.6236, 754,192.3620,10.1135,0.0833,-0.4494,-0.4494
18.50,40.5673,-0.1776,0.5000,122.5296,-79.1386,-320.7289,-910.4655, 603,237.9251,14.5819,0.0854,-0.3755,-0.3755
20.50,40.1824,-0.1878,0.5000,148.3926,-29.7583,-320.7888,-849.9832, 474,269.7614,19.0874,0.0888,-0.4074,-0.4074
22.50,39.8620,-0.1418,0.5000,175.6001,-11.6074,-320.6478,-839.3490, 380,293.5045,23.4432,0.0916,-0.4630,-0.4630
24.50,39.6351,-0.0983,0.5000,201.6570,-4.2890,-319.8618,-838.0169, 307,314.0722,28.0041,0.0937,-0.5086,-0.5086
26.50,39.4739,-0.0723,0.5000,225.4416,-1.8667,-318.8484,-833.8869, 262,328.8681,31.7749,0.0950,-0.5303,-0.5303
28.50,39.3437,-0.0625,0.5000,246.6207,-0.5931,-317.2517,-821.5219, 215,346.7625,36.9170,0.0965,-0.5399,-0.5399
30.50,39.2180,-0.0642,0.5000,265.2294,-0.2880,-316.2625,-810.7275, 192,356.9114,40.1248,0.0974,-0.5375,-0.5375
32.50,39.0796,-0.0728,0.5000,281.4545,-0.1100,-315.0711,-794.2100, 168,369.3841,44.3560,0.0987,-0.5276,-0.5276
34.50,38.9187,-0.0853,0.5000,295.5327,-0.0353,-313.9261,-773.1524, 145,382.9097,49.2924,0.1007,-0.5100,-0.5100
36.50,38.7304,-0.0996,0.5000,307.7053,-0.0165,-313.3423,-758.9017, 132,391.3149,52.5303,0.1023,-0.4962,-0.4962
38.50,38.5129,-0.1143,0.5000,318.1982,-0.0053,-312.7341,-737.8606, 116,403.1754,57.2985,0.1050,-0.4741,-0.4741
40.50,38.2662,-0.1287,0.5000,327.2158,-0.0016,-312.4092,-715.7271, 101,415.3449,62.3981,0.1087,-0.4490,-0.4490
42.50,37.9916,-0.1424,0.5000,334.9391,-0.0008,-312.3670,-705.1357,  95,421.1519,64.8920,0.1107,-0.4364,-0.4364
44.50,37.6907,-0.1551,0.5000,341.5267,-0.0002,-312.4906,-684.9903,  84,432.2957,69.7625,0.1154,-0.4117,-0.4117
46.50,37.3656,-0.1669,0.5000,347.1172,-0.0001,-312.6434,-675.4440,  79,437.6617,72.1374,0.1179,-0.3996,-0.3996
48.50,37.0183,-0.1776,0.5000,351.8307,-0.0001,-312.8486,-666.2446,  74,442.9065,74.4713,0.1207,-0.3877,-0.3877
50.50,36.6507,-0.1874,0.5000,355.7723,-0.0000,-313.3941,-648.8710,  65,453.0707,79.0143,0.1266,-0.3646,-0.3646
52.50,36.2648,-0.1962,0.5000,359.0331,-0.0000,-313.7239,-640.6821,  62,458.0074,81.2229,0.1299,-0.3534,-0.3534
54.50,35.8622,-0.2042,0.5000,361.6926,-0.0000,-314.2703,-629.1058,  56,465.1813,84.4258,0.1351,-0.3372,-0.3372
56.50,35.4446,-0.2114,0.5000,363.8203,-0.0000,-314.9939,-616.1905,  51,473.5127,88.1241,0.1418,-0.3186,-0.3186
58.50,35.0135,-0.2179,0.5000,365.4771,-0.0000,-315.6539,-605.9667,  46,480.4069,91.1572,0.1479,-0.3034,-0.3034
60.50,34.5702,-0.2238,0.5000,366.7163,-0.0000,-316.1960,-598.3657,  43,485.7385,93.4809,0.1531,-0.2919,-0.2919
62.50,34.1160,-0.2290,0.5000,367.5849,-0.0000,-316.9972,-588.1368,  39,493.2466,96.7140,0.1610,-0.2758,-0.2758
64.50,33.6521,-0.2337,0.5000,368.1241,-0.0000,-318.0639,-575.9552,  34,502.8074,100.7538,0.1722,-0.2558,-0.2558
66.50,33.1795,-0.2378,0.5000,368.3704,-0.0000,-318.6001,-570.3326,  32,507.5030,102.7022,0.1782,-0.2462,-0.2462
68.50,32.6992,-0.2415,0.5000,368.3562,-0.0000,-319.1345,-565.0126,  30,512.1464,104.6041,0.1845,-0.2369,-0.2369
70.50,32.2122,-0.2447,0.5000,368.1101,-0.0000,-320.1880,-555.2528,  27,521.2872,108.2713,0.1980,-0.2190,-0.2190
72.50,31.7193,-0.2475,0.5000,367.6575,-0.0000,-320.7028,-550.7990,  25,525.7896,110.0384,0.2051,-0.2105,-0.2105
74.50,31.2213,-0.2499,0.5000,367.0213,-0.0000,-321.3743,-545.2711,  23,531.7440,112.3344,0.2152,-0.1994,-0.1994
76.50,30.7190,-0.2519,0.5000,366.2215,-0.0000,-322.0227,-540.2168,  21,537.6261,114.5555,0.2259,-0.1888,-0.1888
78.50,30.2131,-0.2535,0.5000,365.2762,-0.0000,-322.6568,-535.5274,  19,543.5584,116.7476,0.2374,-0.1783,-0.1783
80.50,29.7043,-0.2549,0.5000,364.2018,-0.0000,-323.1120,-532.3087,  18,547.9629,118.3436,0.2465,-0.1708,-0.1708
82.50,29.1932,-0.2559,0.5000,363.0125,-0.0000,-323.7125,-528.2438,  17,554.0185,120.4941,0.2597,-0.1607,-0.1607
84.50,28.6803,-0.2567,0.5000,361.7216,-0.0000,-324.3125,-524.3806,  15,560.4370,122.7181,0.2747,-0.1503,-0.1503
86.50,28.1662,-0.2572,0.5000,360.3407,-0.0000,-324.8640,-520.9983,  14,566.7793,124.8598,0.2906,-0.1403,-0.1403
88.50,27.6513,-0.2575,0.5000,358.8803,-0.0000,-325.3643,-518.0622,  12,573.0460,126.9220,0.3074,-0.1308,-0.1308
90.50,27.1361,-0.2576,0.5000,357.3499,-0.0000,-325.5947,-516.7496,  12,576.1517,127.9243,0.3162,-0.1261,-0.1261
92.50,26.6210,-0.2575,0.5000,355.7582,-0.0000,-326.0149,-514.4117,  11,582.3089,129.8729,0.3345,-0.1172,-0.1172
94.50,26.1062,-0.2573,0.5000,354.1129,-0.0000,-326.3803,-512.4237,  10,588.3956,131.7496,0.3539,-0.1085,-0.1085
96.50,25.5920,-0.2569,0.5000,352.4209,-0.0000,-326.6906,-510.7460,   9,594.4137,133.5571,0.3743,-0.1002,-0.1002
98.50,25.0787,-0.2565,0.5000,350.6887,-0.0000,-326.8250,-510.0110,   9,597.3976,134.4357,0.3849,-0.0961,-0.0961
100.50,24.5664,-0.2559,0.5000,348.9219,-0.0000,-327.0528,-508.7239,   8,603.3168,136.1441,0.4070,-0.0881,-0.0881
102.50,24.0552,-0.2554,0.5000,347.1258,-0.0000,-327.2264,-507.6471,   7,609.1726,137.7895,0.4304,-0.0804,-0.0804
104.50,23.5453,-0.2547,0.5000,345.3050,-0.0000,-327.3472,-506.7429,   6,614.9680,139.3740,0.4549,-0.0728,-0.0728
106.50,23.0366,-0.2541,0.5000,343.4638,-0.0000,-327.3882,-506.3435,   6,617.8438,140.1439,0.4677,-0.0691,-0.0691
108.50,22.5291,-0.2535,0.5000,341.6061,-0.0000,-327.4321,-505.6494,   6,623.3680,141.5924,0.4934,-0.0620,-0.0620
110.50,22.0229,-0.2529,0.5000,339.7354,-0.0000,-327.4312,-505.0425,   5,628.7512,142.9651,0.5200,-0.0550,-0.0550
112.50,21.5177,-0.2524,0.5000,337.8550,-0.0000,-327.3534,-504.2155,   5,636.6840,144.9168,0.5620,-0.0448,-0.0448
114.50,21.0134,-0.2520,0.5000,335.9675,-0.0000,-327.2785,-503.7947,   4,640.7947,145.8940,0.5853,-0.0395,-0.0395
116.50,20.5100,-0.2516,0.5000,334.0758,-0.0000,-327.1815,-503.3648,   4,644.8825,146.8423,0.6095,-0.0342,-0.0342
118.50,20.0071,-0.2513,0.5000,332.1822,-0.0000,-327.0639,-502.9170,   4,648.9495,147.7620,0.6346,-0.0288,-0.0288
120.50,19.5046,-0.2512,0.5000,330.2889,-0.0000,-326.9267,-502.4397,   4,652.9972,148.6533,0.6608,-0.0235,-0.0235
122.50,19.0022,-0.2512,0.5000,328.3977,-0.0000,-326.7392,-501.8175,   3,657.8068,149.6807,0.6935,-0.0171,-0.0171
124.50,18.4996,-0.2513,0.5000,326.5105,-0.0000,-326.5279,-501.1236,   3,662.5948,150.6682,0.7277,-0.0106,-0.0106
126.50,17.9966,-0.2516,0.5000,324.6289,-0.0000,-326.2951,-500.3434,   3,667.3644,151.6162,0.7637,-0.0040,-0.0040
128.50,17.4928,-0.2521,0.5000,322.7543,-0.0000,-326.0431,-499.4637,   3,672.1192,152.5246,0.8015,0.0026,0.0026
130.50,16.9879,-0.2527,0.5000,320.8881,-0.0000,-325.7743,-498.4717,   2,676.8622,153.3934,0.8412,0.0093,0.0093
