Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
0,30.5000,40.1416,-87.9613,1.7108,-23.9098,-75.1510,-0.3768
1,30.5000,40.7529,-87.9468,2.1430,-23.5969,-75.0768,-0.3818
2,30.0000,40.6752,-87.9491,2.0879,-23.6370,-75.0867,-0.3825
3,30.0000,40.6297,-87.9496,2.0559,-23.6600,-75.0917,-0.3851
4,30.0000,40.5919,-87.9494,2.0295,-23.6788,-75.0953,-0.3839
5,30.0000,40.5577,-87.9488,2.0057,-23.6956,-75.0982,-0.3840
6,30.0000,40.5251,-87.9480,1.9832,-23.7114,-75.1006,-0.3833
7,30.0000,40.4936,-87.9469,1.9614,-23.7267,-75.1029,-0.3854
8,30.0000,40.4625,-87.9458,1.9400,-23.7417,-75.1050,-0.3842
9,30.0000,40.4321,-87.9447,1.9191,-23.7563,-75.1070,-0.3830
10,30.0000,40.4020,-87.9435,1.8983,-23.7708,-75.1090,-0.3818
11,30.0000,40.3724,-87.9423,1.8780,-23.7850,-75.1109,-0.3837
12,30.0000,40.3432,-87.9411,1.8579,-23.7990,-75.1127,-0.3825
13,30.0000,40.3145,-87.9400,1.8382,-23.8127,-75.1145,-0.3814
14,30.0000,40.2864,-87.9389,1.8188,-23.8262,-75.1163,-0.3804
15,30.0000,40.2587,-87.9377,1.7998,-23.8395,-75.1181,-0.3794
16,30.0000,40.2316,-87.9366,1.7811,-23.8525,-75.1198,-0.3785
17,30.0000,40.2050,-87.9356,1.7628,-23.8653,-75.1215,-0.3808
18,30.0000,40.1790,-87.9345,1.7449,-23.8778,-75.1232,-0.3800
19,30.5000,40.1536,-87.9335,1.7275,-23.8900,-75.1248,-0.3793
20,30.5000,40.1289,-87.9325,1.7105,-23.9018,-75.1264,-0.3786
21,30.5000,40.1047,-87.9315,1.6938,-23.9134,-75.1279,-0.3780
22,30.5000,40.0810,-87.9306,1.6775,-23.9248,-75.1294,-0.3775
23,30.5000,40.0578,-87.9296,1.6616,-23.9359,-75.1309,-0.3770
24,30.5000,40.0353,-87.9287,1.6461,-23.9467,-75.1323,-0.3766
