Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-89.7266,-0.0000,0.5000,60.6464,-0.0003,-0.0706,0.0000,0.1923,0.0002,-0.0001,167.5848
2.50,-89.7266,-0.0000,0.5000,60.6452,-0.0003,-0.0706,0.0000,0.1923,0.0002,-0.0001,167.5843
4.50,-89.7266,-0.0000,0.5000,60.6440,-0.0003,-0.0706,-0.0000,0.1922,0.0002,-0.0001,167.5822
6.50,-89.7267,-0.0000,0.5000,60.6427,-0.0003,-0.0706,0.0000,0.1922,0.0002,-0.0001,167.5801
8.50,-89.7267,-0.0000,0.5000,60.6415,-0.0003,-0.0706,0.0000,0.1922,0.0002,-0.0001,167.5780
10.50,-63.5903,52.2726,0.5000,60.6374,-388.0077,-5.9916,-0.0000,8.6777,0.0045,0.0001,835.6347
12.50,-63.5150,0.0439,0.5000,60.6136,-859.9135,-8.2629,-0.0000,25.9362,0.0049,0.0002,833.1494
14.50,-63.4453,0.0287,0.5000,60.5898,-843.9641,-8.2839,-0.0000,28.7325,0.0058,0.0003,831.2359
16.50,-63.4189,0.0016,0.5000,60.5659,-811.5835,-8.2350,-0.0000,29.2985,0.0069,0.0003,830.7424
18.50,-63.4773,-0.0521,0.5000,60.5421,-749.4693,-8.0526,-0.0000,29.2080,0.0081,0.0004,832.9641
20.50,-63.6964,-0.1507,0.5000,60.5185,-641.2171,-7.6348,-0.0000,28.6205,0.0094,0.0004,840.2138
22.50,-64.1837,-0.3064,0.5000,60.4952,-482.7096,-6.8805,-0.0000,27.3430,0.0105,0.0005,855.4558
24.50,-65.0374,-0.5011,0.5000,60.4725,-304.2825,-5.7952,-0.0000,25.1993,0.0114,0.0005,880.5942
26.50,-66.2739,-0.6837,0.5000,60.4508,-158.0327,-4.5567,0.0000,22.2828,0.0120,0.0005,914.2067
28.50,-67.8138,-0.8144,0.5000,60.4303,-69.3995,-3.3976,-0.0000,18.9686,0.0123,0.0004,951.6365
30.50,-69.5469,-0.8922,0.5000,60.4113,-26.9867,-2.4529,-0.0000,15.6805,0.0121,0.0004,987.2706
32.50,-71.3877,-0.9338,0.5000,60.3939,-10.4542,-1.7868,-0.0000,12.8960,0.0118,0.0003,1014.4572
34.50,-73.2809,-0.9517,0.5000,60.3782,-3.7899,-1.2848,-0.0000,10.4093,0.0112,0.0003,1033.0512
36.50,-75.1863,-0.9511,0.5000,60.3642,-1.1952,-0.8910,-0.0000,8.0918,0.0103,0.0002,1039.3532
38.50,-77.0680,-0.9323,0.5000,60.3520,-0.3973,-0.6323,-0.0000,6.2879,0.0093,0.0001,1028.4484
40.50,-78.8886,-0.8946,0.5000,60.3415,-0.1136,-0.4301,-0.0000,4.6234,0.0081,0.0000,992.3490
42.50,-80.6100,-0.8380,0.5000,60.3326,-0.0467,-0.3274,-0.0000,3.6453,0.0071,-0.0000,948.5657
44.50,-82.1964,-0.7644,0.5000,60.3253,-0.0171,-0.2402,-0.0000,2.7065,0.0060,-0.0001,877.1078
46.50,-83.6186,-0.6779,0.5000,60.3194,-0.0077,-0.1871,-0.0000,2.0663,0.0050,-0.0001,799.9855
48.50,-84.8580,-0.5843,0.5000,60.3147,-0.0035,-0.1453,-0.0000,1.5142,0.0041,-0.0002,702.0378
50.50,-85.9081,-0.4898,0.5000,60.3112,-0.0020,-0.1212,-0.0000,1.1682,0.0034,-0.0002,617.2667
52.50,-86.7747,-0.4003,0.5000,60.3085,-0.0012,-0.1040,-0.0000,0.9061,0.0027,-0.0002,535.1779
54.50,-87.4730,-0.3198,0.5000,60.3066,-0.0009,-0.0923,-0.0000,0.7216,0.0023,-0.0002,464.6962
56.50,-88.0242,-0.2505,0.5000,60.3053,-0.0006,-0.0834,-0.0000,0.5763,0.0019,-0.0002,399.5950
58.50,-88.4517,-0.1931,0.5000,60.3045,-0.0005,-0.0772,-0.0000,0.4708,0.0016,-0.0002,345.7970
60.50,-88.7786,-0.1470,0.5000,60.3040,-0.0004,-0.0730,0.0000,0.3944,0.0013,-0.0002,302.6483
62.50,-89.0258,-0.1107,0.5000,60.3039,-0.0004,-0.0694,0.0000,0.3336,0.0011,-0.0002,265.5448
64.50,-89.2111,-0.0827,0.5000,60.3040,-0.0003,-0.0674,0.0000,0.2994,0.0010,-0.0002,243.3831
66.50,-89.3490,-0.0614,0.5000,60.3043,-0.0003,-0.0658,0.0000,0.2673,0.0009,-0.0002,221.7676
68.50,-89.4512,-0.0454,0.5000,60.3047,-0.0003,-0.0647,-0.0000,0.2478,0.0008,-0.0002,208.1682
70.50,-89.5265,-0.0335,0.5000,60.3052,-0.0003,-0.0638,-0.0000,0.2293,0.0007,-0.0002,194.9671
72.50,-89.5820,-0.0246,0.5000,60.3058,-0.0003,-0.0632,-0.0000,0.2195,0.0007,-0.0002,187.8458
74.50,-89.6226,-0.0180,0.5000,60.3065,-0.0003,-0.0629,-0.0000,0.2122,0.0007,-0.0002,182.4881
76.50,-89.6524,-0.0132,0.5000,60.3072,-0.0003,-0.0626,-0.0000,0.2068,0.0006,-0.0002,178.4645
78.50,-89.6742,-0.0097,0.5000,60.3079,-0.0003,-0.0625,-0.0000,0.2027,0.0006,-0.0002,175.4529
80.50,-89.6902,-0.0071,0.5000,60.3087,-0.0003,-0.0624,0.0000,0.1989,0.0006,-0.0001,172.5867
82.50,-89.7018,-0.0051,0.5000,60.3095,-0.0003,-0.0624,0.0000,0.1964,0.0006,-0.0001,170.7431
84.50,-89.7103,-0.0037,0.5000,60.3104,-0.0003,-0.0624,0.0000,0.1955,0.0006,-0.0001,170.0495
86.50,-89.7164,-0.0027,0.5000,60.3112,-0.0003,-0.0624,0.0000,0.1938,0.0006,-0.0001,168.7256
88.50,-89.7209,-0.0020,0.5000,60.3121,-0.0003,-0.0624,-0.0000,0.1931,0.0005,-0.0001,168.1751
90.50,-89.7242,-0.0014,0.5000,60.3129,-0.0003,-0.0625,-0.0000,0.1925,0.0005,-0.0001,167.7825
92.50,-89.7265,-0.0010,0.5000,60.3138,-0.0003,-0.0625,0.0000,0.1921,0.0005,-0.0001,167.4849
94.50,-89.7282,-0.0007,0.5000,60.3147,-0.0003,-0.0626,-0.0000,0.1919,0.0005,-0.0001,167.2681
96.50,-89.7295,-0.0005,0.5000,60.3155,-0.0003,-0.0627,0.0000,0.1917,0.0005,-0.0001,167.1121
98.50,-89.7303,-0.0004,0.5000,60.3164,-0.0003,-0.0627,-0.0000,0.1915,0.0005,-0.0001,167.0005
100.50,-89.7309,-0.0003,0.5000,60.3172,-0.0003,-0.0628,-0.0000,0.1914,0.0005,-0.0001,166.9206
102.50,-89.7314,-0.0002,0.5000,60.3181,-0.0003,-0.0629,0.0000,0.1913,0.0005,-0.0001,166.8640
104.50,-89.7317,-0.0001,0.5000,60.3190,-0.0003,-0.0629,0.0000,0.1913,0.0005,-0.0001,166.8243
106.50,-89.7319,-0.0001,0.5000,60.3198,-0.0003,-0.0630,-0.0000,0.1912,0.0005,-0.0001,166.7973
108.50,-89.7320,-0.0001,0.5000,60.3206,-0.0003,-0.0631,-0.0000,0.1912,0.0005,-0.0001,166.7796
110.50,-89.7321,-0.0000,0.5000,60.3215,-0.0003,-0.0631,0.0000,0.1912,0.0005,-0.0001,166.7685
112.50,-89.7322,-0.0000,0.5000,60.3223,-0.0003,-0.0632,-0.0000,0.1912,0.0005,-0.0001,166.7621
114.50,-89.7322,-0.0000,0.5000,60.3231,-0.0003,-0.0633,-0.0000,0.1912,0.0004,-0.0001,166.7591
116.50,-89.7322,-0.0000,0.5000,60.3239,-0.0003,-0.0634,0.0000,0.1912,0.0004,-0.0001,166.7590
118.50,-89.7322,0.0000,0.5000,60.3247,-0.0003,-0.0634,-0.0000,0.1912,0.0004,-0.0001,166.7606
120.50,-89.7322,0.0000,0.5000,60.3254,-0.0003,-0.0635,-0.0000,0.1912,0.0004,-0.0001,166.7636
122.50,-89.7322,0.0000,0.5000,60.3262,-0.0003,-0.0636,0.0000,0.1912,0.0004,-0.0001,166.7673
124.50,-89.7321,0.0000,0.5000,60.3269,-0.0003,-0.0636,0.0000,0.1912,0.0004,-0.0001,166.7716
126.50,-89.7321,0.0000,0.5000,60.3277,-0.0003,-0.0637,-0.0000,0.1912,0.0004,-0.0001,166.7761
128.50,-89.7321,0.0000,0.5000,60.3284,-0.0003,-0.0638,-0.0000,0.1912,0.0004,-0.0001,166.7809
130.50,-89.7320,0.0000,0.5000,60.3291,-0.0003,-0.0638,0.0000,0.1912,0.0004,-0.0001,166.7857
132.50,-89.7320,0.0000,0.5000,60.3298,-0.0003,-0.0639,0.0000,0.1912,0.0004,-0.0001,166.7905
134.50,-89.7320,0.0000,0.5000,60.3305,-0.0003,-0.0640,-0.0000,0.1912,0.0004,-0.0001,166.7953
136.50,-89.7320,0.0000,0.5000,60.3312,-0.0003,-0.0640,-0.0000,0.1912,0.0004,-0.0001,166.8000
138.50,-89.7319,0.0000,0.5000,60.3318,-0.0003,-0.0641,0.0000,0.1912,0.0004,-0.0001,166.8046
140.50,-89.7319,0.0000,0.5000,60.3324,-0.0003,-0.0642,0.0000,0.1913,0.0004,-0.0001,166.8090
142.50,-89.7319,0.0000,0.5000,60.3331,-0.0003,-0.0642,-0.0000,0.1913,0.0004,-0.0001,166.8134
144.50,-89.7319,0.0000,0.5000,60.3337,-0.0003,-0.0643,-0.0000,0.1913,0.0004,-0.0001,166.8176
