Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,0.0000,-66.8224,-89.8285,-89.8285,-89.8285,-89.8285,-89.8285
751,0.0000,-66.8660,-89.8323,-89.8323,-89.8323,-89.8323,-89.8323
752,0.0000,-66.8765,-89.8353,-89.8353,-89.8353,-89.8353,-89.8353
753,0.0000,-66.8912,-89.8377,-89.8377,-89.8377,-89.8377,-89.8377
754,0.0000,-66.8802,-89.8394,-89.8394,-89.8394,-89.8394,-89.8394
755,0.0000,-66.8637,-89.8406,-89.8406,-89.8406,-89.8406,-89.8406
756,0.0000,-66.8331,-89.8414,-89.8414,-89.8414,-89.8414,-89.8414
757,0.0000,-66.8037,-89.8417,-89.8417,-89.8417,-89.8417,-89.8417
758,0.0000,-66.7637,-89.8417,-89.8417,-89.8417,-89.8417,-89.8417
759,0.0000,-66.7116,-89.8414,-89.8414,-89.8414,-89.8414,-89.8414
760,0.0000,-66.6583,-89.8408,-89.8408,-89.8408,-89.8408,-89.8408
761,0.0000,-66.6012,-89.8399,-89.8399,-89.8399,-89.8399,-89.8399
762,0.0000,-66.5307,-89.8389,-89.8389,-89.8389,-89.8389,-89.8389
763,0.0000,-66.4492,-89.8376,-89.8376,-89.8376,-89.8376,-89.8376
764,0.0000,-66.3813,-89.8362,-89.8362,-89.8362,-89.8362,-89.8362
765,0.0000,-66.3097,-89.8346,-89.8346,-89.8346,-89.8346,-89.8346
766,0.0000,-66.2064,-89.8329,-89.8329,-89.8329,-89.8329,-89.8329
767,0.0000,-66.1245,-89.8311,-89.8311,-89.8311,-89.8311,-89.8311
768,0.0000,-66.0344,-89.8292,-89.8292,-89.8292,-89.8292,-89.8292
769,0.0000,-65.9295,-89.8272,-89.8272,-89.8272,-89.8272,-89.8272
770,0.0000,-65.8227,-89.8251,-89.8251,-89.8251,-89.8251,-89.8251
771,0.0000,-65.7211,-89.8229,-89.8229,-89.8229,-89.8229,-89.8229
772,0.0000,-65.5931,-89.8207,-89.8207,-89.8207,-89.8207,-89.8207
773,0.0000,-65.4771,-89.8185,-89.8185,-89.8185,-89.8185,-89.8185
774,0.0000,-65.3952,-89.8162,-89.8162,-89.8162,-89.8162,-89.8162
775,0.0000,-65.2111,-89.8139,-89.8139,-89.8139,-89.8139,-89.8139
