Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.4768,0.0000,0.5000,47.6596,-0.0005,-0.0957,0.0000,0.1539,0.0001,-0.0000,162.5346
2.50,-88.4768,0.0000,0.5000,47.6595,-0.0005,-0.0957,-0.0000,0.1539,0.0001,-0.0000,162.5352
4.50,-88.4768,0.0000,0.5000,47.6594,-0.0005,-0.0957,-0.0000,0.1539,0.0001,-0.0000,162.5358
6.50,-88.4768,0.0000,0.5000,47.6593,-0.0005,-0.0957,-0.0000,0.1539,0.0001,-0.0000,162.5364
8.50,-88.4768,0.0000,0.5000,47.6593,-0.0005,-0.0957,-0.0000,0.1539,0.0001,-0.0000,162.5370
10.50,-62.4958,51.9616,0.5000,47.6570,-498.6609,-7.6344,-0.0000,9.7628,0.0041,0.0000,1171.5250
12.50,-62.5497,-0.0388,0.5000,47.6402,-1110.7303,-10.6245,-0.0000,27.9775,0.0043,0.0000,1173.7027
14.50,-62.8033,-0.1946,0.5000,47.6234,-922.7216,-9.9604,-0.0000,31.0252,0.0049,0.0000,1185.8962
16.50,-63.5406,-0.4913,0.5000,47.6069,-600.2151,-8.4499,-0.0000,29.4215,0.0056,0.0000,1219.2166
18.50,-64.9970,-0.8695,0.5000,47.5912,-321.8203,-6.6590,-0.0000,26.3042,0.0061,0.0000,1265.4538
20.50,-67.1178,-1.1558,0.5000,47.5767,-105.7130,-4.4203,-0.0000,21.1424,0.0063,0.0000,1335.6393
22.50,-69.6268,-1.2987,0.5000,47.5637,-28.3000,-2.7893,-0.0000,16.0832,0.0062,0.0000,1395.8246
24.50,-72.2984,-1.3495,0.5000,47.5524,-6.6096,-1.7198,-0.0000,11.7307,0.0058,0.0000,1430.4915
26.50,-74.9944,-1.3403,0.5000,47.5430,-1.4314,-1.0561,-0.0000,8.2691,0.0052,0.0000,1425.6295
28.50,-77.6031,-1.2758,0.5000,47.5353,-0.2781,-0.6360,-0.0000,5.5186,0.0044,0.0000,1364.4525
30.50,-80.0139,-1.1567,0.5000,47.5293,-0.0621,-0.4037,-0.0000,3.6398,0.0035,-0.0000,1246.3250
32.50,-82.1277,-0.9925,0.5000,47.5249,-0.0187,-0.2809,-0.0000,2.4704,0.0028,-0.0000,1098.5657
34.50,-83.8791,-0.8041,0.5000,47.5218,-0.0063,-0.2019,-0.0000,1.6147,0.0021,-0.0000,913.4334
36.50,-85.2509,-0.6166,0.5000,47.5197,-0.0027,-0.1559,-0.0000,1.0698,0.0016,-0.0000,730.8904
38.50,-86.2721,-0.4506,0.5000,47.5185,-0.0015,-0.1298,-0.0000,0.7352,0.0012,-0.0000,575.9486
40.50,-87.0005,-0.3167,0.5000,47.5178,-0.0010,-0.1139,-0.0000,0.5232,0.0009,-0.0000,452.1249
42.50,-87.5032,-0.2161,0.5000,47.5176,-0.0008,-0.1040,-0.0000,0.3879,0.0007,-0.0000,358.9959
44.50,-87.8416,-0.1443,0.5000,47.5177,-0.0006,-0.0972,-0.0000,0.2915,0.0005,-0.0000,284.2714
46.50,-88.0656,-0.0950,0.5000,47.5180,-0.0006,-0.0937,0.0000,0.2420,0.0004,-0.0000,242.7033
48.50,-88.2122,-0.0619,0.5000,47.5184,-0.0005,-0.0917,0.0000,0.2139,0.0004,-0.0000,218.0454
50.50,-88.3072,-0.0401,0.5000,47.5190,-0.0005,-0.0901,0.0000,0.1898,0.0003,-0.0000,196.2582
52.50,-88.3686,-0.0258,0.5000,47.5195,-0.0005,-0.0894,-0.0000,0.1783,0.0003,-0.0000,185.6207
54.50,-88.4081,-0.0166,0.5000,47.5202,-0.0005,-0.0888,-0.0000,0.1684,0.0003,-0.0000,176.3704
56.50,-88.4334,-0.0106,0.5000,47.5209,-0.0005,-0.0882,0.0000,0.1637,0.0003,-0.0000,171.9046
58.50,-88.4496,-0.0068,0.5000,47.5216,-0.0005,-0.0883,-0.0000,0.1600,0.0003,-0.0000,168.4130
60.50,-88.4600,-0.0044,0.5000,47.5223,-0.0005,-0.0882,-0.0000,0.1576,0.0003,-0.0000,166.0771
62.50,-88.4666,-0.0028,0.5000,47.5231,-0.0005,-0.0883,0.0000,0.1559,0.0003,-0.0000,164.5029
64.50,-88.4709,-0.0018,0.5000,47.5238,-0.0005,-0.0883,-0.0000,0.1551,0.0003,-0.0000,163.7185
66.50,-88.4736,-0.0011,0.5000,47.5246,-0.0005,-0.0885,-0.0000,0.1546,0.0002,-0.0000,163.2027
68.50,-88.4753,-0.0007,0.5000,47.5254,-0.0005,-0.0883,-0.0000,0.1542,0.0002,-0.0000,162.8315
70.50,-88.4763,-0.0005,0.5000,47.5261,-0.0005,-0.0883,0.0000,0.1539,0.0002,-0.0000,162.5940
72.50,-88.4770,-0.0003,0.5000,47.5269,-0.0005,-0.0884,0.0000,0.1538,0.0002,-0.0000,162.4517
74.50,-88.4775,-0.0002,0.5000,47.5277,-0.0005,-0.0885,-0.0000,0.1537,0.0002,-0.0000,162.3667
76.50,-88.4777,-0.0001,0.5000,47.5285,-0.0005,-0.0886,0.0000,0.1536,0.0002,-0.0000,162.3167
78.50,-88.4779,-0.0001,0.5000,47.5293,-0.0005,-0.0886,0.0000,0.1536,0.0002,-0.0000,162.3003
80.50,-88.4780,-0.0000,0.5000,47.5301,-0.0005,-0.0887,-0.0000,0.1536,0.0002,-0.0000,162.2722
82.50,-88.4780,-0.0000,0.5000,47.5309,-0.0005,-0.0888,0.0000,0.1536,0.0002,-0.0000,162.2666
84.50,-88.4781,-0.0000,0.5000,47.5317,-0.0005,-0.0888,0.0000,0.1536,0.0002,-0.0000,162.2641
86.50,-88.4781,-0.0000,0.5000,47.5325,-0.0005,-0.0889,0.0000,0.1536,0.0002,-0.0000,162.2634
88.50,-88.4781,0.0000,0.5000,47.5333,-0.0005,-0.0890,-0.0000,0.1536,0.0002,-0.0000,162.2656
