Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.6040,0.0000,0.5000,59.1068,-0.0005,-0.0927,-0.0000,   0,0.0001,-0.0008,160.7945,0.1608,0.1608
2.50,-88.6039,0.0000,0.5000,59.1109,-0.0005,-0.0927,-0.0000,   0,0.0001,-0.0008,160.8052,0.1609,0.1609
4.50,-88.6039,0.0000,0.5000,59.1151,-0.0005,-0.0927,0.0000,   0,0.0001,-0.0008,160.8159,0.1609,0.1609
6.50,-88.6038,0.0000,0.5000,59.1192,-0.0005,-0.0927,0.0000,   0,0.0001,-0.0008,160.8267,0.1609,0.1609
8.50,-88.6038,0.0000,0.5000,59.1233,-0.0005,-0.0927,0.0000,   0,0.0001,-0.0008,160.8374,0.1609,0.1609
10.50,-62.6232,51.9611,0.5000,59.1247,-507.5344,-7.4114,-0.0000,   9,0.0049,0.0013,1171.8428,1.1736,1.1736
12.50,-62.6398,-0.0126,0.5000,59.1078,-1140.3820,-10.3435,-0.0000,  26,0.0051,0.0020,1172.5141,1.1884,1.1884
14.50,-62.7996,-0.1327,0.5000,59.0909,-1004.6959,-9.9323,-0.0000,  29,0.0059,0.0026,1179.5747,1.1989,1.1989
16.50,-63.3543,-0.3834,0.5000,59.0743,-700.5656,-8.6745,-0.0000,  28,0.0069,0.0032,1206.9515,1.2265,1.2265
18.50,-64.5763,-0.7549,0.5000,59.0584,-406.9859,-7.0466,0.0000,  26,0.0075,0.0033,1248.2048,1.2669,1.2669
20.50,-66.5188,-1.0848,0.5000,59.0438,-151.9282,-4.8853,-0.0000,  21,0.0079,0.0032,1314.1644,1.3306,1.3306
22.50,-68.9394,-1.2680,0.5000,59.0310,-43.2334,-3.1316,-0.0000,  16,0.0079,0.0027,1378.8388,1.3922,1.3922
24.50,-71.5806,-1.3421,0.5000,59.0203,-9.5111,-1.8829,-0.0000,  12,0.0074,0.0020,1424.9098,1.4350,1.4350
26.50,-74.2839,-1.3503,0.5000,59.0118,-2.1699,-1.1708,-0.0000,   9,0.0067,0.0012,1431.7223,1.4391,1.4391
28.50,-76.9342,-1.3031,0.5000,59.0057,-0.4586,-0.7219,-0.0000,   6,0.0058,0.0004,1390.7965,1.3960,1.3960
30.50,-79.4205,-1.2004,0.5000,59.0017,-0.1018,-0.4565,-0.0000,   4,0.0048,-0.0004,1294.3244,1.2978,1.2978
32.50,-81.6376,-1.0481,0.5000,58.9997,-0.0263,-0.3034,-0.0000,   3,0.0038,-0.0010,1148.7034,1.1510,1.1510
34.50,-83.5070,-0.8642,0.5000,58.9995,-0.0078,-0.2098,-0.0000,   2,0.0028,-0.0016,957.5175,0.9590,0.9590
36.50,-84.9960,-0.6734,0.5000,59.0007,-0.0032,-0.1603,-0.0000,   1,0.0021,-0.0019,774.7779,0.7757,0.7757
38.50,-86.1208,-0.4989,0.5000,59.0031,-0.0018,-0.1331,-0.0000,   1,0.0016,-0.0021,625.7315,0.6264,0.6264
40.50,-86.9326,-0.3543,0.5000,59.0063,-0.0011,-0.1150,-0.0000,   1,0.0012,-0.0022,488.8518,0.4893,0.4893
42.50,-87.4977,-0.2436,0.5000,59.0102,-0.0008,-0.1035,-0.0000,   0,0.0009,-0.0022,384.9135,0.3852,0.3852
44.50,-87.8806,-0.1636,0.5000,59.0144,-0.0007,-0.0966,-0.0000,   0,0.0007,-0.0022,310.3453,0.3106,0.3106
46.50,-88.1350,-0.1080,0.5000,59.0190,-0.0006,-0.0918,-0.0000,   0,0.0006,-0.0022,258.9419,0.2591,0.2591
48.50,-88.3018,-0.0705,0.5000,59.0238,-0.0005,-0.0896,-0.0000,   0,0.0005,-0.0021,224.4607,0.2246,0.2246
50.50,-88.4102,-0.0457,0.5000,59.0287,-0.0005,-0.0877,0.0000,   0,0.0004,-0.0020,201.2447,0.2013,0.2013
52.50,-88.4802,-0.0295,0.5000,59.0337,-0.0005,-0.0868,-0.0000,   0,0.0004,-0.0019,187.5021,0.1876,0.1876
54.50,-88.5253,-0.0189,0.5000,59.0388,-0.0005,-0.0861,0.0000,   0,0.0004,-0.0018,176.8171,0.1769,0.1769
56.50,-88.5541,-0.0121,0.5000,59.0439,-0.0005,-0.0857,-0.0000,   0,0.0003,-0.0017,170.3425,0.1704,0.1704
58.50,-88.5726,-0.0077,0.5000,59.0491,-0.0005,-0.0855,0.0000,   0,0.0003,-0.0017,166.8970,0.1670,0.1670
