Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.9340,0.0000,0.5000,60.4011,-0.0002,-0.0383,-0.0000,0.1585,0.0004,-0.0009,173.2987,0.1734,0.1734
2,-89.9339,0.0000,0.5000,60.4056,-0.0002,-0.0384,-0.0000,0.1585,0.0004,-0.0009,173.3082,0.1734,0.1734
4,-89.9339,0.0000,0.5000,60.4102,-0.0002,-0.0384,0.0000,0.1585,0.0004,-0.0009,173.3177,0.1734,0.1734
6,-89.9338,0.0000,0.5000,60.4147,-0.0002,-0.0384,0.0000,0.1585,0.0004,-0.0009,173.3272,0.1734,0.1734
8,-89.9338,0.0000,0.5000,60.4192,-0.0002,-0.0384,0.0000,0.1585,0.0004,-0.0009,173.3368,0.1735,0.1735
10,-63.9129,52.0416,0.5000,60.4215,-458.1089,-3.7604,-0.0000,9.4775,0.0129,0.0016,1038.5293,1.0443,1.0443
12,23.9996,-2.5132,0.5000,60.9666,-1.9095,-76.7391,-5127.1490,6347.0855,0.7628,0.3548,0.0051,1.1443,1.1443
14,19.5081,-1.8165,0.5000,67.5091,0.0000,-80.4236,-6264.5671,6818.9819,4.2286,0.7773,0.0119,0.4790,0.4790
16,17.2596,-0.7808,0.5000,87.1196,-0.0000,-82.6012,-6010.7139,5478.8999,8.9127,1.1843,0.0176,-0.6043,-0.6043
18,16.4818,-0.1873,0.5000,119.6749,0.0000,-82.8308,-5615.4810,4438.8407,13.1826,1.5669,0.0198,-1.2447,-1.2447
20,16.6087,0.1883,0.5000,157.7246,-0.0000,-81.7643,-5168.4944,3630.5531,17.5395,2.0109,0.0192,-1.6001,-1.6001
22,17.2331,0.3637,0.5000,194.6976,-0.0000,-80.1409,-4792.0119,3143.0173,20.9302,2.4275,0.0172,-1.7058,-1.7058
