Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-89.9368,0.0000,0.5000,62.2364,-0.0002,-0.0385,-0.0000,0.1684,0.0005,-0.0009,174.2473
3,-89.9367,0.0000,0.5000,62.2417,-0.0002,-0.0385,0.0000,0.1684,0.0005,-0.0009,174.2585
5,-89.9366,0.0000,0.5000,62.2470,-0.0002,-0.0385,0.0000,0.1684,0.0005,-0.0009,174.2669
7,-89.9366,0.0000,0.5000,62.2522,-0.0002,-0.0385,-0.0000,0.1685,0.0005,-0.0009,174.2782
9,-89.9365,0.0000,0.5000,62.2575,-0.0002,-0.0385,-0.0000,0.1685,0.0005,-0.0009,174.2895
11,-63.9146,52.0430,0.5000,62.2605,-352.8931,-3.3661,-0.0000,9.4679,0.0158,0.0015,1067.0101
13,24.6636,-2.4921,0.5000,62.9878,-1.3271,-74.9428,-5791.8875,6950.2170,1.0475,0.3618,0.0046
15,20.0185,-1.9508,0.5000,72.5569,-0.0000,-79.1409,-6886.1424,7458.7221,5.2508,0.7581,0.0105
17,17.3384,-1.0249,0.5000,102.9304,-0.0000,-82.5103,-6646.5287,5888.0412,11.4771,1.1820,0.0175
19,16.2515,-0.2608,0.5000,152.7478,-0.0000,-83.2831,-6242.3206,4725.6738,16.7743,1.5495,0.0206
21,16.4638,0.2819,0.5000,207.1402,-0.0000,-82.0423,-5717.5311,3824.4631,22.4885,1.9950,0.0196
23,17.3334,0.4916,0.5000,257.2420,-0.0000,-80.0772,-5289.9232,3337.8052,26.7707,2.3960,0.0168
25,18.3461,0.4989,0.5000,300.7459,-0.0000,-77.4543,-4811.9863,2927.8573,31.1768,2.9244,0.0136
27,19.2597,0.4268,0.5000,337.6430,-0.0000,-75.5147,-4470.5072,2673.2803,33.9982,3.3786,0.0116
29,20.0042,0.3398,0.5000,368.5716,-0.0000,-73.8702,-4176.2216,2457.9494,36.1563,3.8422,0.0103
31,20.5848,0.2624,0.5000,394.3085,-0.0000,-72.4920,-3922.5603,2266.6031,37.7800,4.3126,0.0093
33,21.0294,0.2001,0.5000,415.5991,-0.0000,-71.3289,-3702.5768,2093.0408,38.9890,4.7883,0.0086
35,21.3668,0.1514,0.5000,433.1082,-0.0000,-70.3329,-3510.1145,1934.5609,39.8817,5.2677,0.0081
37,21.6208,0.1135,0.5000,447.4102,-0.0000,-69.5576,-3358.2554,1805.2813,40.4714,5.6956,0.0078
39,21.8095,0.0837,0.5000,458.9928,-0.0000,-68.6612,-3181.4166,1650.6361,41.0278,6.2585,0.0075
41,21.9464,0.0599,0.5000,468.2680,-0.0000,-67.8690,-3025.0742,1511.0361,41.4048,6.8232,0.0074
43,22.0413,0.0405,0.5000,475.5831,0.0000,-67.3866,-2930.3111,1425.5056,41.5841,7.2002,0.0073
45,22.1017,0.0244,0.5000,481.2298,-0.0000,-66.8230,-2820.5091,1325.9122,41.7503,7.6734,0.0072
47,22.1330,0.0107,0.5000,485.4538,-0.0000,-66.1962,-2699.9483,1216.4170,41.8892,8.2424,0.0071
49,22.1396,-0.0010,0.5000,488.4628,0.0000,-65.6151,-2590.0998,1116.9951,41.9867,8.8105,0.0071
51,22.1247,-0.0112,0.5000,490.4318,-0.0000,-65.0717,-2489.3855,1026.5486,42.0625,9.3771,0.0072
53,22.0908,-0.0202,0.5000,491.5098,-0.0000,-64.8122,-2442.0522,984.3865,42.0970,9.6597,0.0072
55,22.0400,-0.0284,0.5000,491.8229,-0.0000,-64.3146,-2352.7729,905.6513,42.1661,10.2231,0.0073
57,21.9741,-0.0357,0.5000,491.4792,-0.0000,-63.8422,-2269.9460,833.7373,42.2427,10.7837,0.0074
59,21.8943,-0.0424,0.5000,490.5706,-0.0000,-63.4884,-2209.1946,781.8201,42.3118,11.2199,0.0075
61,21.8018,-0.0485,0.5000,489.1763,-0.0000,-63.1469,-2151.6388,733.3800,42.3914,11.6539,0.0076
63,21.6978,-0.0541,0.5000,487.3643,0.0000,-62.8165,-2097.0187,688.1518,42.4832,12.0857,0.0077
65,21.5831,-0.0593,0.5000,485.1931,-0.0000,-62.1854,-1995.7222,606.4457,42.7070,12.9417,0.0081
67,21.4584,-0.0641,0.5000,482.7135,-0.0000,-61.8830,-1948.6659,569.5538,42.8403,13.3657,0.0082
69,21.3246,-0.0685,0.5000,479.9693,-0.0000,-61.5886,-1903.7910,535.0588,42.9883,13.7868,0.0084
71,21.1824,-0.0726,0.5000,476.9986,-0.0000,-61.3014,-1860.9568,502.7977,43.1510,14.2049,0.0086
73,21.0323,-0.0764,0.5000,473.8346,-0.0000,-61.0208,-1820.0315,472.6196,43.3283,14.6201,0.0088
75,20.8750,-0.0799,0.5000,470.5061,-0.0000,-60.7462,-1780.8971,444.3841,43.5199,15.0320,0.0091
77,20.7111,-0.0832,0.5000,467.0385,-0.0000,-60.4773,-1743.4536,417.9609,43.7256,15.4408,0.0093
79,20.5410,-0.0861,0.5000,463.4538,-0.0000,-60.2133,-1707.6089,393.2301,43.9449,15.8463,0.0096
81,20.3653,-0.0888,0.5000,459.7714,-0.0000,-59.9539,-1673.2675,370.0806,44.1774,16.2485,0.0099
83,20.1845,-0.0913,0.5000,456.0082,-0.0000,-59.4471,-1608.7577,328.1151,44.6801,17.0428,0.0105
85,19.9991,-0.0935,0.5000,452.1793,-0.0000,-59.1989,-1578.4599,309.1115,44.9492,17.4348,0.0108
87,19.8094,-0.0956,0.5000,448.2977,-0.0000,-58.9536,-1549.3763,291.3138,45.2293,17.8235,0.0111
89,19.6160,-0.0974,0.5000,444.3750,-0.0000,-58.7109,-1521.4293,274.6432,45.5198,18.2086,0.0115
91,19.4193,-0.0990,0.5000,440.4213,-0.0000,-58.4705,-1494.5785,259.0252,45.8205,18.5904,0.0119
93,19.2195,-0.1004,0.5000,436.4457,-0.0000,-58.2321,-1468.7766,244.3918,46.1305,18.9687,0.0123
95,19.0172,-0.1016,0.5000,432.4561,-0.0000,-57.9952,-1443.9678,230.6797,46.4492,19.3436,0.0127
97,18.8126,-0.1027,0.5000,428.4595,-0.0000,-57.7597,-1420.1039,217.8282,46.7760,19.7151,0.0131
99,18.6061,-0.1036,0.5000,424.4621,-0.0000,-57.5253,-1397.1466,205.7810,47.1108,20.0832,0.0135
101,18.3980,-0.1043,0.5000,420.4693,-0.0000,-57.0588,-1353.8053,183.8951,47.8009,20.8094,0.0145
103,18.1888,-0.1048,0.5000,416.4859,-0.0000,-56.8263,-1333.3404,173.9622,48.1551,21.1676,0.0150
105,17.9785,-0.1053,0.5000,412.5163,-0.0000,-56.5939,-1313.6239,164.6438,48.5151,21.5225,0.0155
107,17.7676,-0.1055,0.5000,408.5641,-0.0000,-56.3616,-1294.6396,155.9006,48.8800,21.8742,0.0161
109,17.5563,-0.1057,0.5000,404.6327,-0.0000,-56.1291,-1276.3603,147.6952,49.2494,22.2227,0.0166
111,17.3449,-0.1057,0.5000,400.7250,-0.0000,-55.8963,-1258.7528,139.9926,49.6228,22.5682,0.0172
113,17.1336,-0.1056,0.5000,396.8435,-0.0000,-55.6630,-1241.7868,132.7602,49.9999,22.9106,0.0178
115,16.9226,-0.1054,0.5000,392.9905,-0.0000,-55.4291,-1225.4304,125.9675,50.3802,23.2499,0.0184
117,16.7121,-0.1051,0.5000,389.1681,-0.0000,-55.1945,-1209.6860,119.5862,50.7630,23.5863,0.0190
119,16.5025,-0.1047,0.5000,385.3778,-0.0000,-54.9590,-1194.5171,113.5896,51.1482,23.9198,0.0197
121,16.2938,-0.1042,0.5000,381.6213,-0.0000,-54.4852,-1165.7962,102.6530,51.9238,24.5783,0.0211
123,16.0862,-0.1036,0.5000,377.8998,-0.0000,-54.2467,-1152.2104,97.6679,52.3135,24.9035,0.0218
