Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-90.1584,0.0000,0.5000,58.3663,-0.0002,-0.0391,0.0000,0.2012,0.0003,-0.0009,170.6716
3,-90.1584,0.0000,0.5000,58.3724,-0.0002,-0.0391,0.0000,0.2012,0.0003,-0.0009,170.6840
5,-90.1583,0.0000,0.5000,58.3786,-0.0002,-0.0391,-0.0000,0.2012,0.0003,-0.0009,170.6902
7,-90.1582,0.0000,0.5000,58.3847,-0.0002,-0.0391,-0.0000,0.2012,0.0003,-0.0009,170.7027
9,-90.1581,0.0000,0.5000,58.3909,-0.0002,-0.0391,-0.0000,0.2013,0.0003,-0.0009,170.7151
11,-63.9909,52.3343,0.5000,58.3948,-469.8807,-3.8502,-0.0000,8.7740,0.0076,0.0017,744.5145
13,26.1677,-2.6754,0.5000,58.9876,-1.0127,-76.3555,-5390.5111,6565.0504,0.5191,0.4149,0.0023
15,21.4318,-1.8981,0.5000,65.7455,-0.0000,-81.0658,-6549.3884,6957.9675,2.7412,0.8869,0.0055
17,19.1237,-0.7899,0.5000,85.7041,-0.0000,-83.5385,-6341.9892,5668.3645,5.5221,1.3133,0.0081
19,18.3507,-0.1827,0.5000,118.6409,-0.0000,-83.9534,-5910.8195,4523.6243,8.3940,1.7689,0.0093
21,18.4766,0.1832,0.5000,157.0022,0.0000,-82.9805,-5460.1961,3719.7133,11.0062,2.2434,0.0091
23,19.0745,0.3461,0.5000,194.2337,-0.0000,-81.2378,-5030.1628,3170.4091,13.2528,2.7431,0.0081
25,19.8132,0.3712,0.5000,227.6566,-0.0000,-79.3120,-4647.7124,2787.0535,15.0444,3.2585,0.0071
27,20.5117,0.3316,0.5000,256.6898,0.0000,-77.5483,-4323.0953,2503.7073,16.3825,3.7750,0.0063
29,21.1018,0.2724,0.5000,281.5297,0.0000,-76.0019,-4043.4507,2273.1637,17.3741,4.3010,0.0056
31,21.5731,0.2143,0.5000,302.6126,0.0000,-74.6780,-3802.5166,2076.3554,18.0913,4.8340,0.0052
33,21.9376,0.1642,0.5000,320.4163,-0.0000,-73.5478,-3593.7295,1903.5787,18.6005,5.3720,0.0049
35,22.2131,0.1230,0.5000,335.3905,-0.0000,-72.4293,-3383.5149,1725.9035,19.0024,6.0024,0.0046
37,22.4164,0.0898,0.5000,347.9347,0.0000,-71.4748,-3201.4844,1568.7768,19.2596,6.6355,0.0044
39,22.5616,0.0630,0.5000,358.3950,0.0000,-70.9098,-3092.8817,1473.7698,19.3741,7.0584,0.0043
41,22.6596,0.0412,0.5000,367.0675,-0.0000,-70.1464,-2945.7177,1343.9544,19.4865,7.6931,0.0043
43,22.7191,0.0233,0.5000,374.2043,-0.0000,-69.5706,-2834.8866,1245.7544,19.5421,8.2234,0.0042
45,22.7465,0.0083,0.5000,380.0195,-0.0000,-68.9376,-2713.8411,1138.5625,19.5799,8.8600,0.0042
47,22.7470,-0.0043,0.5000,384.6950,0.0000,-68.6413,-2657.6637,1088.9864,19.5913,9.1776,0.0042
