Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.8065,-0.0003,0.5000,66.1000,-0.0005,-0.0745,-0.0000,   0,0.0412,-0.0012,173.7261,0.1738,0.0000
2.50,-88.8072,-0.0003,0.5000,66.0469,-0.0005,-0.0747,-0.0000,   0,0.0402,-0.0012,173.5806,0.1737,0.0000
4.50,-88.8078,-0.0003,0.5000,65.9944,-0.0005,-0.0748,0.0000,   0,0.0393,-0.0012,173.4369,0.1735,0.0000
6.50,-88.8085,-0.0003,0.5000,65.9425,-0.0005,-0.0749,0.0000,   0,0.0384,-0.0012,173.2948,0.1734,0.0000
8.50,-88.8091,-0.0003,0.5000,65.8912,-0.0005,-0.0751,-0.0000,   0,0.0375,-0.0012,173.1544,0.1733,0.0000
10.50,-62.8234,51.9724,0.5000,65.8375,-526.4917,-6.0525,0.0000,   9,1.2813,0.0019,1169.3833,1.1734,1.1734
12.50,-62.6866,0.0968,0.5000,65.7635,-1252.9031,-8.6495,0.0000,  26,1.2092,0.0031,1163.0328,1.1818,1.1818
14.50,-62.4108,0.1742,0.5000,65.6900,-1357.3515,-9.0541,0.0000,  30,1.1944,0.0042,1150.5218,1.1725,1.1725
16.50,-61.7733,0.4510,0.5000,65.6167,-1677.1643,-10.0178,-0.0000,  32,1.2086,0.0054,1124.9207,1.1479,1.1479
18.50,-59.3531,2.0878,0.5000,65.5431,-3793.8979,-14.6402,-0.0000,  37,1.2965,0.0074,1026.0600,1.0500,1.0500
20.50,23.0653,40.2375,0.5000,65.5829,-2904.8588,-119.9049,-5488.8147,2474,3.9664,0.1765,0.0081,-3.1305,-3.1305
