Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-17.7437,0.4101,0.5000,347.8299,-0.0024,-0.0142,-529.7572,2.8570,46.7978,203.6493,27.6182
3,-16.8464,0.4735,0.5000,350.1510,-0.0019,-0.0141,-610.8204,2.7525,47.1929,206.6262,25.0024
5,-15.8027,0.5533,0.5000,352.6178,-0.0015,-0.0139,-686.7384,2.6727,47.5173,209.3444,22.9626
7,-14.5700,0.6580,0.5000,355.2592,-0.0012,-0.0138,-783.8603,2.5915,47.8765,212.6456,20.8056
9,-13.0812,0.8026,0.5000,358.1139,-0.0008,-0.0135,-946.4092,2.4947,48.3672,217.6811,18.0143
11,-11.2225,1.0168,0.5000,361.2368,-0.0005,-0.0132,-1158.2282,2.4168,48.8601,223.4280,15.3724
13,-8.7888,1.3580,0.5000,364.7110,-0.0003,-0.0127,-1631.1559,2.3442,49.6259,234.0956,11.5494
15,-5.4093,1.9233,0.5000,368.6708,-0.0001,-0.0122,-2149.4089,2.3414,50.2113,244.2803,8.8297
17,-0.5937,2.7062,0.5000,373.3340,-0.0001,-0.0114,-2915.9742,2.4364,50.9074,260.9929,5.7004
19,5.4285,3.0852,0.5000,378.9856,-0.0000,-0.0104,-3255.9939,2.6962,51.3633,283.1985,3.2016
21,11.1360,2.6451,0.5000,385.7718,-0.0000,-0.0094,-2887.5028,3.0141,51.5639,304.3049,1.8716
23,15.6040,1.9936,0.5000,393.5008,-0.0000,-0.0087,-2385.2103,3.3196,52.1092,321.7866,1.2219
25,18.9029,1.4620,0.5000,401.7471,0.0000,-0.0081,-1994.4346,3.6025,53.1887,335.4371,0.8939
27,21.3168,1.0692,0.5000,410.0488,-0.0000,-0.0077,-1711.2790,3.6692,54.6238,346.3265,0.7106
29,23.0799,0.7798,0.5000,418.0191,-0.0000,-0.0074,-1505.0337,3.5774,56.1926,355.1782,0.6007
31,24.3592,0.5632,0.5000,425.3813,-0.0000,-0.0071,-1344.4419,3.3776,57.8234,362.8528,0.5287
33,25.2727,0.3983,0.5000,431.9638,-0.0000,-0.0070,-1226.5868,3.1353,59.2955,369.0684,0.4845
35,25.9050,0.2708,0.5000,437.6802,-0.0000,-0.0068,-1140.2320,2.8960,60.5360,374.0138,0.4579
37,26.3182,0.1710,0.5000,442.5062,0.0000,-0.0067,-1062.6323,2.6319,61.7655,378.7872,0.4394
39,26.5584,0.0919,0.5000,446.4606,-0.0000,-0.0067,-1000.2868,2.3852,62.8201,382.8679,0.4296
41,26.6609,0.0286,0.5000,449.5892,-0.0000,-0.0066,-949.1415,2.1607,63.7133,386.3780,0.4263
43,26.6526,-0.0224,0.5000,451.9544,-0.0000,-0.0066,-914.1674,1.9969,64.3270,388.8528,0.4273
45,26.5549,-0.0637,0.5000,453.6266,0.0000,-0.0065,-882.4291,1.8422,64.8759,391.1373,0.4311
47,26.3844,-0.0973,0.5000,454.6793,-0.0000,-0.0065,-852.1123,1.6904,65.3832,393.3355,0.4382
