Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0156,-0.0000,0.5000,74.6119,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3765,-0.0087,0.0000
1.50,-88.0156,-0.0000,0.5000,74.6117,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3764,-0.0087,0.0000
2.50,-88.0156,-0.0000,0.5000,74.6115,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3763,-0.0087,0.0000
3.50,-88.0156,-0.0000,0.5000,74.6113,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3762,-0.0087,0.0000
4.50,-88.0156,-0.0000,0.5000,74.6111,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3762,-0.0087,0.0000
5.50,-88.0156,-0.0000,0.5000,74.6109,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3761,-0.0087,0.0000
6.50,-88.0156,-0.0000,0.5000,74.6108,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3760,-0.0087,0.0000
7.50,-88.0156,-0.0000,0.5000,74.6106,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3758,-0.0087,0.0000
8.50,-88.0156,-0.0000,0.5000,74.6105,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3757,-0.0087,0.0000
9.50,-88.0156,-0.0000,0.5000,74.6103,-2.3230,-0.3210,-0.0002,  -0,-0.0032,-0.0038,-8.3756,-0.0087,0.0000
