Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,30.5000,22.9713,-87.5142,-10.1744,-32.2715,-76.4657,-0.1346
751,30.5000,22.9714,-87.5139,-10.1742,-32.2712,-76.4653,-0.1346
752,30.5000,22.9715,-87.5135,-10.1740,-32.2710,-76.4650,-0.1346
753,30.5000,22.9717,-87.5132,-10.1738,-32.2707,-76.4647,-0.1346
754,30.5000,22.9718,-87.5128,-10.1736,-32.2705,-76.4643,-0.1346
755,30.5000,22.9719,-87.5124,-10.1734,-32.2703,-76.4640,-0.1346
756,30.5000,22.9721,-87.5121,-10.1732,-32.2700,-76.4637,-0.1346
757,30.5000,22.9722,-87.5117,-10.1730,-32.2698,-76.4634,-0.1346
758,30.5000,22.9723,-87.5114,-10.1728,-32.2695,-76.4630,-0.1346
759,30.5000,22.9725,-87.5110,-10.1726,-32.2693,-76.4627,-0.1346
760,30.5000,22.9726,-87.5107,-10.1724,-32.2690,-76.4624,-0.1346
761,30.5000,22.9727,-87.5103,-10.1722,-32.2688,-76.4620,-0.1346
762,30.5000,22.9729,-87.5100,-10.1720,-32.2686,-76.4617,-0.1346
763,30.5000,22.9730,-87.5096,-10.1718,-32.2683,-76.4614,-0.1346
764,30.5000,22.9732,-87.5093,-10.1716,-32.2681,-76.4610,-0.1346
765,30.5000,22.9733,-87.5089,-10.1714,-32.2678,-76.4607,-0.1346
766,30.5000,22.9734,-87.5086,-10.1712,-32.2676,-76.4604,-0.1346
767,30.5000,22.9736,-87.5082,-10.1710,-32.2673,-76.4601,-0.1346
768,30.5000,22.9737,-87.5079,-10.1708,-32.2671,-76.4597,-0.1346
769,30.5000,22.9738,-87.5075,-10.1706,-32.2669,-76.4594,-0.1346
770,30.5000,22.9740,-87.5072,-10.1704,-32.2666,-76.4591,-0.1346
771,30.5000,22.9741,-87.5068,-10.1702,-32.2664,-76.4587,-0.1346
772,30.5000,22.9742,-87.5065,-10.1700,-32.2661,-76.4584,-0.1346
773,30.5000,22.9744,-87.5061,-10.1698,-32.2659,-76.4581,-0.1346
