Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0011,-0.0000,0.5000,73.5750,-1.6866,-0.0711,-0.0002,   0,0.0016,-0.0035,2.8904,0.0028,0.0000
2.50,-88.0012,-0.0000,0.5000,73.5745,-1.6866,-0.0711,-0.0002,   0,0.0016,-0.0035,2.8903,0.0028,0.0000
4.50,-88.0012,-0.0000,0.5000,73.5740,-1.6866,-0.0711,-0.0002,   0,0.0016,-0.0035,2.8903,0.0028,0.0000
6.50,-88.0012,-0.0000,0.5000,73.5736,-1.6866,-0.0711,-0.0002,   0,0.0016,-0.0035,2.8902,0.0028,0.0000
8.50,-88.0012,-0.0000,0.5000,73.5732,-1.6866,-0.0711,-0.0002,   0,0.0016,-0.0035,2.8902,0.0028,0.0000
10.50,-48.3392,79.3239,0.5000,73.5723,-1086.3857,-11.3883,-0.0767,   1,7.5875,0.0110,266.3101,0.2636,0.2636
12.50,28.2173,7.0406,0.5000,73.6382,-4020.9187,-119.2154,-2352.4576, 315,8.2237,0.8480,0.2459,-2.1469,-2.1469
14.50,34.8296,1.9974,0.5000,75.6749,-769.6374,-99.3737,-1856.6193, 546,9.3437,2.8547,0.1301,-1.3975,-1.3975
16.50,37.1383,0.8303,0.5000,82.3945,-203.3684,-92.1205,-1420.9687, 524,11.7681,5.4044,0.1035,-0.9717,-0.9717
18.50,38.2734,0.4543,0.5000,93.7988,-72.1105,-88.7206,-1171.1945, 447,14.1613,8.0522,0.0932,-0.7904,-0.7904
20.50,38.9681,0.2984,0.5000,108.3496,-25.7291,-86.3360,-1006.6443, 367,16.5245,11.1055,0.0870,-0.6979,-0.6979
22.50,39.4635,0.2232,0.5000,124.2211,-10.0604,-84.6571,-911.2855, 308,18.4196,14.0675,0.0830,-0.6558,-0.6558
24.50,39.8525,0.1794,0.5000,140.0279,-4.0998,-83.3078,-847.9648, 263,19.9553,16.9875,0.0802,-0.6314,-0.6314
26.50,40.1703,0.1473,0.5000,154.9661,-1.6222,-82.0930,-798.1347, 227,21.2736,20.0619,0.0778,-0.6121,-0.6121
28.50,40.4298,0.1195,0.5000,168.6648,-0.5938,-80.9458,-754.5029, 196,22.4255,23.4090,0.0758,-0.5931,-0.5931
30.50,40.6361,0.0935,0.5000,181.0093,-0.1977,-79.8452,-713.7470, 170,23.4297,27.1165,0.0741,-0.5725,-0.5725
32.50,40.7922,0.0690,0.5000,192.0197,-0.0775,-79.0229,-683.0931, 153,24.1125,30.2857,0.0731,-0.5550,-0.5550
34.50,40.9011,0.0459,0.5000,201.7788,-0.0303,-78.2913,-655.1957, 138,24.6727,33.4680,0.0724,-0.5376,-0.5376
36.50,40.9660,0.0245,0.5000,210.3945,-0.0119,-77.6408,-629.5846, 125,25.1366,36.6549,0.0720,-0.5205,-0.5205
38.50,40.9902,0.0049,0.5000,217.9802,-0.0046,-77.0621,-605.9406, 114,25.5258,39.8387,0.0719,-0.5038,-0.5038
40.50,40.9772,-0.0131,0.5000,224.6452,-0.0018,-76.5332,-583.4364, 104,25.8668,43.1009,0.0720,-0.4873,-0.4873
42.50,40.9304,-0.0294,0.5000,230.4904,-0.0007,-76.0628,-562.5537,  95,26.1635,46.3458,0.0723,-0.4713,-0.4713
44.50,40.8528,-0.0442,0.5000,235.6069,-0.0003,-75.6434,-543.1258,  87,26.4281,49.5679,0.0729,-0.4560,-0.4560
46.50,40.7474,-0.0576,0.5000,240.0760,-0.0001,-75.2682,-525.0138,  80,26.6702,52.7620,0.0737,-0.4413,-0.4413
48.50,40.6169,-0.0697,0.5000,243.9696,-0.0000,-74.6842,-495.3078,  68,27.0725,58.4396,0.0755,-0.4163,-0.4163
50.50,40.4637,-0.0806,0.5000,247.3513,-0.0000,-74.4941,-485.2217,  64,27.2146,60.5040,0.0764,-0.4076,-0.4076
52.50,40.2901,-0.0904,0.5000,250.2768,-0.0000,-74.3156,-475.5715,  61,27.3550,62.5505,0.0773,-0.3991,-0.3991
54.50,40.0981,-0.0993,0.5000,252.7954,-0.0000,-73.9887,-457.5036,  54,27.6338,66.5874,0.0793,-0.3828,-0.3828
56.50,39.8895,-0.1072,0.5000,254.9506,-0.0000,-73.7651,-444.9148,  50,27.8445,69.5767,0.0810,-0.3712,-0.3712
58.50,39.6660,-0.1144,0.5000,256.7806,-0.0000,-73.5574,-433.1543,  46,28.0572,72.5200,0.0828,-0.3601,-0.3601
60.50,39.4291,-0.1208,0.5000,258.3191,-0.0000,-73.3629,-422.1838,  42,28.2729,75.4160,0.0848,-0.3496,-0.3496
62.50,39.1801,-0.1266,0.5000,259.5963,-0.0000,-73.1793,-411.9738,  39,28.4919,78.2641,0.0869,-0.3395,-0.3395
64.50,38.9206,-0.1316,0.5000,260.6389,-0.0000,-73.0043,-402.4985,  36,28.7147,81.0637,0.0892,-0.3300,-0.3300
66.50,38.6516,-0.1361,0.5000,261.4703,-0.0000,-72.8358,-393.7370,  33,28.9413,83.8148,0.0916,-0.3210,-0.3210
68.50,38.3744,-0.1400,0.5000,262.1117,-0.0000,-72.6720,-385.6633,  30,29.1716,86.5175,0.0942,-0.3125,-0.3125
70.50,38.0900,-0.1434,0.5000,262.5820,-0.0000,-72.5112,-378.2555,  28,29.4053,89.1719,0.0968,-0.3044,-0.3044
72.50,37.7996,-0.1462,0.5000,262.8979,-0.0000,-72.3522,-371.5071,  25,29.6423,91.7788,0.0996,-0.2969,-0.2969
74.50,37.5041,-0.1486,0.5000,263.0747,-0.0000,-72.2343,-366.9225,  24,29.8197,93.6805,0.1018,-0.2917,-0.2917
76.50,37.2045,-0.1505,0.5000,263.1259,-0.0000,-72.1159,-362.6764,  22,29.9986,95.5569,0.1040,-0.2867,-0.2867
78.50,36.9017,-0.1519,0.5000,263.0638,-0.0000,-71.8759,-355.1773,  20,30.3596,99.2350,0.1087,-0.2775,-0.2775
80.50,36.5967,-0.1529,0.5000,262.8993,-0.0000,-71.7532,-351.9082,  19,30.5414,101.0378,0.1111,-0.2734,-0.2734
82.50,36.2902,-0.1534,0.5000,262.6425,-0.0000,-71.5006,-346.2668,  16,30.9067,104.5732,0.1161,-0.2657,-0.2657
84.50,35.9830,-0.1536,0.5000,262.3024,-0.0000,-71.3699,-343.8792,  15,31.0898,106.3070,0.1187,-0.2623,-0.2623
86.50,35.6759,-0.1535,0.5000,261.8872,-0.0000,-71.2359,-341.7650,  15,31.2729,108.0189,0.1214,-0.2591,-0.2591
88.50,35.3696,-0.1529,0.5000,261.4042,-0.0000,-70.9568,-338.2919,  13,31.6383,111.3797,0.1269,-0.2533,-0.2533
90.50,35.0647,-0.1521,0.5000,260.8603,-0.0000,-70.8113,-336.9067,  12,31.8203,113.0297,0.1297,-0.2507,-0.2507
92.50,34.7617,-0.1511,0.5000,260.2617,-0.0000,-70.6615,-335.7381,  11,32.0017,114.6602,0.1325,-0.2482,-0.2482
94.50,34.4611,-0.1498,0.5000,259.6138,-0.0000,-70.4525,-334.4728,  10,32.2450,116.8306,0.1364,-0.2452,-0.2452
96.50,34.1634,-0.1483,0.5000,258.9219,-0.0000,-70.2353,-333.5328,  10,32.4865,118.9681,0.1404,-0.2425,-0.2425
98.50,33.8690,-0.1466,0.5000,258.1906,-0.0000,-70.0098,-332.8744,   9,32.7258,121.0741,0.1445,-0.2400,-0.2400
100.50,33.5780,-0.1448,0.5000,257.4241,-0.0000,-69.7758,-332.4575,   8,32.9628,123.1499,0.1486,-0.2378,-0.2378
102.50,33.2908,-0.1429,0.5000,256.6265,-0.0000,-69.5335,-332.2452,   8,33.1972,125.1969,0.1528,-0.2357,-0.2357
104.50,33.0075,-0.1409,0.5000,255.8012,-0.0000,-69.2830,-332.1996,   7,33.4290,127.2162,0.1571,-0.2337,-0.2337
106.50,32.7281,-0.1389,0.5000,254.9516,-0.0000,-69.0246,-332.2807,   6,33.6580,129.2089,0.1614,-0.2318,-0.2318
108.50,32.4527,-0.1369,0.5000,254.0806,-0.0000,-68.7585,-332.4513,   6,33.8842,131.1759,0.1658,-0.2300,-0.2300
110.50,32.1812,-0.1350,0.5000,253.1910,-0.0000,-68.4852,-332.6803,   6,34.1076,133.1181,0.1702,-0.2283,-0.2283
112.50,31.9137,-0.1331,0.5000,252.2853,-0.0000,-68.2050,-332.9392,   5,34.3283,135.0364,0.1746,-0.2265,-0.2265
114.50,31.6498,-0.1312,0.5000,251.3658,-0.0000,-67.9184,-333.1981,   5,34.5463,136.9314,0.1791,-0.2247,-0.2247
116.50,31.3895,-0.1295,0.5000,250.4347,-0.0000,-67.6259,-333.4287,   4,34.7618,138.8036,0.1837,-0.2229,-0.2229
118.50,31.1326,-0.1279,0.5000,249.4937,-0.0000,-67.3281,-333.6100,   4,34.9750,140.6536,0.1883,-0.2211,-0.2211
120.50,30.8787,-0.1264,0.5000,248.5449,-0.0000,-67.0255,-333.7267,   4,35.1860,142.4817,0.1930,-0.2191,-0.2191
122.50,30.6276,-0.1250,0.5000,247.5896,0.0000,-66.7187,-333.7629,   3,35.3951,144.2883,0.1978,-0.2171,-0.2171
124.50,30.3792,-0.1238,0.5000,246.6295,0.0000,-66.4081,-333.7008,   3,35.6024,146.0735,0.2026,-0.2150,-0.2150
126.50,30.1329,-0.1227,0.5000,245.6658,-0.0000,-66.0945,-333.5280,   3,35.8082,147.8375,0.2075,-0.2128,-0.2128
128.50,29.8886,-0.1218,0.5000,244.6998,-0.0000,-65.7782,-333.2411,   3,36.0128,149.5805,0.2124,-0.2104,-0.2104
130.50,29.6460,-0.1211,0.5000,243.7326,0.0000,-65.4599,-332.8386,   3,36.2163,151.3024,0.2175,-0.2080,-0.2080
132.50,29.4046,-0.1204,0.5000,242.7652,0.0000,-65.1400,-332.3125,   2,36.4191,153.0033,0.2226,-0.2054,-0.2054
134.50,29.1644,-0.1200,0.5000,241.7986,-0.0000,-64.8190,-331.6544,   2,36.6213,154.6830,0.2278,-0.2027,-0.2027
136.50,28.9248,-0.1197,0.5000,240.8336,-0.0000,-64.4973,-330.8716,   2,36.8232,156.3416,0.2332,-0.1999,-0.1999
138.50,28.6857,-0.1195,0.5000,239.8709,0.0000,-64.1754,-329.9654,   2,37.0250,157.9787,0.2386,-0.1970,-0.1970
140.50,28.4468,-0.1194,0.5000,238.9112,0.0000,-63.8536,-328.9366,   2,37.2270,159.5945,0.2442,-0.1939,-0.1939
142.50,28.2078,-0.1195,0.5000,237.9552,0.0000,-63.4129,-327.3326,   2,37.5049,161.7764,0.2521,-0.1896,-0.1896
144.50,27.9685,-0.1197,0.5000,237.0034,0.0000,-63.1931,-326.4507,   2,37.6442,162.8520,0.2561,-0.1873,-0.1873
146.50,27.7287,-0.1200,0.5000,236.0563,0.0000,-62.9156,-325.2605,   1,37.8212,164.1993,0.2614,-0.1844,-0.1844
148.50,27.4881,-0.1205,0.5000,235.1144,-0.0000,-62.6020,-323.8155,   1,38.0227,165.7075,0.2674,-0.1810,-0.1810
150.50,27.2466,-0.1210,0.5000,234.1780,-0.0000,-62.3043,-322.3487,   1,38.2159,167.1254,0.2734,-0.1777,-0.1777
152.50,27.0039,-0.1216,0.5000,233.2476,0.0000,-61.9471,-320.4697,   1,38.4505,168.8105,0.2807,-0.1737,-0.1737
154.50,26.7600,-0.1222,0.5000,232.3234,-0.0000,-61.6566,-318.8500,   1,38.6437,170.1677,0.2869,-0.1703,-0.1703
156.50,26.5146,-0.1230,0.5000,231.4057,-0.0000,-61.3666,-317.1537,   1,38.8390,171.5114,0.2934,-0.1668,-0.1668
158.50,26.2678,-0.1237,0.5000,230.4947,-0.0000,-60.7804,-313.4948,   1,39.2422,174.1936,0.3070,-0.1596,-0.1596
160.50,26.0192,-0.1246,0.5000,229.5908,-0.0000,-60.4905,-311.5788,   1,39.4461,175.5031,0.3142,-0.1559,-0.1559
162.50,25.7689,-0.1255,0.5000,228.6941,-0.0000,-60.1885,-309.5111,   1,39.6618,176.8554,0.3219,-0.1520,-0.1520
164.50,25.5168,-0.1264,0.5000,227.8046,-0.0000,-59.8889,-307.3918,   1,39.8793,178.1842,0.3299,-0.1481,-0.1481
166.50,25.2628,-0.1274,0.5000,226.9227,-0.0000,-59.5919,-305.2273,   1,40.0987,179.4896,0.3381,-0.1442,-0.1442
168.50,25.0068,-0.1284,0.5000,226.0484,-0.0000,-59.2974,-303.0221,   1,40.3199,180.7715,0.3467,-0.1402,-0.1402
170.50,24.7489,-0.1294,0.5000,225.1818,-0.0000,-59.0055,-300.7812,   1,40.5431,182.0297,0.3555,-0.1362,-0.1362
172.50,24.4889,-0.1304,0.5000,224.3229,-0.0000,-58.7161,-298.5090,   1,40.7681,183.2644,0.3645,-0.1322,-0.1322
174.50,24.2268,-0.1314,0.5000,223.4720,-0.0000,-58.4292,-296.2097,   1,40.9951,184.4754,0.3739,-0.1282,-0.1282
176.50,23.9627,-0.1325,0.5000,222.6289,-0.0000,-58.1448,-293.8874,   1,41.2239,185.6628,0.3837,-0.1242,-0.1242
178.50,23.6965,-0.1335,0.5000,221.7938,0.0000,-57.8629,-291.5458,   0,41.4546,186.8266,0.3937,-0.1202,-0.1202
180.50,23.4282,-0.1345,0.5000,220.9666,-0.0000,-57.5834,-289.1884,   0,41.6873,187.9667,0.4041,-0.1162,-0.1162
182.50,23.1578,-0.1356,0.5000,220.1474,-0.0000,-57.3063,-286.8185,   0,41.9217,189.0832,0.4148,-0.1123,-0.1123
