Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
751,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
752,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
753,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
754,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
755,39.0000,40.9901,-88.0011,2.2927,-23.5055,-75.1020,-0.0989
756,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
757,39.0000,40.9900,-88.0011,2.2926,-23.5056,-75.1020,-0.0989
758,39.0000,40.9904,-88.0011,2.2930,-23.5054,-75.1020,-0.0989
759,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
760,39.0000,40.9904,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
761,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
762,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
763,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
764,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
765,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
766,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
767,39.0000,40.9905,-88.0011,2.2930,-23.5053,-75.1020,-0.0989
768,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
769,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
770,39.0000,40.9904,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
771,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
772,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
773,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
774,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
775,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
776,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
777,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
778,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
779,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
780,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
781,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
782,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
783,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
784,39.0000,40.9904,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
785,39.0000,40.9901,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
786,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
787,39.0000,40.9902,-88.0011,2.2928,-23.5055,-75.1020,-0.0989
788,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
789,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
790,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
791,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
792,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
793,39.0000,40.9904,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
794,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
795,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
796,39.0000,40.9901,-88.0011,2.2927,-23.5055,-75.1020,-0.0989
797,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
798,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
799,39.0000,40.9903,-88.0011,2.2928,-23.5054,-75.1020,-0.0989
800,39.0000,40.9905,-88.0011,2.2930,-23.5053,-75.1020,-0.0989
801,39.0000,40.9903,-88.0011,2.2929,-23.5054,-75.1020,-0.0989
