Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-7.7924,-0.3418,0.5000,360.5344,-0.0000,-0.0098,-61.7189,0.6553,68.5028,314.6761,11.4026
2.50,-8.4749,-0.3409,0.5000,358.2627,-0.0001,-0.0098,-56.6497,0.6945,68.1025,311.5382,12.0715
4.50,-9.1547,-0.3392,0.5000,355.9328,-0.0001,-0.0099,-51.8011,0.7408,67.6501,308.0065,12.8550
6.50,-9.8305,-0.3370,0.5000,353.5479,-0.0001,-0.0100,-47.7395,0.7902,67.1895,304.4262,13.6828
8.50,-10.5011,-0.3342,0.5000,351.1120,-0.0001,-0.0100,-44.4294,0.8429,66.7216,300.8041,14.5556
10.50,28.6642,79.3280,0.5000,348.6788,-0.0000,-0.0053,-67.0020,1.7139,89.1931,478.3929,0.3515
12.50,26.6221,-0.9769,0.5000,346.6309,-0.0000,-0.0055,-132.9903,3.7238,58.2064,471.2706,0.4301
14.50,24.7433,-0.9200,0.5000,344.6337,-0.0000,-0.0057,-139.7587,3.4318,59.5629,464.7351,0.5168
16.50,22.9607,-0.8746,0.5000,342.7909,-0.0000,-0.0059,-143.4346,2.7428,64.3818,458.1544,0.6198
18.50,21.2646,-0.8324,0.5000,341.1737,-0.0000,-0.0060,-145.7675,2.1744,68.2147,452.3749,0.7256
20.50,19.6500,-0.7926,0.5000,339.8246,-0.0000,-0.0062,-147.2414,1.7113,71.2996,446.6345,0.8471
22.50,18.1117,-0.7554,0.5000,338.7614,-0.0000,-0.0063,-147.7956,1.3748,73.5261,441.3743,0.9747
24.50,16.6444,-0.7209,0.5000,337.9822,-0.0000,-0.0065,-147.5456,1.1109,75.2368,436.1477,1.1192
26.50,15.2428,-0.6890,0.5000,337.4697,-0.0000,-0.0066,-146.4823,0.9061,76.4980,430.9838,1.2813
28.50,13.9017,-0.6598,0.5000,337.1954,-0.0000,-0.0067,-144.5538,0.7212,77.3993,425.7429,1.4680
30.50,12.6161,-0.6330,0.5000,337.1235,-0.0000,-0.0069,-141.9259,0.5451,77.9500,420.7687,1.6682
32.50,11.3809,-0.6086,0.5000,337.2145,-0.0000,-0.0070,-138.1909,0.4152,78.2613,415.3556,1.9141
34.50,10.1916,-0.5865,0.5000,337.4279,-0.0000,-0.0071,-135.2833,0.3564,78.3255,411.8362,2.0912
36.50,9.0439,-0.5665,0.5000,337.7244,-0.0000,-0.0072,-130.3661,0.2974,78.2533,406.6821,2.3768
38.50,7.9337,-0.5485,0.5000,338.0674,-0.0000,-0.0072,-126.7496,0.2727,78.1150,403.3171,2.5812
40.50,6.8572,-0.5323,0.5000,338.4239,-0.0000,-0.0073,-120.8659,0.2507,77.8025,398.3568,2.9103
42.50,5.8111,-0.5177,0.5000,338.7647,-0.0000,-0.0074,-115.8322,0.2429,77.4830,394.4747,3.1921
44.50,4.7923,-0.5046,0.5000,339.0650,-0.0000,-0.0075,-111.2155,0.2414,77.1646,391.1272,3.4530
46.50,3.7979,-0.4929,0.5000,339.3038,-0.0000,-0.0076,-104.7592,0.2455,76.6938,386.6989,3.8248
48.50,2.8253,-0.4824,0.5000,339.4636,-0.0000,-0.0076,-98.0097,0.2553,76.1818,382.2963,4.2258
50.50,1.8723,-0.4731,0.5000,339.5303,-0.0000,-0.0077,-92.7942,0.2657,75.7767,379.0023,4.5470
52.50,0.9368,-0.4647,0.5000,339.4923,-0.0000,-0.0078,-85.6989,0.2833,75.2149,374.6107,5.0046
54.50,0.0170,-0.4571,0.5000,339.3406,-0.0000,-0.0078,-78.9924,0.3032,74.6716,370.4941,5.4648
56.50,-0.8887,-0.4503,0.5000,339.0682,-0.0000,-0.0079,-71.7075,0.3283,74.0639,365.9849,6.0049
58.50,-1.7813,-0.4440,0.5000,338.6695,-0.0000,-0.0080,-65.2155,0.3544,73.5009,361.8609,6.5329
60.50,-2.6620,-0.4382,0.5000,338.1407,-0.0000,-0.0080,-58.9512,0.3833,72.9297,357.7079,7.0985
62.50,-3.5313,-0.4326,0.5000,337.4791,-0.0000,-0.0081,-53.0121,0.4153,72.3519,353.5225,7.7040
64.50,-4.3898,-0.4272,0.5000,336.6832,-0.0000,-0.0082,-47.4871,0.4502,71.7686,349.3025,8.3517
66.50,-5.2376,-0.4219,0.5000,335.7530,-0.0000,-0.0083,-41.1005,0.4999,71.0114,343.8188,9.2507
68.50,-6.0747,-0.4165,0.5000,334.6892,-0.0000,-0.0083,-37.6400,0.5329,70.5452,340.4368,9.8386
70.50,-6.9010,-0.4111,0.5000,333.4943,-0.0000,-0.0084,-34.5367,0.5681,70.0772,337.0342,10.4563
72.50,-7.7162,-0.4055,0.5000,332.1718,-0.0001,-0.0085,-29.4165,0.6448,69.1367,330.1717,11.7852
74.50,-8.5202,-0.3998,0.5000,330.7265,-0.0001,-0.0085,-27.3950,0.6865,68.6648,326.7148,12.4977
76.50,-9.3124,-0.3939,0.5000,329.1647,-0.0001,-0.0086,-25.7206,0.7306,68.1923,323.2430,13.2432
78.50,-10.0926,-0.3878,0.5000,327.4941,-0.0001,-0.0086,-24.3816,0.7770,67.7196,319.7584,14.0223
80.50,-10.8603,-0.3815,0.5000,325.7236,-0.0001,-0.0088,-22.8185,0.8635,66.8985,313.6793,15.4571
82.50,-11.6152,-0.3749,0.5000,323.8639,-0.0002,-0.0088,-22.3295,0.9183,66.4130,310.0672,16.3563
84.50,-12.3566,-0.3682,0.5000,321.9266,-0.0002,-0.0089,-22.1535,0.9758,65.9286,306.4512,17.2922
86.50,-13.0841,-0.3611,0.5000,319.9251,-0.0002,-0.0090,-22.3481,1.0489,65.3455,302.0804,18.4720
88.50,-13.7971,-0.3537,0.5000,317.8742,-0.0003,-0.0091,-22.9465,1.1229,64.7885,297.8873,19.6548
90.50,-14.4948,-0.3459,0.5000,315.7901,-0.0004,-0.0092,-23.9686,1.2025,64.2224,293.6088,20.9139
92.50,-15.1763,-0.3377,0.5000,313.6909,-0.0005,-0.0093,-25.3648,1.2842,63.6725,289.4356,22.1935
94.50,-15.8408,-0.3289,0.5000,311.5965,-0.0006,-0.0094,-27.2448,1.3742,63.0996,285.0717,23.5864
96.50,-16.4872,-0.3196,0.5000,309.5284,-0.0007,-0.0095,-30.0392,1.4878,62.4194,279.8707,25.3198
98.50,-17.1141,-0.3097,0.5000,307.5100,-0.0009,-0.0096,-32.4086,1.5738,61.9324,276.1343,26.6138
100.50,-17.7204,-0.2991,0.5000,305.5665,-0.0011,-0.0097,-35.2185,1.6687,61.4206,272.1974,28.0204
102.50,-18.3047,-0.2879,0.5000,303.7243,-0.0014,-0.0099,-39.8948,1.8164,60.6703,266.4072,30.1666
104.50,-18.8656,-0.2759,0.5000,302.0108,-0.0016,-0.0101,-43.2560,1.9181,60.1831,262.6363,31.6106
106.50,-19.4018,-0.2633,0.5000,300.4533,-0.0019,-0.0102,-46.7598,2.0220,59.7075,258.9462,33.0556
108.50,-19.9121,-0.2502,0.5000,299.0782,-0.0021,-0.0103,-49.6057,2.1054,59.3402,256.0881,34.1942
110.50,-20.3955,-0.2365,0.5000,297.9101,-0.0027,-0.0106,-55.4136,2.2749,58.6314,250.5509,36.4387
112.50,-20.8511,-0.2225,0.5000,296.9701,-0.0030,-0.0107,-58.3454,2.3605,58.2910,247.8773,37.5356
114.50,-21.2782,-0.2082,0.5000,296.2750,-0.0033,-0.0109,-61.2833,2.4462,57.9605,245.2699,38.6100
116.50,-21.6765,-0.1938,0.5000,295.8362,-0.0040,-0.0111,-67.1455,2.6171,57.3311,240.2597,40.6745
118.50,-22.0460,-0.1793,0.5000,295.6592,-0.0044,-0.0113,-70.0661,2.7018,57.0329,237.8584,41.6576
120.50,-22.3868,-0.1651,0.5000,295.7433,-0.0047,-0.0115,-72.9794,2.7857,56.7460,235.5266,42.6035
122.50,-22.6996,-0.1511,0.5000,296.0816,-0.0055,-0.0118,-78.7789,2.9497,56.2073,231.0695,44.3743
124.50,-22.9848,-0.1376,0.5000,296.6618,-0.0060,-0.0119,-81.6815,3.0294,55.9557,228.9424,45.1950
126.50,-23.2435,-0.1245,0.5000,297.4668,-0.0068,-0.0123,-87.4846,3.1831,55.4884,224.8842,46.7005
128.50,-23.4766,-0.1119,0.5000,298.4759,-0.0072,-0.0125,-90.4203,3.2567,55.2727,222.9500,47.3834
130.50,-23.6852,-0.0998,0.5000,299.6658,-0.0076,-0.0126,-93.3431,3.3279,55.0688,221.0769,48.0190
132.50,-23.8704,-0.0883,0.5000,301.0119,-0.0081,-0.0128,-96.7538,3.4064,54.8491,218.9988,48.6909
134.50,-24.0332,-0.0773,0.5000,302.4893,-0.0086,-0.0131,-100.9384,3.4967,54.6032,216.5813,49.4215
136.50,-24.1747,-0.0669,0.5000,304.0736,-0.0091,-0.0134,-105.1927,3.5815,54.3791,214.2694,50.0615
138.50,-24.2958,-0.0568,0.5000,305.7419,-0.0096,-0.0136,-109.5483,3.6605,54.1760,212.0589,50.6117
140.50,-24.3974,-0.0472,0.5000,307.4730,-0.0100,-0.0139,-114.0178,3.7335,53.9934,209.9461,51.0734
