Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0538,-0.0000,0.5000,73.6851,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9417,0.0019,0.0000
1.50,-88.0538,-0.0000,0.5000,73.6850,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9417,0.0019,0.0000
2.50,-88.0538,-0.0000,0.5000,73.6848,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9417,0.0019,0.0000
3.50,-88.0538,-0.0000,0.5000,73.6847,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9418,0.0019,0.0000
4.50,-88.0538,-0.0000,0.5000,73.6845,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9418,0.0019,0.0000
5.50,-88.0538,-0.0000,0.5000,73.6844,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9418,0.0019,0.0000
6.50,-88.0538,-0.0000,0.5000,73.6842,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9419,0.0019,0.0000
7.50,-88.0538,-0.0000,0.5000,73.6841,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9419,0.0019,0.0000
8.50,-88.0538,-0.0000,0.5000,73.6840,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9420,0.0019,0.0000
9.50,-88.0538,-0.0000,0.5000,73.6839,-1.6150,-0.0649,-0.0002,   0,0.0011,-0.0036,1.9420,0.0019,0.0000
10.50,-48.4544,79.1986,0.5000,73.6832,-1029.5682,-10.3032,-0.0707,   1,6.0665,0.0115,307.1803,0.3041,0.3041
11.50,0.7808,87.8082,0.5000,73.6810,-172220.9612,-145.9440,-375.3705,  20,11.2614,0.1101,3.7177,-0.4864,-0.4864
12.50,27.1761,7.0654,0.5000,73.7415,-4097.4312,-111.8376,-2318.7410, 302,15.6139,0.8405,0.3114,-2.1120,-2.1120
13.50,31.5247,3.6421,0.5000,74.2498,-1659.1057,-99.6611,-2141.2965, 474,29.6285,1.8129,0.2025,-1.7352,-1.7352
14.50,33.8813,2.0287,0.5000,75.6946,-796.4403,-93.2284,-1872.9803, 538,45.6801,2.8544,0.1632,-1.3793,-1.3793
15.50,35.2873,1.2420,0.5000,78.3523,-410.0891,-89.2731,-1645.5652, 547,61.0680,4.0191,0.1427,-1.1228,-1.1228
16.50,36.1999,0.8230,0.5000,82.2870,-216.8162,-86.5184,-1453.6689, 523,74.9596,5.3641,0.1300,-0.9371,-0.9371
17.50,36.8331,0.5801,0.5000,87.4202,-129.8880,-84.7988,-1320.5997, 489,84.7406,6.6136,0.1228,-0.8253,-0.8253
18.50,37.2961,0.4297,0.5000,93.5800,-77.6255,-83.3930,-1207.7868, 448,92.9483,8.0063,0.1174,-0.7418,-0.7418
19.50,37.6501,0.3321,0.5000,100.5410,-48.8607,-82.3380,-1124.4093, 411,98.8795,9.3533,0.1137,-0.6873,-0.6873
20.50,37.9316,0.2667,0.5000,108.0622,-29.7195,-81.3711,-1052.1833, 373,103.8391,10.8730,0.1105,-0.6457,-0.6457
21.50,38.1635,0.2216,0.5000,115.9164,-18.5707,-80.5755,-997.5511, 340,107.3824,12.3588,0.1080,-0.6180,-0.6180
22.50,38.3601,0.1892,0.5000,123.9083,-10.3850,-79.7096,-943.9167, 305,110.5281,14.2389,0.1055,-0.5940,-0.5940
23.50,38.5306,0.1648,0.5000,131.8821,-6.7180,-79.1256,-911.0778, 281,112.1819,15.6695,0.1040,-0.5808,-0.5808
24.50,38.6806,0.1454,0.5000,139.7201,-4.3441,-78.5849,-882.7500, 261,113.3657,17.1148,0.1026,-0.5699,-0.5699
25.50,38.8135,0.1290,0.5000,147.3386,-2.8071,-78.0804,-857.7729, 243,114.1736,18.5728,0.1014,-0.5604,-0.5604
26.50,38.9315,0.1144,0.5000,154.6809,-1.8124,-77.6072,-835.3166, 226,114.6808,20.0417,0.1003,-0.5518,-0.5518
27.50,39.0357,0.1009,0.5000,161.7115,-1.0101,-77.0192,-808.3090, 207,114.9917,22.0148,0.0991,-0.5410,-0.5410
28.50,39.1271,0.0882,0.5000,168.4107,-0.6510,-76.6074,-789.7468, 195,115.0117,23.5038,0.0983,-0.5330,-0.5330
29.50,39.2061,0.0760,0.5000,174.7701,-0.4193,-76.2186,-772.3373, 183,114.8905,24.9994,0.0976,-0.5252,-0.5252
30.50,39.2732,0.0642,0.5000,180.7895,-0.2698,-75.8509,-755.8770, 173,114.6577,26.5021,0.0970,-0.5174,-0.5174
31.50,39.3288,0.0527,0.5000,186.4745,-0.1558,-75.4222,-736.5612, 162,114.2489,28.3764,0.0964,-0.5076,-0.5076
32.50,39.3732,0.0416,0.5000,191.8343,-0.0946,-75.0585,-719.9819, 152,113.7924,30.0823,0.0960,-0.4988,-0.4988
33.50,39.4067,0.0309,0.5000,196.8805,-0.0604,-74.7511,-705.7722, 145,113.3318,31.6175,0.0957,-0.4909,-0.4909
34.50,39.4298,0.0205,0.5000,201.6263,-0.0335,-74.3731,-687.9799, 135,112.6756,33.6379,0.0955,-0.4806,-0.4806
35.50,39.4428,0.0105,0.5000,206.0857,-0.0232,-74.1530,-677.4201, 130,112.2493,34.8903,0.0954,-0.4743,-0.4743
36.50,39.4460,0.0009,0.5000,210.2730,-0.0161,-73.9430,-667.1941, 125,111.8131,36.1423,0.0954,-0.4680,-0.4680
37.50,39.4399,-0.0084,0.5000,214.2022,-0.0078,-73.5515,-647.6687, 116,110.9261,38.6434,0.0956,-0.4556,-0.4556
38.50,39.4249,-0.0172,0.5000,217.8874,-0.0054,-73.3692,-638.3405, 112,110.4807,39.8917,0.0957,-0.4495,-0.4495
39.50,39.4014,-0.0256,0.5000,221.3419,-0.0037,-73.1951,-629.2842, 108,110.0368,41.1381,0.0959,-0.4435,-0.4435
40.50,39.3697,-0.0337,0.5000,224.5787,-0.0021,-72.9435,-615.9075, 102,109.3639,43.0431,0.0963,-0.4344,-0.4344
41.50,39.3301,-0.0414,0.5000,227.6103,-0.0012,-72.7088,-603.1021,  97,108.7035,44.9415,0.0967,-0.4255,-0.4255
42.50,39.2832,-0.0487,0.5000,230.4481,-0.0007,-72.4898,-590.8335,  92,108.0590,46.8320,0.0973,-0.4168,-0.4168
