Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.9926,-0.0000,0.5000,75.4786,-1.8076,-0.3051,-0.0002,  -0,-0.0180,-0.0060,-17.2652,-0.0176,0.0000
1.50,-87.9926,-0.0000,0.5000,75.4714,-1.8076,-0.3052,-0.0002,  -0,-0.0180,-0.0060,-17.2693,-0.0176,0.0000
2.50,-87.9926,-0.0000,0.5000,75.4642,-1.8076,-0.3052,-0.0002,  -0,-0.0179,-0.0060,-17.2734,-0.0176,0.0000
3.50,-87.9926,-0.0000,0.5000,75.4571,-1.8076,-0.3052,-0.0002,  -0,-0.0179,-0.0060,-17.2775,-0.0176,0.0000
4.50,-87.9926,-0.0000,0.5000,75.4501,-1.8076,-0.3053,-0.0002,  -0,-0.0179,-0.0060,-17.2815,-0.0176,0.0000
5.50,-87.9927,-0.0000,0.5000,75.4430,-1.8076,-0.3053,-0.0002,  -0,-0.0179,-0.0060,-17.2855,-0.0176,0.0000
6.50,-87.9927,-0.0000,0.5000,75.4360,-1.8076,-0.3054,-0.0002,  -0,-0.0179,-0.0060,-17.2895,-0.0176,0.0000
7.50,-87.9927,-0.0000,0.5000,75.4291,-1.8076,-0.3054,-0.0002,  -0,-0.0179,-0.0060,-17.2934,-0.0176,0.0000
8.50,-87.9927,-0.0000,0.5000,75.4222,-1.8075,-0.3054,-0.0002,  -0,-0.0179,-0.0060,-17.2974,-0.0176,0.0000
9.50,-87.9927,-0.0000,0.5000,75.4153,-1.8075,-0.3055,-0.0002,  -0,-0.0178,-0.0060,-17.3013,-0.0176,0.0000
10.50,-48.3901,79.2052,0.5000,75.4079,-1143.9734,-48.2323,-0.0812,   2,11.4345,0.0189,304.6715,0.2694,0.2694
11.50,11.7573,107.9443,0.5000,75.3990,-136228.5847,-612.7216,-760.8185,  43,23.1676,0.2411,1.3119,-1.3055,-1.3055
12.50,29.6948,7.1594,0.5000,75.5054,-3974.1846,-474.9777,-2358.4832, 459,24.9100,1.5584,0.2431,-2.3480,-2.3480
13.50,34.0119,3.5930,0.5000,76.3761,-1695.3527,-417.7669,-2132.7182, 686,36.5681,3.2469,0.1608,-1.8244,-1.8244
14.50,36.2798,1.9275,0.5000,78.8043,-813.9020,-388.0872,-1816.2701, 771,51.0083,5.1780,0.1296,-1.3773,-1.3773
15.50,37.5567,1.1052,0.5000,83.2412,-419.3636,-371.2836,-1546.0887, 772,64.6663,7.3387,0.1143,-1.0736,-1.0736
16.50,38.3188,0.6694,0.5000,89.8223,-236.1926,-361.3589,-1341.3614, 731,75.5871,9.5546,0.1064,-0.8863,-0.8863
17.50,38.7968,0.4255,0.5000,98.4311,-130.8114,-354.0368,-1168.5776, 667,85.1441,12.1568,0.1012,-0.7586,-0.7586
18.50,39.1138,0.2874,0.5000,108.7409,-82.0007,-349.6442,-1063.8420, 609,91.2475,14.4027,0.0984,-0.6986,-0.6986
19.50,39.3416,0.2120,0.5000,120.2944,-45.9436,-345.2675,-971.5375, 539,97.0708,17.3492,0.0959,-0.6630,-0.6630
20.50,39.5233,0.1740,0.5000,132.6062,-30.2871,-342.5631,-925.9530, 493,100.2045,19.5391,0.0945,-0.6558,-0.6558
21.50,39.6838,0.1573,0.5000,145.2443,-18.9046,-339.7551,-888.9938, 446,102.8700,22.0588,0.0931,-0.6580,-0.6580
22.50,39.8363,0.1514,0.5000,157.8685,-11.1984,-336.8135,-859.4756, 400,104.9516,24.8908,0.0916,-0.6663,-0.6663
23.50,39.9865,0.1500,0.5000,170.2345,-7.2222,-334.4371,-840.1656, 367,106.1355,27.2798,0.0903,-0.6743,-0.6743
24.50,40.1360,0.1494,0.5000,182.1794,-4.6550,-332.1168,-823.5388, 338,106.9227,29.6828,0.0891,-0.6813,-0.6813
25.50,40.2844,0.1479,0.5000,193.6027,-2.6850,-329.2883,-804.7038, 306,107.4753,32.7045,0.0876,-0.6876,-0.6876
26.50,40.4301,0.1448,0.5000,204.4490,-1.7835,-327.2452,-791.4272, 286,107.6465,34.9579,0.0866,-0.6902,-0.6902
27.50,40.5712,0.1398,0.5000,214.6938,-1.0586,-324.7224,-774.9462, 263,107.6431,37.8377,0.0853,-0.6911,-0.6911
28.50,40.7062,0.1332,0.5000,224.3334,-0.6765,-322.6370,-761.0381, 246,107.4907,40.3145,0.0843,-0.6900,-0.6900
29.50,40.8335,0.1252,0.5000,233.3778,-0.3719,-319.9747,-742.7220, 226,107.1327,43.6294,0.0830,-0.6861,-0.6861
30.50,40.9520,0.1162,0.5000,241.8454,-0.2372,-318.0721,-729.1686, 212,106.7815,46.1231,0.0821,-0.6818,-0.6818
31.50,41.0608,0.1063,0.5000,249.7599,-0.1512,-316.2529,-715.8040, 200,106.3815,48.6214,0.0813,-0.6765,-0.6765
32.50,41.1593,0.0959,0.5000,257.1476,-0.0952,-314.4712,-702.2975, 189,105.9355,51.1925,0.0806,-0.6702,-0.6702
33.50,41.2472,0.0852,0.5000,264.0363,-0.0604,-312.8135,-689.3324, 179,105.4772,53.7110,0.0799,-0.6635,-0.6635
34.50,41.3242,0.0743,0.5000,270.4540,-0.0330,-310.7395,-672.5236, 167,104.8504,57.0602,0.0792,-0.6538,-0.6538
35.50,41.3903,0.0634,0.5000,276.4282,-0.0210,-309.2901,-660.3549, 159,104.3798,59.5514,0.0788,-0.6463,-0.6463
36.50,41.4457,0.0527,0.5000,281.9855,-0.0134,-307.9189,-648.4942, 152,103.9116,62.0389,0.0784,-0.6385,-0.6385
37.50,41.4905,0.0422,0.5000,287.1517,-0.0085,-306.6231,-636.9476, 145,103.4494,64.5212,0.0781,-0.6306,-0.6306
38.50,41.5250,0.0319,0.5000,291.9508,-0.0054,-305.3998,-625.7177, 138,102.9960,66.9971,0.0778,-0.6226,-0.6226
39.50,41.5494,0.0220,0.5000,296.4060,-0.0030,-303.8758,-611.2354, 131,102.4085,70.2859,0.0776,-0.6118,-0.6118
40.50,41.5641,0.0124,0.5000,300.5389,-0.0019,-302.8090,-600.7372, 125,101.9824,72.7416,0.0775,-0.6038,-0.6038
41.50,41.5695,0.0031,0.5000,304.3697,-0.0012,-301.8038,-590.5446, 120,101.5696,75.1868,0.0775,-0.5958,-0.5958
42.50,41.5660,-0.0058,0.5000,307.9174,-0.0007,-300.6656,-578.6156, 114,101.0887,78.1286,0.0775,-0.5862,-0.5862
43.50,41.5538,-0.0143,0.5000,311.1999,-0.0004,-299.7121,-568.2691, 109,100.6745,80.7531,0.0777,-0.5777,-0.5777
44.50,41.5334,-0.0224,0.5000,314.2336,-0.0003,-298.7827,-557.8423, 104,100.2604,83.4698,0.0778,-0.5690,-0.5690
45.50,41.5051,-0.0302,0.5000,317.0342,-0.0002,-298.1765,-550.8413, 101,99.9846,85.3358,0.0780,-0.5630,-0.5630
46.50,41.4694,-0.0376,0.5000,319.6162,-0.0001,-297.0460,-537.3185,  94,99.4575,89.0393,0.0784,-0.5513,-0.5513
47.50,41.4265,-0.0446,0.5000,321.9929,-0.0001,-296.5192,-530.7884,  92,99.2058,90.8761,0.0787,-0.5455,-0.5455
