Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
0,31.0000,40.2179,-87.8420,1.8000,-23.8120,-75.0360,-0.4214
1,32.0000,40.3362,-87.9541,1.8491,-23.8089,-75.1251,-0.3823
2,32.0000,40.3392,-87.9515,1.8520,-23.8062,-75.1225,-0.3833
3,32.0000,40.3000,-87.9511,1.8247,-23.8255,-75.1260,-0.3826
4,32.0000,40.2636,-87.9503,1.7995,-23.8433,-75.1289,-0.3813
5,32.0000,40.2285,-87.9492,1.7752,-23.8604,-75.1314,-0.3828
6,32.0000,40.1941,-87.9480,1.7515,-23.8769,-75.1338,-0.3810
7,32.5000,40.1607,-87.9468,1.7285,-23.8930,-75.1360,-0.3791
8,32.5000,40.1282,-87.9455,1.7061,-23.9087,-75.1381,-0.3805
9,32.5000,40.0963,-87.9442,1.6842,-23.9239,-75.1402,-0.3788
10,32.5000,40.0651,-87.9429,1.6627,-23.9389,-75.1421,-0.3772
11,32.5000,40.0346,-87.9417,1.6417,-23.9535,-75.1441,-0.3757
12,32.5000,40.0048,-87.9404,1.6212,-23.9678,-75.1459,-0.3743
13,32.5000,39.9757,-87.9392,1.6012,-23.9818,-75.1477,-0.3731
14,32.5000,39.9473,-87.9381,1.5817,-23.9954,-75.1495,-0.3720
15,33.0000,39.9199,-87.9369,1.5629,-24.0085,-75.1512,-0.3710
16,33.0000,39.8934,-87.9358,1.5446,-24.0212,-75.1529,-0.3701
17,33.0000,39.8675,-87.9347,1.5268,-24.0336,-75.1545,-0.3694
18,33.0000,39.8424,-87.9336,1.5096,-24.0456,-75.1560,-0.3688
19,33.0000,39.8179,-87.9326,1.4927,-24.0574,-75.1576,-0.3683
20,33.0000,39.7941,-87.9316,1.4764,-24.0688,-75.1590,-0.3679
21,33.0000,39.7709,-87.9306,1.4604,-24.0799,-75.1605,-0.3676
22,33.0000,39.7484,-87.9297,1.4450,-24.0906,-75.1619,-0.3674
23,33.0000,39.7264,-87.9288,1.4299,-24.1012,-75.1632,-0.3641
24,33.5000,39.7052,-87.9279,1.4153,-24.1113,-75.1645,-0.3641
25,33.5000,39.6848,-87.9270,1.4013,-24.1211,-75.1658,-0.3641
26,33.5000,39.6647,-87.9261,1.3875,-24.1307,-75.1670,-0.3642
27,33.5000,39.6453,-87.9253,1.3741,-24.1400,-75.1682,-0.3644
28,33.5000,39.6263,-87.9245,1.3610,-24.1491,-75.1694,-0.3646
29,33.5000,39.6077,-87.9237,1.3483,-24.1580,-75.1706,-0.3617
30,33.5000,39.5895,-87.9229,1.3358,-24.1667,-75.1717,-0.3620
31,33.5000,39.5719,-87.9222,1.3236,-24.1752,-75.1728,-0.3623
32,33.5000,39.5546,-87.9215,1.3118,-24.1834,-75.1739,-0.3627
33,33.5000,39.5377,-87.9207,1.3001,-24.1915,-75.1749,-0.3631
34,33.5000,39.5211,-87.9201,1.2887,-24.1995,-75.1759,-0.3603
35,33.5000,39.5049,-87.9194,1.2776,-24.2072,-75.1769,-0.3608
36,33.5000,39.4891,-87.9187,1.2667,-24.2148,-75.1779,-0.3613
37,33.5000,39.4735,-87.9180,1.2560,-24.2223,-75.1789,-0.3618
38,33.5000,39.4583,-87.9174,1.2456,-24.2296,-75.1798,-0.3591
39,33.5000,39.4433,-87.9168,1.2353,-24.2367,-75.1808,-0.3597
40,33.5000,39.4286,-87.9162,1.2252,-24.2438,-75.1817,-0.3602
41,33.5000,39.4142,-87.9156,1.2153,-24.2507,-75.1826,-0.3608
