sample,qnet,qnet_apd,qInward,inal_auc,ical_auc,apd90,apd50,apd_tri,vm_peak,vm_valley,dvmdt_peak,dvmdt_max_repol,cad90,cad50,cad_tri,ca_peak,ca_valley
0,-0.0000,0.0017,1.0340,-80.0400,-114.9176,272.0000,220.0000,52.0000,38.3096,-87.8762,89.3898,-0.3744,544.0000,210.0000,334.0000,423.2548,84.8599
