Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.8763,-0.0001,0.5000,84.8429,-1.6747,-0.3048,-0.0002,  -0,-0.0009,-0.0053,-36.0036,-0.0363,0.0000
2.50,-87.8764,-0.0001,0.5000,84.7880,-1.6747,-0.3049,-0.0002,  -0,-0.0009,-0.0053,-36.0391,-0.0364,0.0000
4.50,-87.8765,-0.0001,0.5000,84.7337,-1.6746,-0.3049,-0.0002,  -0,-0.0009,-0.0053,-36.0743,-0.0364,0.0000
6.50,-87.8767,-0.0001,0.5000,84.6797,-1.6746,-0.3050,-0.0002,  -0,-0.0009,-0.0053,-36.1092,-0.0364,0.0000
8.50,-87.8768,-0.0001,0.5000,84.6263,-1.6746,-0.3051,-0.0002,  -0,-0.0009,-0.0053,-36.1437,-0.0365,0.0000
10.50,-48.2808,79.1921,0.5000,84.5726,-1049.2705,-47.8229,-0.0847,   2,0.2942,0.0165,300.7046,0.2547,0.2547
12.50,26.8038,7.3779,0.5000,84.6439,-3856.9007,-476.1147,-2726.9338, 393,15.7829,1.1817,0.3204,-2.7932,-2.7932
14.50,34.1373,2.2274,0.5000,88.9257,-808.4510,-384.6982,-2026.3285, 704,96.1526,4.0226,0.1586,-1.6062,-1.6062
16.50,36.4709,0.7392,0.5000,104.1359,-236.0540,-357.2509,-1424.0396, 682,172.1764,7.5048,0.1269,-0.9198,-0.9198
18.50,37.2486,0.2460,0.5000,131.0155,-84.7749,-346.6064,-1112.4180, 573,224.5087,11.2692,0.1179,-0.6500,-0.6500
20.50,37.5347,0.1067,0.5000,164.6789,-32.4004,-340.9344,-991.6684, 464,261.4125,15.2430,0.1146,-0.5918,-0.5918
22.50,37.7132,0.0851,0.5000,199.4178,-11.6755,-336.2231,-950.9820, 370,290.8047,19.6328,0.1125,-0.6066,-0.6066
24.50,37.8818,0.0838,0.5000,232.0061,-5.1113,-332.6545,-933.5008, 312,309.7523,23.2299,0.1109,-0.6210,-0.6210
26.50,38.0412,0.0760,0.5000,261.2471,-1.9867,-328.7913,-913.1865, 261,327.9211,27.3645,0.1091,-0.6251,-0.6251
28.50,38.1736,0.0594,0.5000,286.9256,-0.7504,-325.1675,-889.3450, 222,343.9212,31.6334,0.1077,-0.6169,-0.6169
30.50,38.2649,0.0368,0.5000,309.2225,-0.2983,-322.1505,-865.0712, 193,357.2635,35.6755,0.1068,-0.6013,-0.6013
32.50,38.3071,0.0115,0.5000,328.4560,-0.1185,-319.5684,-840.4081, 170,369.3014,39.7072,0.1064,-0.5812,-0.5812
34.50,38.2977,-0.0144,0.5000,344.9733,-0.0471,-317.4187,-816.2288, 151,380.3303,43.7147,0.1065,-0.5589,-0.5589
36.50,38.2373,-0.0395,0.5000,359.1070,-0.0188,-315.6765,-793.0355, 135,390.5603,47.6855,0.1072,-0.5356,-0.5356
38.50,38.1287,-0.0630,0.5000,371.1589,-0.0075,-314.3057,-771.0735, 121,400.1454,51.6081,0.1084,-0.5122,-0.5122
40.50,37.9754,-0.0846,0.5000,381.3961,-0.0030,-313.2514,-750.1139, 110,409.3406,55.5333,0.1100,-0.4888,-0.4888
42.50,37.7813,-0.1043,0.5000,390.0517,-0.0013,-312.5525,-732.2324, 100,417.3065,59.0435,0.1120,-0.4682,-0.4682
44.50,37.5503,-0.1220,0.5000,397.3280,-0.0004,-311.9212,-708.5518,  88,428.1406,63.9489,0.1154,-0.4398,-0.4398
46.50,37.2861,-0.1379,0.5000,403.3999,-0.0002,-311.6841,-691.7842,  81,436.0809,67.6164,0.1186,-0.4190,-0.4190
48.50,36.9923,-0.1521,0.5000,408.4187,-0.0001,-311.6257,-676.1280,  74,443.7521,71.1985,0.1222,-0.3991,-0.3991
50.50,36.6718,-0.1649,0.5000,412.5153,-0.0000,-311.7173,-661.5008,  67,451.1889,74.6922,0.1262,-0.3799,-0.3799
52.50,36.3276,-0.1763,0.5000,415.8030,-0.0000,-311.8800,-650.5869,  63,456.9368,77.3974,0.1297,-0.3653,-0.3653
54.50,35.9621,-0.1865,0.5000,418.3803,-0.0000,-312.3988,-630.4204,  54,468.0925,82.6346,0.1374,-0.3375,-0.3375
56.50,35.5776,-0.1956,0.5000,420.3325,-0.0000,-312.7362,-621.1077,  51,473.5201,85.1660,0.1417,-0.3242,-0.3242
58.50,35.1761,-0.2038,0.5000,421.7343,-0.0000,-313.1148,-612.2731,  47,478.8587,87.6392,0.1463,-0.3113,-0.3113
60.50,34.7593,-0.2111,0.5000,422.6509,-0.0000,-313.5277,-603.8937,  44,484.1156,90.0544,0.1511,-0.2989,-0.2989
62.50,34.3289,-0.2176,0.5000,423.1392,-0.0000,-314.4316,-588.4189,  39,494.4095,94.7123,0.1617,-0.2750,-0.2750
64.50,33.8862,-0.2235,0.5000,423.2494,-0.0000,-314.6005,-585.8407,  38,496.2096,95.5157,0.1637,-0.2710,-0.2710
66.50,33.4327,-0.2287,0.5000,423.0254,-0.0000,-315.3288,-575.5456,  34,503.6850,98.8125,0.1726,-0.2543,-0.2543
