Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
751,39.5000,41.4531,-87.9997,2.6172,-23.2733,-75.0545,0.3744
752,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
753,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
754,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
755,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
756,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
757,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
758,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
759,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
760,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
761,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
762,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
763,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
764,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
765,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
766,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
767,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
768,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
769,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
770,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
771,39.5000,41.4531,-87.9997,2.6172,-23.2733,-75.0544,0.3744
772,39.5000,41.6066,-87.9981,2.7252,-23.1957,-75.0376,-0.0280
773,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
774,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
775,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3743
776,39.5000,41.6065,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
777,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
778,39.5000,41.6066,-87.9981,2.7252,-23.1957,-75.0376,-0.0280
779,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
780,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
781,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
782,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
783,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
784,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
785,39.5000,41.4531,-87.9997,2.6172,-23.2733,-75.0545,0.3744
786,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
787,39.5000,41.4531,-87.9997,2.6173,-23.2733,-75.0544,0.3744
788,39.5000,41.6066,-87.9981,2.7252,-23.1958,-75.0376,-0.0280
