Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-87.9944,0.0000,0.5000,76.1652,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7993
1.50,-87.9944,0.0000,0.5000,76.1662,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7976
2.50,-87.9944,0.0000,0.5000,76.1673,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7976
3.50,-87.9944,0.0000,0.5000,76.1683,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7972
4.50,-87.9944,0.0000,0.5000,76.1694,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7963
5.50,-87.9944,0.0000,0.5000,76.1704,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7954
6.50,-87.9944,0.0000,0.5000,76.1715,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7945
7.50,-87.9944,0.0000,0.5000,76.1726,-1.6567,-0.3160,-0.0002,-0.0010,-0.0063,-0.0045,-15.7937
8.50,-87.9944,0.0000,0.5000,76.1737,-1.6567,-0.3161,-0.0002,-0.0010,-0.0063,-0.0045,-15.7928
9.50,-87.9944,0.0000,0.5000,76.1748,-1.6567,-0.3161,-0.0002,-0.0010,-0.0063,-0.0045,-15.7919
10.50,-48.3952,79.1979,0.5000,76.1753,-1048.6309,-49.9083,-0.0831,1.6955,4.3982,0.0143,304.8519
11.50,3.0324,91.7819,0.5000,76.1741,-164776.9316,-682.1100,-538.0949,30.9210,8.5487,0.1463,2.9308
12.50,27.6761,7.4771,0.5000,76.2850,-4001.2253,-513.9734,-2624.2911,428.8564,13.1601,1.0495,0.2978
13.50,32.3677,3.9530,0.5000,77.2348,-1713.3120,-451.0406,-2354.6152,673.0074,26.1799,2.2288,0.1894
14.50,34.9184,2.1850,0.5000,79.9613,-802.0942,-417.4353,-1955.6517,778.3716,41.8012,3.6416,0.1475
15.50,36.3907,1.2824,0.5000,85.0139,-419.2711,-399.3235,-1645.5174,793.3474,55.3287,5.1445,0.1283
16.50,37.2877,0.7920,0.5000,92.5835,-219.0186,-386.9379,-1381.1021,757.5823,67.4701,6.9544,0.1168
17.50,37.8604,0.5123,0.5000,102.5505,-129.1131,-379.6362,-1207.8620,705.3205,75.6854,8.6526,0.1109
18.50,38.2471,0.3524,0.5000,114.5141,-78.8390,-374.3364,-1085.3920,648.1338,81.8163,10.3929,0.1070
19.50,38.5307,0.2653,0.5000,127.8981,-48.5516,-370.0559,-1000.4379,590.9435,86.4590,12.2115,0.1041
20.50,38.7614,0.2219,0.5000,142.0973,-30.0994,-366.3732,-943.9530,537.6559,89.8823,14.0767,0.1018
21.50,38.9682,0.2031,0.5000,156.5879,-17.2294,-362.4395,-900.6933,481.8780,92.7235,16.3103,0.0995
22.50,39.1658,0.1964,0.5000,170.9739,-11.0445,-359.4529,-876.3953,442.8304,94.3073,18.1201,0.0977
23.50,39.3605,0.1944,0.5000,184.9832,-7.0184,-356.4901,-856.5347,407.7314,95.4557,19.9847,0.0959
24.50,39.5539,0.1930,0.5000,198.4433,-4.4181,-353.5344,-838.8802,376.3182,96.2608,21.9044,0.0942
25.50,39.7452,0.1905,0.5000,211.2546,-2.7781,-350.6414,-822.4323,348.7340,96.7903,23.8429,0.0925
26.50,39.9326,0.1862,0.5000,223.3675,-1.6062,-347.3253,-803.6810,320.4286,97.1559,26.1485,0.0906
27.50,40.1142,0.1799,0.5000,234.7658,-1.0638,-344.9115,-789.7849,301.7174,97.2962,27.8932,0.0892
28.50,40.2881,0.1718,0.5000,245.4547,-0.6132,-341.8032,-771.3722,279.5886,97.3566,30.2387,0.0875
29.50,40.4529,0.1624,0.5000,255.4529,-0.4052,-339.5612,-757.6604,264.7965,97.3331,32.0110,0.0863
30.50,40.6074,0.1518,0.5000,264.7871,-0.2446,-336.9438,-741.1539,248.5728,97.2493,34.1799,0.0850
31.50,40.7509,0.1406,0.5000,273.4887,-0.1569,-334.7463,-726.8604,235.6952,97.1406,36.0959,0.0839
32.50,40.8827,0.1289,0.5000,281.5911,-0.0947,-332.3679,-710.9264,222.4052,96.9911,38.2819,0.0828
33.50,41.0027,0.1170,0.5000,289.1283,-0.0546,-329.9216,-694.0157,209.3259,96.8091,40.6694,0.0817
34.50,41.1106,0.1050,0.5000,296.1340,-0.0358,-328.1351,-681.3179,200.0915,96.6612,42.5142,0.0810
35.50,41.2067,0.0931,0.5000,302.6410,-0.0181,-325.4496,-661.6464,186.6160,96.4192,45.4722,0.0800
36.50,41.2910,0.0814,0.5000,308.6806,-0.0129,-324.1827,-652.1106,180.3970,96.2982,46.9540,0.0795
37.50,41.3639,0.0700,0.5000,314.2826,-0.0065,-321.7936,-633.6482,168.8516,96.0599,49.9208,0.0788
38.50,41.4256,0.0590,0.5000,319.4753,-0.0047,-320.6681,-624.7214,163.4770,95.9435,51.4048,0.0785
39.50,41.4765,0.0483,0.5000,324.2850,-0.0033,-319.5866,-615.9955,158.3401,95.8295,52.8885,0.0782
40.50,41.5171,0.0381,0.5000,328.7366,-0.0017,-317.5488,-599.1361,148.7084,95.6094,55.8534,0.0778
41.50,41.5478,0.0282,0.5000,332.8532,-0.0012,-316.5894,-590.9961,144.1830,95.5036,57.3338,0.0777
42.50,41.5689,0.0188,0.5000,336.6564,-0.0006,-314.7812,-575.2756,135.6498,95.3008,60.2882,0.0775
43.50,41.5810,0.0098,0.5000,340.1665,-0.0004,-313.9295,-567.6868,131.6199,95.2038,61.7616,0.0774
44.50,41.5843,0.0012,0.5000,343.4022,-0.0002,-312.3232,-553.0302,123.9866,95.0186,64.6988,0.0774
45.50,41.5794,-0.0069,0.5000,346.3811,-0.0002,-311.5659,-545.9535,120.3669,94.9303,66.1620,0.0775
46.50,41.5667,-0.0147,0.5000,349.1193,-0.0001,-310.5637,-536.4139,115.5517,94.8125,68.1830,0.0776
47.50,41.5464,-0.0221,0.5000,351.6321,-0.0001,-309.6132,-527.1736,110.9545,94.6998,70.1955,0.0777
48.50,41.5190,-0.0291,0.5000,353.9336,-0.0000,-308.7112,-518.2214,106.5607,94.5922,72.1988,0.0779
49.50,41.4848,-0.0358,0.5000,356.0370,-0.0000,-307.8546,-509.5467,102.3575,94.4894,74.1923,0.0782
50.50,41.4441,-0.0422,0.5000,357.9545,-0.0000,-307.0405,-501.1391,98.3335,94.3912,76.1754,0.0785
51.50,41.3974,-0.0483,0.5000,359.6976,-0.0000,-306.2662,-492.9888,94.4783,94.2974,78.1476,0.0789
52.50,41.3447,-0.0540,0.5000,361.2768,-0.0000,-305.4871,-484.6322,90.5716,94.2028,80.2224,0.0793
53.50,41.2866,-0.0595,0.5000,362.7022,-0.0000,-304.8539,-477.7210,87.3754,94.1257,81.9804,0.0797
54.50,41.2232,-0.0647,0.5000,363.9831,-0.0000,-304.0489,-468.7792,83.2866,94.0275,84.3136,0.0803
55.50,41.1547,-0.0697,0.5000,365.1280,-0.0000,-303.4301,-461.7860,80.1253,93.9521,86.1864,0.0808
56.50,41.0815,-0.0744,0.5000,366.1452,-0.0000,-302.6683,-453.0325,76.2133,93.8594,88.5929,0.0815
57.50,41.0038,-0.0789,0.5000,367.0421,-0.0000,-301.9476,-444.6078,72.4958,93.7719,90.9777,0.0823
58.50,40.9217,-0.0831,0.5000,367.8259,-0.0000,-301.6015,-440.5148,70.7066,93.7301,92.1618,0.0827
59.50,40.8355,-0.0872,0.5000,368.5033,-0.0000,-300.9705,-432.9754,67.4399,93.6541,94.3886,0.0835
60.50,40.7454,-0.0910,0.5000,369.0803,-0.0000,-300.3691,-425.7046,64.3248,93.5822,96.5948,0.0844
61.50,40.6516,-0.0947,0.5000,369.5630,-0.0000,-299.7950,-418.6940,61.3550,93.5141,98.7801,0.0853
62.50,40.5543,-0.0982,0.5000,369.9568,-0.0000,-299.2457,-411.9350,58.5230,93.4497,100.9442,0.0863
