Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5747
751,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9715
752,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
753,39.5000,41.1719,-87.9904,2.4232,-23.4093,-75.0742,0.2318
754,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5746
755,39.5000,41.3185,-87.9896,2.5261,-23.3355,-75.0588,0.9710
756,39.5000,41.3257,-87.9892,2.5312,-23.3318,-75.0577,-0.0272
757,39.5000,41.1720,-87.9904,2.4232,-23.4092,-75.0742,0.2319
758,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5747
759,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9715
760,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
761,39.5000,41.1719,-87.9904,2.4232,-23.4093,-75.0742,0.2318
762,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5746
763,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9714
764,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
765,39.5000,41.1718,-87.9904,2.4232,-23.4093,-75.0742,0.2319
766,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5748
767,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9716
768,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
769,39.5000,41.1718,-87.9904,2.4231,-23.4093,-75.0742,0.2318
770,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5746
771,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9712
772,39.5000,41.3257,-87.9892,2.5312,-23.3317,-75.0577,-0.0272
773,39.5000,41.1719,-87.9904,2.4232,-23.4092,-75.0742,0.2319
774,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5747
775,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9717
776,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
777,39.5000,41.1718,-87.9904,2.4231,-23.4093,-75.0742,0.2318
778,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5747
779,39.5000,41.3185,-87.9896,2.5261,-23.3355,-75.0588,0.9711
780,39.5000,41.3257,-87.9892,2.5312,-23.3317,-75.0577,-0.0272
781,39.5000,41.1720,-87.9904,2.4232,-23.4092,-75.0742,0.2318
782,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5747
783,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9715
784,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
785,39.5000,41.1718,-87.9904,2.4232,-23.4093,-75.0742,0.2319
786,39.5000,41.3497,-87.9888,2.5481,-23.3196,-75.0549,0.5746
787,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9712
788,39.5000,41.3257,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
789,39.5000,41.1719,-87.9904,2.4232,-23.4092,-75.0742,0.2319
790,39.5000,41.3496,-87.9888,2.5481,-23.3196,-75.0549,0.5747
791,39.5000,41.3184,-87.9896,2.5260,-23.3356,-75.0588,0.9717
792,39.5000,41.3258,-87.9892,2.5313,-23.3317,-75.0577,-0.0272
