Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.9997,-0.0000,0.5000,75.4157,-1.2898,-0.3075,-0.0002,  -0,-0.0150,-0.0057,-15.6138,-0.0159,0.0000
1.50,-87.9997,-0.0000,0.5000,75.4088,-1.2898,-0.3076,-0.0002,  -0,-0.0150,-0.0057,-15.6177,-0.0159,0.0000
2.50,-87.9997,-0.0000,0.5000,75.4019,-1.2898,-0.3076,-0.0002,  -0,-0.0150,-0.0057,-15.6216,-0.0160,0.0000
3.50,-87.9998,-0.0000,0.5000,75.3951,-1.2898,-0.3076,-0.0002,  -0,-0.0150,-0.0057,-15.6255,-0.0160,0.0000
4.50,-87.9998,-0.0000,0.5000,75.3883,-1.2898,-0.3077,-0.0002,  -0,-0.0150,-0.0057,-15.6294,-0.0160,0.0000
5.50,-87.9998,-0.0000,0.5000,75.3816,-1.2898,-0.3077,-0.0002,  -0,-0.0150,-0.0057,-15.6332,-0.0160,0.0000
6.50,-87.9998,-0.0000,0.5000,75.3748,-1.2898,-0.3077,-0.0002,  -0,-0.0150,-0.0057,-15.6371,-0.0160,0.0000
7.50,-87.9998,-0.0000,0.5000,75.3682,-1.2898,-0.3078,-0.0002,  -0,-0.0150,-0.0057,-15.6409,-0.0160,0.0000
8.50,-87.9998,-0.0000,0.5000,75.3615,-1.2898,-0.3078,-0.0002,  -0,-0.0150,-0.0057,-15.6447,-0.0160,0.0000
9.50,-87.9998,-0.0000,0.5000,75.3549,-1.2898,-0.3078,-0.0002,  -0,-0.0150,-0.0057,-15.6484,-0.0160,0.0000
10.50,-48.4174,79.1649,0.5000,75.3478,-815.3771,-48.5542,-0.0812,   2,10.5938,0.0180,305.4331,0.2691,0.2691
11.50,-20.0023,48.7172,0.5000,75.3389,-109233.2856,-718.5808,-23.4347,  13,15.2765,0.0924,26.5697,-0.6868,-0.6868
12.50,21.1834,8.3860,0.5000,75.3968,-3992.9986,-563.9602,-3240.5560, 283,19.4234,0.9794,0.5563,-3.5005,-3.5005
13.50,27.0379,5.1559,0.5000,76.2020,-1754.4485,-484.1380,-3055.5649, 508,26.0218,2.1896,0.3134,-3.0032,-3.0032
14.50,30.6517,3.1867,0.5000,78.8167,-828.4067,-438.9402,-2482.7374, 627,38.1108,3.6805,0.2199,-2.2522,-2.2522
15.50,32.9447,2.0467,0.5000,83.9031,-438.7517,-414.1119,-2045.4022, 665,50.1948,5.2692,0.1783,-1.7391,-1.7391
16.50,34.4657,1.3738,0.5000,91.7296,-237.5377,-396.9300,-1693.0711, 656,61.7682,7.1308,0.1536,-1.3651,-1.3651
17.50,35.5174,0.9606,0.5000,102.2170,-137.0920,-385.3198,-1439.6407, 621,71.1396,9.0876,0.1389,-1.1233,-1.1233
18.50,36.2774,0.7033,0.5000,114.9490,-78.1048,-376.0497,-1245.4212, 572,79.2167,11.3488,0.1285,-0.9593,-0.9593
19.50,36.8573,0.5453,0.5000,129.2836,-49.8195,-369.9837,-1134.9523, 528,84.4388,13.3059,0.1222,-0.8793,-0.8793
20.50,37.3280,0.4500,0.5000,144.5319,-30.2184,-364.1860,-1049.1424, 480,89.0115,15.5949,0.1166,-0.8288,-0.8288
21.50,37.7331,0.3924,0.5000,160.0984,-19.0132,-359.4150,-993.8427, 438,92.2269,17.7909,0.1122,-0.8047,-0.8047
22.50,38.0974,0.3561,0.5000,175.5376,-12.2234,-355.2378,-954.7814, 403,94.5250,19.9324,0.1086,-0.7928,-0.7928
23.50,38.4340,0.3307,0.5000,190.5484,-7.3039,-350.7063,-919.2059, 366,96.4368,22.4721,0.1048,-0.7851,-0.7851
24.50,38.7494,0.3107,0.5000,204.9443,-4.6945,-347.0502,-893.6363, 338,97.5523,24.6816,0.1018,-0.7804,-0.7804
25.50,39.0466,0.2928,0.5000,218.6202,-3.0142,-343.5739,-870.7007, 313,98.2872,26.9190,0.0991,-0.7758,-0.7758
26.50,39.3266,0.2756,0.5000,231.5265,-1.7946,-339.7268,-845.9898, 288,98.7666,29.5621,0.0962,-0.7694,-0.7694
27.50,39.5894,0.2585,0.5000,243.6494,-1.1491,-336.5997,-825.9831, 269,98.9254,31.8535,0.0939,-0.7630,-0.7630
28.50,39.8349,0.2412,0.5000,254.9977,-0.6819,-333.1442,-803.6598, 249,98.8865,34.5542,0.0915,-0.7543,-0.7543
29.50,40.0632,0.2239,0.5000,265.5944,-0.4354,-330.3438,-785.2630, 234,98.7067,36.8902,0.0896,-0.7460,-0.7460
