Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
0,29.5000,40.5674,-87.8420,2.0446,-23.6373,-75.0011,-0.4210
1,30.0000,40.6544,-87.9534,2.0721,-23.6495,-75.0926,-0.3843
2,30.0000,40.6602,-87.9511,2.0768,-23.6455,-75.0900,-0.3846
3,30.0000,40.6259,-87.9507,2.0529,-23.6624,-75.0931,-0.3847
4,29.5000,40.5933,-87.9499,2.0304,-23.6783,-75.0956,-0.3841
5,29.5000,40.5611,-87.9489,2.0081,-23.6939,-75.0979,-0.3862
6,29.5000,40.5295,-87.9478,1.9863,-23.7092,-75.1000,-0.3851
7,30.0000,40.4979,-87.9466,1.9646,-23.7243,-75.1021,-0.3839
8,30.0000,40.4668,-87.9453,1.9432,-23.7392,-75.1041,-0.3857
9,30.0000,40.4361,-87.9441,1.9220,-23.7540,-75.1061,-0.3844
10,30.0000,40.4058,-87.9429,1.9012,-23.7686,-75.1080,-0.3831
11,30.0000,40.3759,-87.9416,1.8806,-23.7829,-75.1099,-0.3819
12,30.0000,40.3464,-87.9404,1.8603,-23.7970,-75.1117,-0.3838
13,30.0000,40.3174,-87.9392,1.8404,-23.8109,-75.1136,-0.3827
14,30.0000,40.2889,-87.9381,1.8208,-23.8246,-75.1154,-0.3816
15,30.0000,40.2609,-87.9369,1.8016,-23.8380,-75.1172,-0.3806
16,30.0000,40.2334,-87.9358,1.7826,-23.8512,-75.1189,-0.3796
17,30.0000,40.2064,-87.9347,1.7641,-23.8642,-75.1206,-0.3787
18,30.0000,40.1800,-87.9337,1.7459,-23.8768,-75.1223,-0.3778
19,30.0000,40.1542,-87.9326,1.7281,-23.8892,-75.1240,-0.3803
20,30.5000,40.1291,-87.9316,1.7109,-23.9013,-75.1256,-0.3796
21,30.5000,40.1046,-87.9306,1.6940,-23.9130,-75.1271,-0.3789
22,30.5000,40.0806,-87.9297,1.6775,-23.9245,-75.1286,-0.3784
23,30.5000,40.0572,-87.9287,1.6614,-23.9358,-75.1301,-0.3779
24,30.5000,40.0343,-87.9278,1.6457,-23.9468,-75.1316,-0.3774
25,30.5000,40.0118,-87.9269,1.6302,-23.9575,-75.1330,-0.3770
26,30.5000,39.9899,-87.9260,1.6151,-23.9681,-75.1344,-0.3734
27,30.5000,39.9685,-87.9252,1.6004,-23.9784,-75.1358,-0.3732
28,30.5000,39.9476,-87.9243,1.5860,-23.9884,-75.1372,-0.3729
29,30.5000,39.9271,-87.9235,1.5719,-23.9982,-75.1385,-0.3728
30,30.5000,39.9070,-87.9227,1.5581,-24.0079,-75.1398,-0.3726
31,31.0000,39.8874,-87.9219,1.5446,-24.0173,-75.1410,-0.3726
32,31.0000,39.8684,-87.9212,1.5316,-24.0264,-75.1422,-0.3725
33,31.0000,39.8499,-87.9204,1.5188,-24.0353,-75.1434,-0.3725
34,31.0000,39.8316,-87.9197,1.5062,-24.0441,-75.1446,-0.3725
35,31.0000,39.8137,-87.9190,1.4939,-24.0527,-75.1457,-0.3726
36,31.0000,39.7962,-87.9183,1.4819,-24.0610,-75.1468,-0.3727
37,31.0000,39.7790,-87.9176,1.4700,-24.0693,-75.1479,-0.3696
38,31.0000,39.7623,-87.9169,1.4586,-24.0773,-75.1490,-0.3698
39,31.0000,39.7458,-87.9163,1.4472,-24.0852,-75.1501,-0.3699
40,31.0000,39.7296,-87.9156,1.4361,-24.0930,-75.1511,-0.3701
41,31.0000,39.7138,-87.9150,1.4252,-24.1006,-75.1521,-0.3704
42,31.0000,39.6982,-87.9144,1.4144,-24.1081,-75.1531,-0.3706
43,31.0000,39.6828,-87.9137,1.4038,-24.1155,-75.1541,-0.3709
44,31.0000,39.6678,-87.9131,1.3935,-24.1226,-75.1550,-0.3679
45,31.0000,39.6531,-87.9126,1.3834,-24.1297,-75.1560,-0.3682
46,31.0000,39.6386,-87.9120,1.3734,-24.1367,-75.1569,-0.3685
47,31.0000,39.6243,-87.9114,1.3636,-24.1436,-75.1578,-0.3689
48,31.0000,39.6102,-87.9108,1.3539,-24.1503,-75.1587,-0.3692
49,31.0000,39.5964,-87.9103,1.3444,-24.1570,-75.1596,-0.3696
50,31.0000,39.5827,-87.9098,1.3350,-24.1635,-75.1605,-0.3699
51,31.0000,39.5694,-87.9092,1.3258,-24.1699,-75.1614,-0.3703
52,31.0000,39.5562,-87.9087,1.3167,-24.1763,-75.1622,-0.3674
53,31.0000,39.5432,-87.9082,1.3077,-24.1825,-75.1631,-0.3678
54,31.0000,39.5303,-87.9077,1.2989,-24.1887,-75.1639,-0.3682
55,31.0000,39.5177,-87.9072,1.2902,-24.1947,-75.1647,-0.3686
56,31.0000,39.5052,-87.9067,1.2816,-24.2007,-75.1655,-0.3690
57,31.0000,39.4929,-87.9062,1.2732,-24.2066,-75.1663,-0.3694
58,31.0000,39.4808,-87.9057,1.2649,-24.2125,-75.1671,-0.3698
59,31.0000,39.4689,-87.9053,1.2566,-24.2182,-75.1679,-0.3670
60,31.0000,39.4570,-87.9048,1.2485,-24.2239,-75.1686,-0.3674
61,31.0000,39.4454,-87.9044,1.2405,-24.2295,-75.1694,-0.3678
62,31.0000,39.4337,-87.9039,1.2324,-24.2351,-75.1701,-0.3682
63,31.0000,39.4225,-87.9035,1.2247,-24.2405,-75.1709,-0.3687
64,31.0000,39.4112,-87.9030,1.2170,-24.2459,-75.1716,-0.3691
65,31.0000,39.4001,-87.9026,1.2093,-24.2512,-75.1723,-0.3696
66,31.0000,39.3891,-87.9022,1.2017,-24.2565,-75.1731,-0.3667
67,31.0000,39.3783,-87.9018,1.1943,-24.2618,-75.1738,-0.3672
68,31.0000,39.3675,-87.9014,1.1868,-24.2669,-75.1745,-0.3676
69,31.0000,39.3569,-87.9010,1.1796,-24.2720,-75.1752,-0.3681
70,31.0000,39.3464,-87.9006,1.1723,-24.2771,-75.1759,-0.3685
71,31.0000,39.3360,-87.9002,1.1652,-24.2821,-75.1765,-0.3690
72,31.0000,39.3258,-87.8998,1.1581,-24.2870,-75.1772,-0.3694
