Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.8739,-0.0001,0.5000,85.4310,-1.9178,-0.3051,-0.0002,  -0,-0.0009,-0.0053,-35.2909,-0.0356,0.0000
2.50,-87.8740,-0.0001,0.5000,85.3773,-1.9178,-0.3052,-0.0002,  -0,-0.0009,-0.0053,-35.3259,-0.0356,0.0000
4.50,-87.8741,-0.0001,0.5000,85.3241,-1.9177,-0.3052,-0.0002,  -0,-0.0009,-0.0053,-35.3606,-0.0357,0.0000
6.50,-87.8743,-0.0001,0.5000,85.2714,-1.9177,-0.3053,-0.0002,  -0,-0.0009,-0.0053,-35.3949,-0.0357,0.0000
8.50,-87.8744,-0.0001,0.5000,85.2190,-1.9176,-0.3054,-0.0002,  -0,-0.0009,-0.0053,-35.4289,-0.0357,0.0000
10.50,-48.2684,79.2121,0.5000,85.1665,-1202.5835,-47.9070,-0.0849,   2,0.2944,0.0165,300.4095,0.2544,0.2544
12.50,30.0153,6.9554,0.5000,85.2627,-3864.9299,-446.5358,-2381.6499, 461,20.9937,1.3804,0.2355,-2.3441,-2.3441
14.50,36.2800,1.7681,0.5000,89.4687,-785.9731,-366.7372,-1781.3738, 759,107.3251,4.5711,0.1289,-1.2770,-1.2770
16.50,37.9608,0.4787,0.5000,103.8214,-225.4472,-344.8876,-1281.7469, 706,182.3719,8.4187,0.1097,-0.7302,-0.7302
18.50,38.3599,0.0901,0.5000,128.8004,-80.7896,-337.5768,-1029.0795, 580,231.6340,12.4343,0.1058,-0.5422,-0.5422
20.50,38.4024,0.0009,0.5000,160.0373,-31.1704,-334.0697,-937.0715, 466,265.7219,16.5294,0.1054,-0.5229,-0.5229
22.50,38.4044,0.0056,0.5000,192.4361,-12.0099,-331.1815,-910.9592, 375,291.8446,20.7379,0.1054,-0.5545,-0.5545
24.50,38.4365,0.0214,0.5000,223.0021,-4.4418,-328.1057,-898.2511, 305,313.6357,25.1475,0.1050,-0.5828,-0.5828
26.50,38.4873,0.0262,0.5000,250.5573,-1.7595,-325.2383,-884.0872, 256,330.6315,29.2504,0.1045,-0.5932,-0.5932
28.50,38.5322,0.0190,0.5000,274.8480,-0.6962,-322.5280,-866.0265, 219,345.4388,33.3497,0.1040,-0.5905,-0.5905
30.50,38.5520,0.0037,0.5000,296.0091,-0.2324,-319.6833,-841.4867, 186,360.8986,38.1796,0.1039,-0.5763,-0.5763
32.50,38.5353,-0.0159,0.5000,314.3180,-0.1119,-318.0500,-824.3395, 168,370.2613,41.3806,0.1041,-0.5628,-0.5628
34.50,38.4768,-0.0373,0.5000,330.0873,-0.0374,-316.0113,-798.6076, 146,383.2100,46.1398,0.1049,-0.5394,-0.5394
36.50,38.3752,-0.0588,0.5000,343.6216,-0.0180,-314.9195,-781.8906, 134,391.2469,49.2765,0.1058,-0.5226,-0.5226
38.50,38.2317,-0.0794,0.5000,355.1991,-0.0061,-313.6515,-757.8600, 118,402.5820,53.9154,0.1076,-0.4970,-0.4970
40.50,38.0486,-0.0987,0.5000,365.0672,-0.0029,-313.0305,-742.6522, 109,409.7359,56.9578,0.1092,-0.4800,-0.4800
42.50,37.8288,-0.1164,0.5000,373.4429,-0.0010,-312.3935,-721.1175,  97,419.9651,61.4373,0.1121,-0.4550,-0.4550
44.50,37.5756,-0.1325,0.5000,380.5146,-0.0003,-312.0597,-700.8970,  87,429.7879,65.8531,0.1156,-0.4305,-0.4305
46.50,37.2922,-0.1471,0.5000,386.4460,-0.0002,-311.9933,-691.3473,  82,434.5331,68.0168,0.1175,-0.4186,-0.4186
48.50,36.9814,-0.1602,0.5000,391.3787,-0.0001,-312.0309,-673.3074,  74,443.7354,72.2518,0.1219,-0.3956,-0.3956
50.50,36.6461,-0.1720,0.5000,395.4353,-0.0000,-312.2608,-656.6000,  66,452.6019,76.3604,0.1269,-0.3736,-0.3736
52.50,36.2887,-0.1826,0.5000,398.7224,-0.0000,-312.4359,-648.7151,  63,456.9246,78.3663,0.1296,-0.3630,-0.3630
54.50,35.9115,-0.1921,0.5000,401.3323,-0.0000,-312.8852,-633.8243,  56,465.3737,82.2803,0.1354,-0.3425,-0.3425
56.50,35.5166,-0.2006,0.5000,403.3457,-0.0000,-313.3500,-622.1144,  52,472.3246,85.4828,0.1408,-0.3259,-0.3259
58.50,35.1058,-0.2082,0.5000,404.8328,-0.0000,-313.8235,-612.1679,  48,478.4797,88.2974,0.1461,-0.3114,-0.3114
60.50,34.6806,-0.2151,0.5000,405.8551,-0.0000,-314.4161,-601.4602,  44,485.4084,91.4342,0.1526,-0.2953,-0.2953
