Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,19.4409,-0.2373,0.5000,408.5886,-0.0000,-0.0055,-572.7351,0.5380,60.6964,402.2874,0.5715
2.50,18.9628,-0.2401,0.5000,406.8550,-0.0000,-0.0055,-562.7039,0.5122,60.6173,402.2647,0.5942
4.50,18.4796,-0.2425,0.5000,405.1246,-0.0000,-0.0055,-543.0972,0.4655,60.4428,402.0570,0.6429
6.50,17.9919,-0.2446,0.5000,403.4063,-0.0000,-0.0055,-533.4795,0.4446,60.3480,401.8758,0.6690
8.50,17.5002,-0.2465,0.5000,401.7070,-0.0000,-0.0055,-523.9621,0.4250,60.2485,401.6453,0.6964
10.50,17.0049,-0.2483,0.5000,400.0319,-0.0000,-0.0055,-514.5304,0.4068,60.1446,401.3670,0.7250
12.50,16.5064,-0.2499,0.5000,398.3848,-0.0000,-0.0056,-505.1718,0.3898,60.0365,401.0420,0.7550
14.50,16.0048,-0.2513,0.5000,396.7683,-0.0000,-0.0056,-486.6309,0.3593,59.8081,400.2556,0.8191
16.50,15.5003,-0.2528,0.5000,395.1836,-0.0000,-0.0056,-477.4306,0.3456,59.6881,399.7959,0.8534
18.50,14.9931,-0.2541,0.5000,393.6314,-0.0000,-0.0056,-471.2121,0.3369,59.6046,399.4592,0.8776
20.50,14.4832,-0.2555,0.5000,392.1112,-0.0000,-0.0056,-460.7604,0.3226,59.4601,398.8466,0.9200
22.50,13.9706,-0.2568,0.5000,390.6221,-0.0000,-0.0056,-450.6516,0.3084,59.3155,398.1986,0.9634
24.50,13.4554,-0.2581,0.5000,389.1627,-0.0000,-0.0057,-440.5592,0.2942,59.1665,397.4977,1.0090
26.50,12.9375,-0.2595,0.5000,387.7311,-0.0000,-0.0057,-428.8257,0.2789,58.9877,396.6155,1.0652
28.50,12.4168,-0.2608,0.5000,386.3250,-0.0000,-0.0057,-419.8981,0.2686,58.8478,395.8959,1.1102
30.50,11.8934,-0.2623,0.5000,384.9422,-0.0000,-0.0057,-403.7555,0.2524,58.5865,394.4895,1.1972
32.50,11.3670,-0.2637,0.5000,383.5799,-0.0000,-0.0057,-396.5348,0.2461,58.4663,393.8167,1.2384
34.50,10.8376,-0.2653,0.5000,382.2354,-0.0000,-0.0057,-382.0789,0.2355,58.2196,392.3889,1.3257
36.50,10.3051,-0.2669,0.5000,380.9062,-0.0000,-0.0058,-374.8393,0.2311,58.0931,391.6335,1.3719
38.50,9.7692,-0.2685,0.5000,379.5893,-0.0000,-0.0058,-364.0884,0.2255,57.9017,390.4623,1.4437
40.50,9.2300,-0.2703,0.5000,378.2821,-0.0000,-0.0058,-353.3100,0.2212,57.7057,389.2290,1.5198
42.50,8.6871,-0.2721,0.5000,376.9817,-0.0000,-0.0058,-342.4948,0.2180,57.5051,387.9324,1.6003
44.50,8.1405,-0.2740,0.5000,375.6857,-0.0000,-0.0058,-331.6362,0.2159,57.2998,386.5714,1.6856
46.50,7.5899,-0.2761,0.5000,374.3912,-0.0000,-0.0059,-320.7287,0.2148,57.0897,385.1449,1.7762
48.50,7.0352,-0.2782,0.5000,373.0958,-0.0000,-0.0059,-309.7652,0.2149,56.8748,383.6515,1.8722
50.50,6.4761,-0.2804,0.5000,371.7970,-0.0000,-0.0059,-298.7378,0.2159,56.6550,382.0896,1.9742
52.50,5.9124,-0.2827,0.5000,370.4923,-0.0000,-0.0059,-287.6398,0.2180,56.4303,380.4575,2.0826
54.50,5.3438,-0.2852,0.5000,369.1793,-0.0000,-0.0059,-276.4656,0.2211,56.2005,378.7534,2.1979
56.50,4.7702,-0.2878,0.5000,367.8555,-0.0000,-0.0059,-265.2103,0.2252,55.9655,376.9755,2.3207
58.50,4.1912,-0.2905,0.5000,366.5187,-0.0000,-0.0060,-253.8704,0.2304,55.7253,375.1215,2.4514
60.50,3.6067,-0.2934,0.5000,365.1664,-0.0000,-0.0060,-242.4450,0.2366,55.4797,373.1894,2.5908
62.50,3.0162,-0.2963,0.5000,363.7962,-0.0000,-0.0060,-230.9385,0.2439,55.2285,371.1769,2.7395
64.50,2.4197,-0.2994,0.5000,362.4057,-0.0000,-0.0060,-219.3547,0.2523,54.9717,369.0817,2.8983
66.50,1.8168,-0.3027,0.5000,360.9925,-0.0000,-0.0061,-207.7082,0.2618,54.7091,366.9015,3.0681
68.50,1.2073,-0.3060,0.5000,359.5539,-0.0000,-0.0061,-196.0211,0.2725,54.4405,364.6340,3.2496
70.50,0.5911,-0.3094,0.5000,358.0875,-0.0000,-0.0061,-180.3374,0.2888,54.0706,361.4525,3.5133
72.50,-0.0320,-0.3128,0.5000,356.5905,-0.0000,-0.0061,-172.5138,0.2978,53.8815,359.8001,3.6545
74.50,-0.6620,-0.3163,0.5000,355.0603,-0.0000,-0.0062,-156.9869,0.3177,53.4945,356.3697,3.9575
76.50,-1.2989,-0.3197,0.5000,353.4941,-0.0000,-0.0062,-149.3203,0.3287,53.2965,354.5911,4.1198
78.50,-1.9424,-0.3230,0.5000,351.8892,-0.0000,-0.0062,-134.2882,0.3527,52.8917,350.9064,4.4682
80.50,-2.5924,-0.3261,0.5000,350.2428,-0.0000,-0.0062,-126.9730,0.3658,52.6848,349.0005,4.6549
82.50,-3.2483,-0.3290,0.5000,348.5523,-0.0000,-0.0063,-112.8725,0.3943,52.2619,345.0632,5.0553
84.50,-3.9096,-0.3316,0.5000,346.8153,-0.0000,-0.0063,-106.1404,0.4098,52.0460,343.0329,5.2697
86.50,-4.5755,-0.3337,0.5000,345.0294,-0.0000,-0.0063,-98.4532,0.4294,51.7852,340.5649,5.5378
88.50,-5.2451,-0.3354,0.5000,343.1927,-0.0000,-0.0064,-88.6029,0.4582,51.4230,337.1100,5.9273
90.50,-5.9173,-0.3365,0.5000,341.3037,-0.0000,-0.0064,-80.4369,0.4863,51.0911,333.9200,6.3019
92.50,-6.5911,-0.3370,0.5000,339.3613,-0.0000,-0.0064,-73.4439,0.5145,50.7760,330.8718,6.6737
94.50,-7.2651,-0.3369,0.5000,337.3653,-0.0000,-0.0065,-64.1709,0.5605,50.2953,326.1880,7.2723
96.50,-7.9382,-0.3362,0.5000,335.3158,-0.0001,-0.0065,-58.8168,0.5938,49.9701,322.9979,7.6992
98.50,-8.6091,-0.3349,0.5000,333.2140,-0.0001,-0.0066,-52.8736,0.6399,49.5452,318.8049,8.2849
100.50,-9.2764,-0.3329,0.5000,331.0619,-0.0001,-0.0066,-49.7613,0.6700,49.2826,316.1991,8.6630
102.50,-9.9391,-0.3303,0.5000,328.8625,-0.0001,-0.0067,-44.6952,0.7346,48.7539,310.9189,9.4636
104.50,-10.5959,-0.3272,0.5000,326.6195,-0.0001,-0.0067,-42.7142,0.7690,48.4884,308.2498,9.8860
106.50,-11.2457,-0.3235,0.5000,324.3377,-0.0001,-0.0067,-41.0798,0.8050,48.2226,305.5646,10.3231
108.50,-11.8874,-0.3193,0.5000,322.0231,-0.0002,-0.0068,-38.7951,0.8813,47.6913,300.1568,11.2411
110.50,-12.5201,-0.3145,0.5000,319.6824,-0.0002,-0.0068,-38.1159,0.9218,47.4265,297.4395,11.7216
112.50,-13.1428,-0.3093,0.5000,317.3235,-0.0003,-0.0069,-37.7278,0.9637,47.1625,294.7167,12.2160
114.50,-13.7544,-0.3037,0.5000,314.9552,-0.0003,-0.0070,-37.7778,1.0522,46.6387,289.2659,13.2452
116.50,-14.3541,-0.2975,0.5000,312.5875,-0.0004,-0.0070,-38.1938,1.0986,46.3794,286.5435,13.7789
118.50,-14.9408,-0.2908,0.5000,310.2312,-0.0005,-0.0071,-39.7554,1.1958,45.8676,281.1192,14.8813
120.50,-15.5136,-0.2836,0.5000,307.8985,-0.0006,-0.0072,-40.8800,1.2465,45.6157,278.4232,15.4482
122.50,-16.0713,-0.2760,0.5000,305.6023,-0.0007,-0.0072,-42.2187,1.2986,45.3668,275.7421,16.0244
