Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,0.0000,-20.2125,-23.7998,-23.7998,-23.7998,-23.7998,-23.7998
751,20.5000,16.4277,-13.7478,7.3751,1.3400,-10.7302,3.9101
752,20.5000,47.0106,17.9688,38.2981,32.4897,20.8730,17.9688
753,27.0000,30.2309,-23.8665,14.0017,3.1822,-18.4567,3.9217
754,26.5000,24.4252,-22.6274,10.3094,0.8989,-17.9222,4.0388
755,27.0000,29.6595,-23.9006,13.5914,2.8794,-18.5446,3.9404
756,26.5000,25.3959,-22.9745,10.8848,1.2107,-18.1374,4.0000
757,27.0000,29.3527,-23.8673,13.3867,2.7427,-18.5453,3.9293
758,0.0000,-22.3362,-23.2285,-23.2285,-23.2285,-23.2285,-23.2285
759,20.5000,17.5795,-10.6149,9.1212,3.4823,-7.7955,3.9775
760,20.5000,47.4491,24.5748,40.5868,36.0120,26.8622,24.5748
761,27.0000,31.1634,-23.5973,14.7352,3.7830,-18.1212,3.8518
762,26.5000,24.1682,-22.5209,10.1615,0.8236,-17.8520,4.0050
763,0.0000,-17.6131,-23.8804,-23.8804,-23.8804,-23.8804,-23.8804
764,20.5000,16.3636,-15.5066,6.8026,0.4285,-12.3196,3.9182
765,20.5000,43.7601,-6.0753,28.8095,18.8424,-1.0918,3.7030
766,27.0000,28.6580,-23.8318,12.9110,2.4131,-18.5829,4.0156
767,26.5000,25.1661,-22.9114,10.7429,1.1273,-18.1037,4.0484
768,0.0000,-20.3804,-23.8358,-23.8358,-23.8358,-23.8358,-23.8358
769,20.5000,16.7944,-12.3937,8.0380,2.2004,-9.4749,3.9647
770,20.5000,47.1392,19.1109,38.7307,33.1251,21.9138,19.1109
771,27.0000,30.1356,-23.8817,13.9304,3.1269,-18.4800,3.9367
772,0.0000,-22.6004,-22.6004,-22.6004,-22.6004,-22.6004,-22.6004
773,20.5000,19.7754,-7.0197,11.7369,6.3779,-4.3402,4.1566
774,20.5000,47.1952,20.3693,39.1475,33.7823,23.0519,20.3693
775,27.0000,30.7065,-23.7556,14.3679,3.4755,-18.3094,3.8831
776,26.5000,24.5507,-22.6680,10.3851,0.9414,-17.9461,4.0087
777,0.0000,-18.2428,-23.8863,-23.8863,-23.8863,-23.8863,-23.8863
778,20.5000,16.3308,-15.1118,6.8980,0.6095,-11.9676,3.9139
779,20.5000,45.0179,-0.5739,31.3404,22.2220,3.9852,3.7635
780,27.0000,29.0500,-23.8723,13.1733,2.5888,-18.5801,3.9949
781,26.5000,24.9863,-22.8432,10.6374,1.0715,-18.0603,4.0556
782,27.0000,28.9599,-23.8633,13.1130,2.5483,-18.5810,3.9862
783,27.0000,25.8078,-23.1145,11.1311,1.3467,-18.2223,4.0132
784,27.0000,28.9217,-23.8343,13.0949,2.5437,-18.5587,3.9553
785,0.0000,-22.1790,-23.3160,-23.3160,-23.3160,-23.3160,-23.3160
786,20.5000,17.4641,-10.8466,8.9709,3.3087,-8.0156,3.9655
787,20.5000,47.4504,24.3296,40.5142,35.8900,26.6417,24.3296
788,27.0000,31.0951,-23.6310,14.6773,3.7321,-18.1584,3.8596
789,26.5000,24.1542,-22.5148,10.1535,0.8197,-17.8479,4.0079
790,0.0000,-17.6657,-23.8815,-23.8815,-23.8815,-23.8815,-23.8815
791,20.5000,16.3566,-15.4345,6.8192,0.4610,-12.2554,3.9066
792,20.5000,43.9671,-5.4250,29.1495,19.2711,-0.4857,3.7167
793,0.0000,-20.4193,-23.8361,-23.8361,-23.8361,-23.8361,-23.8361
794,20.5000,17.2151,-11.3591,8.6428,2.9280,-8.5017,4.0248
795,20.5000,46.8305,15.2753,37.3640,31.0529,18.4308,15.2753
796,0.0000,-19.0859,-23.9055,-23.9055,-23.9055,-23.9055,-23.9055
797,0.0000,-13.0336,-13.0336,-13.0336,-13.0336,-13.0336,-13.0336
798,0.0000,7.1816,7.1816,7.1816,7.1816,7.1816,7.1816
799,20.5000,42.8625,23.3894,37.0206,33.1260,25.3367,23.3894
800,39.5000,26.3480,-20.5027,12.2928,2.9227,-15.8176,3.3459
801,26.0000,23.7242,-22.3430,9.9041,0.6906,-17.7363,4.0300
802,27.0000,29.9536,-23.9186,13.7919,3.0175,-18.5314,3.9604
803,26.5000,24.5716,-22.6820,10.3955,0.9448,-17.9566,4.0325
804,0.0000,-18.6419,-23.8927,-23.8927,-23.8927,-23.8927,-23.8927
805,0.0000,-14.6896,-14.6896,-14.6896,-14.6896,-14.6896,-14.6896
806,20.5000,28.6409,4.4628,21.3874,16.5518,6.8806,4.4628
807,20.5000,40.8341,-10.9535,25.2978,14.9403,-5.7747,3.5443
808,27.0000,29.4770,-23.8657,13.4742,2.8057,-18.5314,3.9385
809,27.0000,25.5780,-23.0388,10.9930,1.2696,-18.1771,4.0171
810,27.0000,29.0398,-23.8514,13.1725,2.5942,-18.5623,3.9576
811,27.0000,26.2791,-23.2550,11.4189,1.5121,-18.3015,3.9832
812,27.0000,28.8595,-23.8169,13.0566,2.5213,-18.5492,3.9368
813,27.0000,26.8406,-23.4082,11.7660,1.7162,-18.3833,3.9630
814,27.0000,28.6632,-23.7836,12.9292,2.4398,-18.5389,3.9228
815,27.0000,27.2345,-23.5051,12.0126,1.8647,-18.4312,3.9517
816,0.0000,-20.3753,-23.7546,-23.7546,-23.7546,-23.7546,-23.7546
817,20.5000,16.3746,-14.1064,7.2303,1.1341,-11.0583,3.8912
818,20.5000,47.0087,18.0864,38.3320,32.5475,20.9786,18.0864
819,27.0000,30.3522,-23.8453,14.0929,3.2535,-18.4255,3.9139
820,26.5000,24.4388,-22.6306,10.3180,0.9041,-17.9237,4.0336
821,27.0000,29.7036,-23.8977,13.6232,2.9030,-18.5376,3.9482
822,26.5000,25.4132,-22.9790,10.8956,1.2171,-18.1398,3.9916
823,0.0000,-19.1372,-23.8661,-23.8661,-23.8661,-23.8661,-23.8661
824,0.0000,-14.7030,-14.7030,-14.7030,-14.7030,-14.7030,-14.7030
825,0.0000,4.1265,4.1265,4.1265,4.1265,4.1265,4.1265
826,0.0000,19.9224,19.9224,19.9224,19.9224,19.9224,19.9224
827,20.5000,46.2504,10.4231,35.5022,28.3368,14.0058,10.4231
828,27.0000,30.0109,-23.8831,13.8427,3.0639,-18.4937,3.9328
829,26.5000,24.5639,-22.6818,10.3902,0.9411,-17.9572,4.0407
830,27.0000,29.5142,-23.8989,13.4903,2.8077,-18.5576,3.9558
831,0.0000,-22.7225,-23.0076,-23.0076,-23.0076,-23.0076,-23.0076
832,20.5000,18.3773,-9.1842,10.1088,4.5965,-6.4281,4.0454
833,20.5000,47.4231,23.8386,40.3477,35.6308,26.1970,23.8386
834,27.0000,31.0724,-23.6353,14.6601,3.7185,-18.1646,3.8609
835,26.5000,24.2772,-22.5635,10.2250,0.8569,-17.8794,4.0085
836,27.0000,30.0088,-23.8822,13.8415,3.0633,-18.4931,3.9282
837,0.0000,-22.7627,-22.9495,-22.9495,-22.9495,-22.9495,-22.9495
838,20.5000,18.2901,-9.3329,10.0032,4.4786,-6.5706,4.0309
839,20.5000,47.4352,24.3090,40.4973,35.8721,26.6216,24.3090
840,0.0000,-11.8333,-23.5867,-23.5867,-23.5867,-23.5867,-23.5867
841,20.5000,17.3239,-17.9442,6.7435,-0.3101,-14.4174,3.9745
842,24.0000,31.9324,-19.5688,16.4821,6.1818,-14.4187,3.6005
843,26.0000,23.2945,-22.1813,9.6517,0.5566,-17.6337,4.1112
844,27.0000,29.3955,-23.9459,13.3931,2.7248,-18.6117,4.0177
845,26.5000,24.1716,-22.5367,10.1591,0.8175,-17.8659,4.0590
846,0.0000,-19.0109,-23.9103,-23.9103,-23.9103,-23.9103,-23.9103
847,20.5000,16.4034,-13.8775,7.3191,1.2629,-10.8494,3.9346
848,20.5000,46.4155,11.2607,35.8691,28.8381,14.7762,11.2607
849,0.0000,-19.0357,-23.9014,-23.9014,-23.9014,-23.9014,-23.9014
850,20.5000,16.5390,-13.2254,7.6097,1.6568,-10.2489,3.9653
