Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-87.7726,-0.0000,0.5000,75.0677,-2.4938,-0.3193,-0.0005,-0.0045,-0.0669,-0.0031,-22.3170
2.50,-87.7726,-0.0000,0.5000,75.0690,-2.4938,-0.3193,-0.0005,-0.0045,-0.0668,-0.0031,-22.3166
4.50,-87.7726,-0.0000,0.5000,75.0704,-2.4938,-0.3193,-0.0005,-0.0045,-0.0667,-0.0031,-22.3151
6.50,-87.7726,-0.0000,0.5000,75.0717,-2.4938,-0.3193,-0.0005,-0.0045,-0.0665,-0.0031,-22.3135
8.50,-87.7726,-0.0000,0.5000,75.0731,-2.4938,-0.3193,-0.0005,-0.0045,-0.0664,-0.0031,-22.3120
10.50,-48.2869,78.9715,0.5000,75.0737,-1510.9507,-48.8323,-0.2151,6.9572,59.1655,0.0098,390.6985
12.50,35.8440,6.9208,0.5000,75.8575,-3757.2959,-376.5526,-4490.8436,2517.9001,63.4035,1.0669,0.1751
14.50,38.4983,-0.6310,0.5000,92.9165,-750.8320,-339.1383,-2483.6590,3708.1731,98.2347,3.4401,0.1366
16.50,35.3689,-1.6377,0.5000,151.3302,-258.8705,-361.9925,-1702.8812,3151.7292,135.5715,5.6058,0.1844
18.50,33.5567,-0.4348,0.5000,238.2149,-101.4051,-374.3388,-2296.0627,2459.2912,162.4937,7.6548,0.2196
20.50,33.7345,0.3153,0.5000,325.2277,-41.2377,-369.6707,-2565.4950,1985.2060,178.5144,9.7056,0.2155
22.50,34.7096,0.5493,0.5000,403.1702,-14.0860,-356.1843,-2530.9101,1616.6755,192.1097,12.3458,0.1921
24.50,35.8507,0.5682,0.5000,470.2364,-5.5939,-343.8302,-2405.0601,1400.7967,202.0601,14.7587,0.1719
26.50,36.9233,0.5124,0.5000,526.7264,-2.1788,-332.4630,-2263.8270,1235.7677,211.3904,17.3190,0.1552
28.50,37.8540,0.4363,0.5000,573.6874,-1.0281,-324.3878,-2154.4333,1127.7636,218.4390,19.4616,0.1445
30.50,38.6303,0.3599,0.5000,612.4097,-0.3717,-314.9112,-2017.6816,1005.2893,227.2515,22.4784,0.1332
32.50,39.2629,0.2911,0.5000,644.1742,-0.1507,-307.8595,-1909.7328,914.7338,234.1465,25.2133,0.1257
34.50,39.7693,0.2316,0.5000,670.1263,-0.0564,-301.6163,-1809.1217,833.5292,240.3992,28.1165,0.1197
36.50,40.1684,0.1814,0.5000,691.2352,-0.0244,-296.2694,-1718.5683,762.3552,245.7604,31.0804,0.1153
38.50,40.4774,0.1394,0.5000,708.2993,-0.0074,-291.2236,-1628.7355,693.1348,250.7178,34.4062,0.1116
40.50,40.7113,0.1043,0.5000,721.9710,-0.0026,-286.9700,-1549.1235,632.7751,254.7391,37.7219,0.1090
42.50,40.8826,0.0751,0.5000,732.7830,-0.0012,-283.8719,-1488.5602,587.4562,257.5398,40.5036,0.1075
44.50,41.0013,0.0505,0.5000,741.1730,-0.0004,-280.2489,-1414.6130,532.8684,260.6561,44.2352,0.1061
46.50,41.0756,0.0296,0.5000,747.5029,-0.0002,-277.8329,-1363.2293,495.4701,262.6412,47.0639,0.1055
48.50,41.1121,0.0117,0.5000,752.0738,-0.0001,-275.6479,-1315.1978,460.9594,264.3853,49.8967,0.1052
50.50,41.1158,-0.0038,0.5000,755.1384,-0.0000,-272.7352,-1248.6690,413.9653,266.6741,54.1451,0.1052
52.50,41.0911,-0.0173,0.5000,756.9096,-0.0000,-271.0004,-1207.5771,385.4707,268.0502,56.9717,0.1055
54.50,41.0412,-0.0294,0.5000,757.5682,0.0000,-269.4081,-1168.8187,359.0112,269.3505,59.7902,0.1060
56.50,40.9687,-0.0402,0.5000,757.2683,0.0000,-267.9424,-1132.1976,334.4176,270.6048,62.5979,0.1067
58.50,40.8759,-0.0500,0.5000,756.1418,-0.0000,-265.9529,-1080.9096,300.7057,272.4514,66.7834,0.1081
60.50,40.7646,-0.0590,0.5000,754.3019,-0.0000,-264.7506,-1048.9396,280.1632,273.6854,69.5533,0.1092
62.50,40.6362,-0.0673,0.5000,751.8465,-0.0000,-263.6372,-1018.6031,261.0340,274.9379,72.3042,0.1105
64.50,40.4920,-0.0750,0.5000,748.8600,-0.0000,-262.6053,-989.7916,243.2163,276.2193,75.0344,0.1119
66.50,40.3329,-0.0822,0.5000,745.4160,-0.0000,-261.4111,-955.5084,222.4896,277.8871,78.4425,0.1139
68.50,40.1601,-0.0890,0.5000,741.5780,-0.0000,-260.1134,-916.9197,199.8230,279.9933,82.5020,0.1167
70.50,39.9741,-0.0954,0.5000,737.4017,0.0000,-259.5183,-898.6819,189.3708,281.0893,84.5090,0.1182
72.50,39.7757,-0.1014,0.5000,732.9355,-0.0000,-258.4261,-864.1656,170.0778,283.3727,88.4747,0.1214
74.50,39.5656,-0.1072,0.5000,728.2218,0.0000,-257.7018,-840.3987,157.1858,285.1283,91.3412,0.1240
76.50,39.3442,-0.1127,0.5000,723.2978,-0.0000,-257.0372,-817.8571,145.2711,286.9538,94.1698,0.1268
78.50,39.1122,-0.1180,0.5000,718.1959,-0.0000,-256.4280,-796.4671,134.2619,288.8495,96.9593,0.1298
80.50,38.8700,-0.1230,0.5000,712.9446,0.0000,-255.8702,-776.1590,124.0882,290.8161,99.7086,0.1330
82.50,38.6180,-0.1278,0.5000,707.5692,-0.0000,-255.3599,-756.8697,114.6881,292.8528,102.4167,0.1364
84.50,38.3567,-0.1324,0.5000,702.0917,-0.0000,-254.8936,-738.5396,106.0037,294.9592,105.0828,0.1399
86.50,38.0864,-0.1368,0.5000,696.5315,-0.0000,-254.4679,-721.1137,97.9808,297.1344,107.7061,0.1438
88.50,37.8076,-0.1410,0.5000,690.9058,-0.0000,-254.0796,-704.5405,90.5694,299.3775,110.2860,0.1478
90.50,37.5206,-0.1450,0.5000,685.2296,-0.0000,-253.7258,-688.7723,83.7233,301.6871,112.8220,0.1521
92.50,37.2257,-0.1489,0.5000,679.5161,-0.0000,-253.4034,-673.7645,77.3998,304.0621,115.3137,0.1566
94.50,36.9233,-0.1526,0.5000,673.7772,0.0000,-253.1098,-659.4753,71.5594,306.5010,117.7609,0.1613
96.50,36.6137,-0.1561,0.5000,668.0231,-0.0000,-252.8424,-645.8659,66.1653,309.0024,120.1632,0.1663
98.50,36.2973,-0.1595,0.5000,662.2629,-0.0000,-252.5986,-632.9000,61.1836,311.5647,122.5205,0.1716
100.50,35.9742,-0.1627,0.5000,656.5046,0.0000,-252.3761,-620.5437,56.5830,314.1863,124.8327,0.1771
102.50,35.6449,-0.1658,0.5000,650.7552,0.0000,-252.1727,-608.7650,52.3345,316.8658,127.1000,0.1830
104.50,35.3095,-0.1688,0.5000,645.0210,-0.0000,-251.9860,-597.5341,48.4110,319.6013,129.3222,0.1891
106.50,34.9685,-0.1716,0.5000,639.3075,-0.0000,-251.8141,-586.8231,44.7879,322.3914,131.4996,0.1955
