Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.8459,0.0000,0.5000,59.5167,-0.0002,-0.0233,-0.0000,0.1381,0.0003,-0.0010,151.6072,0.1517,0.1517
2,-89.8459,0.0000,0.5000,59.5227,-0.0002,-0.0233,-0.0000,0.1381,0.0003,-0.0010,151.6193,0.1517,0.1517
4,-89.8458,0.0000,0.5000,59.5286,-0.0002,-0.0233,0.0000,0.1382,0.0003,-0.0010,151.6316,0.1517,0.1517
6,-89.8457,0.0000,0.5000,59.5346,-0.0002,-0.0233,0.0000,0.1382,0.0003,-0.0010,151.6438,0.1518,0.1518
8,-89.8457,0.0000,0.5000,59.5405,-0.0002,-0.0233,0.0000,0.1382,0.0003,-0.0010,151.6561,0.1518,0.1518
10,-63.8299,52.0314,0.5000,59.5443,-441.3485,-2.1713,-0.0000,9.1880,0.0098,0.0017,1048.3402,1.0554,1.0554
12,24.9072,-2.6037,0.5000,60.1752,-1.5530,-44.4511,-5413.5933,6573.6944,0.5845,0.3952,0.0045,1.1166,1.1166
14,20.1824,-1.9570,0.5000,67.9851,-0.0000,-46.9861,-6608.4208,7045.3474,3.1186,0.8506,0.0107,0.3939,0.3939
16,17.5581,-0.9898,0.5000,91.8792,-0.0000,-48.7724,-6415.6046,5620.7604,6.5369,1.2916,0.0172,-0.8358,-0.8358
18,16.4313,-0.3220,0.5000,131.4508,-0.0000,-49.2795,-6019.9174,4455.5371,9.7534,1.7191,0.0206,-1.6022,-1.6022
20,16.4443,0.1722,0.5000,176.4113,-0.0000,-48.7464,-5552.1651,3613.4634,12.8877,2.1919,0.0203,-1.9723,-1.9723
22,17.1181,0.4054,0.5000,219.0162,-0.0000,-47.6425,-5120.1901,3097.0678,15.4949,2.6685,0.0178,-2.0526,-2.0526
24,18.0053,0.4498,0.5000,256.6370,-0.0000,-46.3999,-4732.4684,2750.2536,17.6296,3.1633,0.0151,-2.0078,-2.0078
26,18.8566,0.4048,0.5000,288.9225,-0.0000,-45.2686,-4401.1712,2498.2761,19.2671,3.6597,0.0130,-1.9252,-1.9252
28,19.5776,0.3329,0.5000,316.2612,-0.0000,-44.2850,-4113.6903,2291.2660,20.5234,4.1662,0.0115,-1.8420,-1.8420
30,20.1538,0.2623,0.5000,339.2362,-0.0000,-43.4505,-3864.8680,2110.5981,21.4715,4.6799,0.0104,-1.7716,-1.7716
32,20.6014,0.2022,0.5000,358.4405,-0.0000,-42.7431,-3648.6938,1948.1081,22.1808,5.1986,0.0096,-1.7159,-1.7159
34,20.9437,0.1539,0.5000,374.4148,-0.0000,-42.1131,-3451.8543,1794.0570,22.7284,5.7437,0.0090,-1.6714,-1.6714
36,21.2022,0.1156,0.5000,387.6322,-0.0000,-41.4980,-3256.3556,1635.0370,23.1758,6.3683,0.0086,-1.6333,-1.6333
38,21.3943,0.0851,0.5000,398.4987,-0.0000,-41.1355,-3140.1550,1537.9212,23.3957,6.7858,0.0084,-1.6132,-1.6132
40,21.5332,0.0607,0.5000,407.3589,-0.0000,-40.6470,-2983.2791,1404.2883,23.6400,7.4126,0.0082,-1.5886,-1.5886
42,21.6290,0.0408,0.5000,414.5050,0.0000,-40.3511,-2888.5667,1322.5364,23.7601,7.8305,0.0081,-1.5748,-1.5748
