Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.4790,0.0000,0.5000,62.1613,-0.0003,-0.0323,-0.0000,0.1472,0.0004,-0.0010,155.3246,0.1554,0.1554
2,-89.4789,0.0000,0.5000,62.1667,-0.0003,-0.0323,0.0000,0.1472,0.0004,-0.0010,155.3361,0.1555,0.1555
4,-89.4789,0.0000,0.5000,62.1721,-0.0003,-0.0323,-0.0000,0.1472,0.0004,-0.0010,155.3476,0.1555,0.1555
6,-89.4788,0.0000,0.5000,62.1775,-0.0003,-0.0323,-0.0000,0.1473,0.0004,-0.0010,155.3591,0.1555,0.1555
8,-89.4787,0.0000,0.5000,62.1829,-0.0003,-0.0323,-0.0000,0.1473,0.0004,-0.0010,155.3707,0.1555,0.1555
10,-63.4644,52.0286,0.5000,62.1860,-395.8419,-2.8571,-0.0000,9.3948,0.0139,0.0016,1063.7920,1.0703,1.0703
12,23.3002,-1.2942,0.5000,62.9455,-2.3263,-59.6657,-6012.2490,6075.0651,0.7547,0.3322,0.0064,0.0042,0.0042
14,20.1288,-1.5564,0.5000,73.1887,-0.0000,-60.9953,-6862.1664,6920.2706,4.2177,0.7439,0.0115,0.0021,0.0021
16,17.5227,-1.1228,0.5000,106.0117,-0.0000,-63.4241,-6655.7689,5636.9452,9.0108,1.1516,0.0186,-1.0721,-1.0721
18,16.1848,-0.3709,0.5000,159.4158,-0.0000,-64.3609,-6297.4928,4519.7969,13.2735,1.5182,0.0230,-1.8272,-1.8272
20,16.2734,0.2467,0.5000,216.8607,-0.0000,-63.6028,-5789.8387,3649.4549,17.7977,1.9529,0.0225,-2.1842,-2.1842
22,17.1336,0.5011,0.5000,269.3094,-0.0000,-62.0178,-5337.9772,3158.0258,21.4179,2.3703,0.0192,-2.2182,-2.2182
24,18.1914,0.5268,0.5000,314.6226,-0.0000,-60.3603,-4951.6306,2844.9685,24.2892,2.7823,0.0161,-2.1399,-2.1399
26,19.1671,0.4585,0.5000,352.9107,0.0000,-58.5082,-4540.9441,2562.2851,27.0511,3.3036,0.0132,-2.0068,-2.0068
28,19.9724,0.3690,0.5000,384.8958,0.0000,-57.2471,-4259.0419,2375.4750,28.7330,3.7311,0.0116,-1.9083,-1.9083
30,20.6062,0.2873,0.5000,411.4181,-0.0000,-55.9328,-3957.3973,2168.6003,30.3031,4.2748,0.0102,-1.8101,-1.8101
32,21.0953,0.2208,0.5000,433.2749,-0.0000,-55.0540,-3749.9881,2018.1824,31.2263,4.7154,0.0094,-1.7509,-1.7509
34,21.4695,0.1685,0.5000,451.1732,0.0000,-54.2953,-3567.2256,1879.0377,31.9228,5.1597,0.0089,-1.7054,-1.7054
36,21.7541,0.1278,0.5000,465.7212,-0.0000,-53.4743,-3366.3331,1718.9926,32.5522,5.7210,0.0084,-1.6625,-1.6625
38,21.9682,0.0956,0.5000,477.4349,-0.0000,-52.8297,-3207.1313,1587.4145,32.9455,6.2302,0.0081,-1.6334,-1.6334
40,22.1264,0.0699,0.5000,486.7487,-0.0000,-52.3336,-3084.3384,1483.5581,33.1848,6.6679,0.0079,-1.6133,-1.6133
42,22.2393,0.0489,0.5000,494.0277,0.0000,-51.7834,-2948.5155,1366.8440,33.3873,7.2038,0.0077,-1.5929,-1.5929
