Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,21.5438,-89.7697,-11.8502,-34.1129,-78.6383,0.1850
751,39.5000,21.5434,-89.7707,-11.8508,-34.1137,-78.6393,0.1850
752,39.5000,21.5429,-89.7718,-11.8515,-34.1144,-78.6403,0.1849
753,39.5000,21.5425,-89.7729,-11.8521,-34.1152,-78.6413,0.1849
754,39.5000,21.5420,-89.7739,-11.8527,-34.1159,-78.6423,0.1849
755,39.5000,21.5416,-89.7750,-11.8534,-34.1167,-78.6433,0.1848
756,39.5000,21.5412,-89.7760,-11.8540,-34.1174,-78.6443,0.1848
757,39.5000,21.5407,-89.7771,-11.8546,-34.1182,-78.6453,0.1847
758,39.5000,21.5403,-89.7782,-11.8553,-34.1189,-78.6463,0.1847
759,39.5000,21.5398,-89.7792,-11.8559,-34.1197,-78.6473,0.1847
760,39.5000,21.5394,-89.7803,-11.8565,-34.1204,-78.6483,0.1846
761,39.5000,21.5390,-89.7814,-11.8571,-34.1212,-78.6493,0.1846
762,39.5000,21.5385,-89.7824,-11.8578,-34.1219,-78.6503,0.1845
763,39.5000,21.5381,-89.7835,-11.8584,-34.1227,-78.6513,0.1845
764,39.5000,21.5377,-89.7846,-11.8590,-34.1234,-78.6523,0.1844
765,39.5000,21.5372,-89.7856,-11.8596,-34.1242,-78.6533,0.1844
766,39.5000,21.5368,-89.7867,-11.8603,-34.1250,-78.6543,0.1844
767,39.5000,21.5363,-89.7877,-11.8609,-34.1257,-78.6553,0.1843
768,39.5000,21.5359,-89.7888,-11.8615,-34.1265,-78.6563,0.1843
769,39.5000,21.5354,-89.7899,-11.8622,-34.1272,-78.6573,0.1842
770,39.5000,21.5350,-89.7909,-11.8628,-34.1280,-78.6583,0.1842
771,39.5000,21.5346,-89.7920,-11.8634,-34.1287,-78.6593,0.1842
772,39.5000,21.5341,-89.7931,-11.8640,-34.1295,-78.6603,0.1841
773,39.5000,21.5337,-89.7941,-11.8647,-34.1302,-78.6613,0.1840
774,39.5000,21.5332,-89.7952,-11.8653,-34.1310,-78.6623,0.1840
775,39.5000,21.5328,-89.7962,-11.8659,-34.1317,-78.6633,0.1840
776,39.5000,21.5323,-89.7973,-11.8665,-34.1325,-78.6643,0.1839
777,39.5000,21.5319,-89.7984,-11.8672,-34.1332,-78.6653,0.1839
778,39.5000,21.5315,-89.7994,-11.8678,-34.1340,-78.6663,0.1839
779,39.5000,21.5310,-89.8005,-11.8684,-34.1347,-78.6673,0.1838
780,39.5000,21.5306,-89.8016,-11.8691,-34.1355,-78.6683,0.1838
781,39.5000,21.5302,-89.8026,-11.8697,-34.1362,-78.6693,0.1837
782,39.5000,21.5297,-89.8037,-11.8703,-34.1370,-78.6703,0.1837
783,39.5000,21.5293,-89.8047,-11.8709,-34.1377,-78.6713,0.1837
784,39.5000,21.5288,-89.8058,-11.8716,-34.1385,-78.6723,0.1836
785,39.5000,21.5284,-89.8069,-11.8722,-34.1392,-78.6733,0.1836
786,39.5000,21.5280,-89.8079,-11.8728,-34.1400,-78.6743,0.1835
787,39.5000,21.5275,-89.8090,-11.8734,-34.1407,-78.6753,0.1835
788,39.5000,21.5271,-89.8101,-11.8741,-34.1415,-78.6763,0.1834
789,39.5000,21.5266,-89.8111,-11.8747,-34.1422,-78.6773,0.1834
790,39.5000,21.5262,-89.8122,-11.8753,-34.1430,-78.6783,0.1834
791,39.5000,21.5257,-89.8132,-11.8759,-34.1437,-78.6793,0.1833
792,39.5000,21.5253,-89.8143,-11.8766,-34.1445,-78.6803,0.1833
793,39.5000,21.5249,-89.8154,-11.8772,-34.1452,-78.6813,0.1832
794,39.5000,21.5244,-89.8164,-11.8778,-34.1460,-78.6823,0.1832
795,39.5000,21.5240,-89.8175,-11.8785,-34.1468,-78.6833,0.1831
796,39.5000,21.5235,-89.8185,-11.8791,-34.1475,-78.6843,0.1831
797,39.5000,21.5231,-89.8196,-11.8797,-34.1483,-78.6853,0.1831
798,39.5000,21.5227,-89.8207,-11.8803,-34.1490,-78.6863,0.1830
799,39.5000,21.5222,-89.8217,-11.8810,-34.1498,-78.6873,0.1830
800,39.5000,21.5218,-89.8228,-11.8816,-34.1505,-78.6883,0.1829
801,39.5000,21.5213,-89.8239,-11.8822,-34.1513,-78.6893,0.1829
802,39.5000,21.5209,-89.8249,-11.8828,-34.1520,-78.6903,0.1828
803,39.5000,21.5204,-89.8260,-11.8835,-34.1528,-78.6913,0.1828
804,39.5000,21.5200,-89.8270,-11.8841,-34.1535,-78.6923,0.1828
805,39.5000,21.5196,-89.8281,-11.8847,-34.1543,-78.6933,0.1827
806,39.5000,21.5191,-89.8292,-11.8854,-34.1550,-78.6943,0.1827
807,39.5000,21.5187,-89.8302,-11.8860,-34.1558,-78.6953,0.1826
808,39.5000,21.5182,-89.8313,-11.8866,-34.1565,-78.6963,0.1826
809,39.5000,21.5178,-89.8323,-11.8872,-34.1573,-78.6973,0.1826
810,39.5000,21.5174,-89.8334,-11.8879,-34.1580,-78.6983,0.1825
811,39.5000,21.5169,-89.8345,-11.8885,-34.1588,-78.6993,0.1825
812,39.5000,21.5165,-89.8355,-11.8891,-34.1595,-78.7003,0.1824
813,39.5000,21.5160,-89.8366,-11.8898,-34.1603,-78.7013,0.1824
814,39.5000,21.5156,-89.8376,-11.8904,-34.1610,-78.7023,0.1823
815,39.5000,21.5152,-89.8387,-11.8910,-34.1618,-78.7033,0.1823
816,39.5000,21.5147,-89.8398,-11.8916,-34.1625,-78.7043,0.1848
817,39.5000,21.5143,-89.8408,-11.8923,-34.1633,-78.7053,0.1847
818,39.5000,21.5138,-89.8419,-11.8929,-34.1640,-78.7063,0.1847
819,39.5000,21.5134,-89.8430,-11.8935,-34.1648,-78.7073,0.1846
820,39.5000,21.5130,-89.8440,-11.8941,-34.1655,-78.7083,0.1846
821,39.5000,21.5125,-89.8451,-11.8948,-34.1663,-78.7093,0.1845
822,39.5000,21.5121,-89.8461,-11.8954,-34.1670,-78.7103,0.1845
823,39.5000,21.5116,-89.8472,-11.8960,-34.1678,-78.7113,0.1845
824,39.5000,21.5112,-89.8483,-11.8966,-34.1685,-78.7123,0.1844
825,39.5000,21.5107,-89.8493,-11.8973,-34.1693,-78.7133,0.1844
826,39.5000,21.5103,-89.8504,-11.8979,-34.1700,-78.7143,0.1843
827,39.5000,21.5099,-89.8514,-11.8985,-34.1708,-78.7153,0.1843
828,39.5000,21.5094,-89.8525,-11.8991,-34.1715,-78.7163,0.1842
829,39.5000,21.5090,-89.8536,-11.8998,-34.1723,-78.7173,0.1842
830,39.5000,21.5085,-89.8546,-11.9004,-34.1730,-78.7183,0.1841
831,39.5000,21.5081,-89.8557,-11.9010,-34.1738,-78.7193,0.1841
832,39.5000,21.5076,-89.8567,-11.9017,-34.1745,-78.7203,0.1841
833,39.5000,21.5072,-89.8578,-11.9023,-34.1753,-78.7213,0.1840
834,39.5000,21.5068,-89.8589,-11.9029,-34.1760,-78.7223,0.1839
835,39.5000,21.5063,-89.8599,-11.9035,-34.1768,-78.7233,0.1839
836,39.5000,21.5059,-89.8610,-11.9042,-34.1775,-78.7243,0.1839
837,39.5000,21.5054,-89.8620,-11.9048,-34.1783,-78.7253,0.1838
838,39.5000,21.5050,-89.8631,-11.9054,-34.1790,-78.7263,0.1838
839,39.5000,21.5046,-89.8642,-11.9061,-34.1798,-78.7273,0.1837
840,39.5000,21.5041,-89.8652,-11.9067,-34.1805,-78.7283,0.1837
841,39.5000,21.5037,-89.8663,-11.9073,-34.1813,-78.7293,0.1836
842,39.5000,21.5032,-89.8673,-11.9079,-34.1821,-78.7303,0.1836
