Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,22.8171,-89.8006,-10.9682,-33.4918,-78.5389,0.1255
751,39.5000,22.8167,-89.8017,-10.9688,-33.4925,-78.5399,0.1255
752,39.5000,22.8163,-89.8027,-10.9694,-33.4932,-78.5408,0.1255
753,39.5000,22.8159,-89.8038,-10.9700,-33.4939,-78.5418,0.1255
754,39.5000,22.8155,-89.8048,-10.9706,-33.4947,-78.5428,0.1255
755,39.5000,22.8151,-89.8059,-10.9712,-33.4954,-78.5438,0.1255
756,39.5000,22.8147,-89.8070,-10.9718,-33.4961,-78.5448,0.1255
757,39.5000,22.8143,-89.8080,-10.9724,-33.4969,-78.5458,0.1255
758,39.5000,22.8139,-89.8091,-10.9730,-33.4976,-78.5468,0.1255
759,39.5000,22.8135,-89.8101,-10.9736,-33.4983,-78.5478,0.1255
760,39.5000,22.8131,-89.8112,-10.9742,-33.4990,-78.5487,0.1255
761,39.5000,22.8127,-89.8122,-10.9748,-33.4998,-78.5497,0.1255
762,39.5000,22.8123,-89.8133,-10.9754,-33.5005,-78.5507,0.1255
763,39.5000,22.8119,-89.8143,-10.9760,-33.5012,-78.5517,0.1255
764,39.5000,22.8115,-89.8154,-10.9766,-33.5020,-78.5527,0.1255
765,39.5000,22.8111,-89.8164,-10.9772,-33.5027,-78.5537,0.1255
766,39.5000,22.8107,-89.8175,-10.9778,-33.5034,-78.5547,0.1255
767,39.5000,22.8103,-89.8185,-10.9784,-33.5041,-78.5556,0.1255
768,39.5000,22.8099,-89.8196,-10.9790,-33.5049,-78.5566,0.1255
769,39.5000,22.8094,-89.8206,-10.9796,-33.5056,-78.5576,0.1255
770,39.5000,22.8090,-89.8217,-10.9802,-33.5063,-78.5586,0.1255
771,39.5000,22.8087,-89.8227,-10.9808,-33.5070,-78.5596,0.1255
772,39.5000,22.8082,-89.8238,-10.9814,-33.5078,-78.5606,0.1255
773,39.5000,22.8079,-89.8248,-10.9820,-33.5085,-78.5616,0.1255
774,39.5000,22.8075,-89.8259,-10.9826,-33.5092,-78.5626,0.1254
775,39.5000,22.8070,-89.8269,-10.9832,-33.5100,-78.5635,0.1255
776,39.5000,22.8066,-89.8280,-10.9838,-33.5107,-78.5645,0.1255
777,39.5000,22.8062,-89.8290,-10.9843,-33.5114,-78.5655,0.1255
778,39.5000,22.8058,-89.8301,-10.9849,-33.5121,-78.5665,0.1254
779,39.5000,22.8054,-89.8311,-10.9855,-33.5129,-78.5675,0.1254
780,39.5000,22.8050,-89.8322,-10.9861,-33.5136,-78.5685,0.1254
781,39.5000,22.8046,-89.8332,-10.9867,-33.5143,-78.5695,0.1254
782,39.5000,22.8042,-89.8343,-10.9873,-33.5150,-78.5704,0.1254
783,39.5000,22.8038,-89.8353,-10.9879,-33.5158,-78.5714,0.1254
784,39.5000,22.8034,-89.8364,-10.9885,-33.5165,-78.5724,0.1254
785,39.5000,22.8030,-89.8374,-10.9891,-33.5172,-78.5734,0.1254
786,39.5000,22.8026,-89.8385,-10.9897,-33.5179,-78.5744,0.1254
787,39.5000,22.8022,-89.8395,-10.9903,-33.5187,-78.5754,0.1254
788,39.5000,22.8018,-89.8406,-10.9909,-33.5194,-78.5764,0.1254
789,39.5000,22.8014,-89.8416,-10.9915,-33.5201,-78.5773,0.1254
790,39.5000,22.8010,-89.8427,-10.9921,-33.5208,-78.5783,0.1254
791,39.5000,22.8006,-89.8437,-10.9927,-33.5216,-78.5793,0.1254
792,39.5000,22.8002,-89.8448,-10.9933,-33.5223,-78.5803,0.1254
793,39.5000,22.7998,-89.8458,-10.9939,-33.5230,-78.5813,0.1254
794,39.5000,22.7994,-89.8469,-10.9945,-33.5238,-78.5823,0.1254
795,39.5000,22.7990,-89.8479,-10.9951,-33.5245,-78.5833,0.1254
796,39.5000,22.7986,-89.8490,-10.9957,-33.5252,-78.5842,0.1254
797,39.5000,22.7982,-89.8500,-10.9963,-33.5259,-78.5852,0.1254
798,39.5000,22.7978,-89.8511,-10.9969,-33.5267,-78.5862,0.1254
799,39.5000,22.7974,-89.8521,-10.9975,-33.5274,-78.5872,0.1254
800,39.5000,22.7970,-89.8532,-10.9981,-33.5281,-78.5882,0.1254
801,39.5000,22.7966,-89.8542,-10.9987,-33.5288,-78.5892,0.1254
802,39.5000,22.7962,-89.8553,-10.9993,-33.5296,-78.5901,0.1254
803,39.5000,22.7958,-89.8563,-10.9999,-33.5303,-78.5911,0.1254
804,39.5000,22.7954,-89.8574,-11.0005,-33.5310,-78.5921,0.1254
805,39.5000,22.7950,-89.8584,-11.0011,-33.5317,-78.5931,0.1254
806,39.5000,22.7946,-89.8595,-11.0016,-33.5325,-78.5941,0.1242
807,39.5000,22.7942,-89.8605,-11.0022,-33.5332,-78.5951,0.1242
808,39.5000,22.7938,-89.8616,-11.0028,-33.5339,-78.5960,0.1242
809,39.5000,22.7934,-89.8626,-11.0034,-33.5346,-78.5970,0.1242
810,39.5000,22.7930,-89.8637,-11.0040,-33.5354,-78.5980,0.1242
811,39.5000,22.7926,-89.8647,-11.0046,-33.5361,-78.5990,0.1242
