Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.9994,-0.0000,0.5000,75.5590,-1.4889,-0.3081,-0.0002,  -0,-0.0112,-0.0057,-15.0696,-0.0154,0.0000
1.50,-87.9994,-0.0000,0.5000,75.5522,-1.4889,-0.3081,-0.0002,  -0,-0.0112,-0.0057,-15.0735,-0.0154,0.0000
2.50,-87.9994,-0.0000,0.5000,75.5453,-1.4889,-0.3082,-0.0002,  -0,-0.0112,-0.0057,-15.0774,-0.0154,0.0000
3.50,-87.9994,-0.0000,0.5000,75.5386,-1.4889,-0.3082,-0.0002,  -0,-0.0112,-0.0057,-15.0813,-0.0154,0.0000
4.50,-87.9994,-0.0000,0.5000,75.5318,-1.4889,-0.3082,-0.0002,  -0,-0.0112,-0.0057,-15.0851,-0.0154,0.0000
5.50,-87.9995,-0.0000,0.5000,75.5251,-1.4889,-0.3083,-0.0002,  -0,-0.0112,-0.0057,-15.0890,-0.0154,0.0000
6.50,-87.9995,-0.0000,0.5000,75.5184,-1.4889,-0.3083,-0.0002,  -0,-0.0112,-0.0057,-15.0928,-0.0154,0.0000
7.50,-87.9995,-0.0000,0.5000,75.5118,-1.4889,-0.3084,-0.0002,  -0,-0.0112,-0.0057,-15.0966,-0.0154,0.0000
8.50,-87.9995,-0.0000,0.5000,75.5052,-1.4889,-0.3084,-0.0002,  -0,-0.0112,-0.0057,-15.1004,-0.0154,0.0000
9.50,-87.9995,-0.0000,0.5000,75.4986,-1.4889,-0.3084,-0.0002,  -0,-0.0111,-0.0057,-15.1041,-0.0154,0.0000
10.50,-48.4082,79.1825,0.5000,75.4915,-942.1155,-48.6854,-0.0813,   2,8.1844,0.0179,305.2216,0.2663,0.2663
11.50,-8.0369,71.0619,0.5000,75.4827,-157892.0144,-710.2469,-161.5534,  20,14.0114,0.1363,8.1727,-0.8296,-0.8296
12.50,25.0048,7.7682,0.5000,75.5603,-3934.7559,-526.3426,-2861.5518, 363,17.4961,1.1832,0.3799,-3.0063,-3.0063
13.50,30.1640,4.4354,0.5000,76.3797,-1721.0450,-458.1512,-2614.2403, 588,26.3708,2.5219,0.2326,-2.4553,-2.4553
14.50,33.1531,2.6033,0.5000,78.8367,-824.6119,-420.4989,-2176.6848, 692,38.3400,4.1131,0.1748,-1.8623,-1.8623
15.50,34.9828,1.6206,0.5000,83.4545,-421.8605,-398.3765,-1813.1973, 715,49.8629,5.9284,0.1463,-1.4407,-1.4407
16.50,36.1695,1.0670,0.5000,90.4089,-230.6485,-384.2859,-1535.3239, 691,59.3771,7.9015,0.1304,-1.1615,-1.1615
17.50,36.9800,0.7387,0.5000,99.5940,-134.3866,-374.7695,-1331.9401, 646,66.5668,9.9454,0.1208,-0.9844,-0.9844
18.50,37.5631,0.5395,0.5000,110.6561,-80.8490,-367.6932,-1183.4968, 593,71.9635,12.0811,0.1143,-0.8738,-0.8738
19.50,38.0090,0.4198,0.5000,123.0825,-47.2425,-361.5788,-1069.9163, 535,76.2572,14.5120,0.1091,-0.8052,-0.8052
20.50,38.3735,0.3492,0.5000,136.3255,-31.1079,-357.4792,-1006.8877, 492,78.7202,16.4892,0.1058,-0.7767,-0.7767
21.50,38.6904,0.3080,0.5000,149.9008,-18.9213,-353.0912,-952.4870, 445,80.8441,18.9086,0.1025,-0.7604,-0.7604
22.50,38.9789,0.2830,0.5000,163.4328,-11.0862,-348.7722,-910.1549, 401,82.3746,21.5654,0.0993,-0.7542,-0.7542
23.50,39.2490,0.2662,0.5000,176.6567,-7.0749,-345.3709,-882.3302, 368,83.2133,23.8291,0.0969,-0.7526,-0.7526
24.50,39.5052,0.2530,0.5000,189.4000,-4.5117,-342.1302,-858.6304, 339,83.7530,26.1185,0.0946,-0.7517,-0.7517
25.50,39.7491,0.2409,0.5000,201.5597,-2.8684,-339.0160,-837.3433, 314,84.0726,28.4419,0.0925,-0.7503,-0.7503
26.50,39.9808,0.2287,0.5000,213.0809,-1.7341,-335.7196,-815.5741, 289,84.2380,31.0420,0.0903,-0.7473,-0.7473
27.50,40.2000,0.2159,0.5000,223.9423,-1.0467,-332.5813,-795.0508, 267,84.2633,33.6669,0.0883,-0.7427,-0.7427
28.50,40.4058,0.2024,0.5000,234.1439,-0.6797,-330.0283,-778.2614, 251,84.2075,35.9238,0.0868,-0.7376,-0.7376
29.50,40.5977,0.1884,0.5000,243.6996,-0.3902,-326.9231,-757.5352, 232,84.0658,38.8373,0.0849,-0.7296,-0.7296
30.50,40.7753,0.1740,0.5000,252.6321,-0.2411,-324.3847,-740.2359, 218,83.9012,41.3765,0.0835,-0.7217,-0.7217
31.50,40.9383,0.1594,0.5000,260.9687,-0.1488,-321.9833,-723.5070, 205,83.7127,43.9286,0.0822,-0.7131,-0.7131
32.50,41.0868,0.1448,0.5000,268.7395,-0.0917,-319.7160,-707.3369, 193,83.5105,46.4912,0.0810,-0.7039,-0.7039
33.50,41.2207,0.1303,0.5000,275.9756,-0.0563,-317.5613,-691.5908, 182,83.3000,49.0834,0.0800,-0.6942,-0.6942
34.50,41.3403,0.1161,0.5000,282.7079,-0.0356,-315.6612,-677.3634, 173,83.1016,51.5137,0.0792,-0.6850,-0.6850
35.50,41.4459,0.1022,0.5000,288.9668,-0.0188,-313.1786,-658.2336, 162,82.8270,54.9233,0.0781,-0.6718,-0.6718
36.50,41.5380,0.0887,0.5000,294.7816,-0.0115,-311.4263,-644.3182, 154,82.6239,57.5131,0.0775,-0.6617,-0.6617
37.50,41.6169,0.0757,0.5000,300.1799,-0.0076,-310.0268,-632.9311, 147,82.4567,59.7059,0.0770,-0.6532,-0.6532
38.50,41.6832,0.0632,0.5000,305.1883,-0.0050,-308.7011,-621.8985, 142,82.2944,61.8966,0.0766,-0.6448,-0.6448
39.50,41.7375,0.0513,0.5000,309.8316,-0.0022,-306.2571,-600.8530, 131,81.9860,66.2677,0.0760,-0.6281,-0.6281
40.50,41.7801,0.0398,0.5000,314.1331,-0.0015,-305.1319,-590.8173, 126,81.8401,68.4460,0.0758,-0.6199,-0.6199
41.50,41.8117,0.0289,0.5000,318.1147,-0.0010,-304.0668,-581.0909, 121,81.6997,70.6181,0.0756,-0.6118,-0.6118
42.50,41.8328,0.0185,0.5000,321.7968,-0.0006,-303.0584,-571.6623, 116,81.5648,72.7831,0.0755,-0.6038,-0.6038
43.50,41.8438,0.0086,0.5000,325.1986,-0.0004,-302.1037,-562.5199, 112,81.4352,74.9403,0.0755,-0.5960,-0.5960
44.50,41.8454,-0.0008,0.5000,328.3377,-0.0003,-301.1998,-553.6529, 108,81.3108,77.0886,0.0755,-0.5883,-0.5883
45.50,41.8379,-0.0097,0.5000,331.2309,-0.0001,-299.5330,-536.7025, 100,81.0771,81.3563,0.0756,-0.5733,-0.5733
46.50,41.8217,-0.0182,0.5000,333.8934,-0.0001,-298.7647,-528.5989,  97,80.9674,83.4742,0.0757,-0.5660,-0.5660
47.50,41.7975,-0.0263,0.5000,336.3399,-0.0001,-298.0365,-520.7302,  93,80.8622,85.5807,0.0759,-0.5588,-0.5588
48.50,41.7655,-0.0339,0.5000,338.5836,-0.0000,-297.3461,-513.0875,  90,80.7614,87.6752,0.0761,-0.5518,-0.5518
49.50,41.7261,-0.0411,0.5000,340.6371,-0.0000,-296.4470,-502.8458,  86,80.6285,90.5592,0.0765,-0.5422,-0.5422
50.50,41.6798,-0.0480,0.5000,342.5120,-0.0000,-296.0214,-497.8751,  84,80.5649,91.9918,0.0767,-0.5375,-0.5375
51.50,41.6269,-0.0545,0.5000,344.2193,-0.0000,-295.2146,-488.2214,  80,80.4433,94.8374,0.0772,-0.5284,-0.5284
52.50,41.5678,-0.0607,0.5000,345.7691,-0.0000,-294.5784,-480.3799,  76,80.3463,97.2122,0.0776,-0.5208,-0.5208
53.50,41.5026,-0.0666,0.5000,347.1709,-0.0000,-294.0886,-474.1956,  74,80.2710,99.1266,0.0780,-0.5148,-0.5148
54.50,41.4319,-0.0721,0.5000,348.4336,-0.0000,-293.3960,-465.2175,  70,80.1636,101.9732,0.0787,-0.5060,-0.5060
