Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0150,-0.0000,0.5000,74.8666,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0038,-8.3136,-0.0086,0.0000
1.50,-88.0150,-0.0000,0.5000,74.8664,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0038,-8.3135,-0.0086,0.0000
2.50,-88.0150,-0.0000,0.5000,74.8663,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3134,-0.0086,0.0000
3.50,-88.0150,-0.0000,0.5000,74.8662,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3132,-0.0086,0.0000
4.50,-88.0150,-0.0000,0.5000,74.8660,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3131,-0.0086,0.0000
5.50,-88.0150,-0.0000,0.5000,74.8659,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3130,-0.0086,0.0000
6.50,-88.0150,-0.0000,0.5000,74.8658,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3128,-0.0086,0.0000
7.50,-88.0150,-0.0000,0.5000,74.8657,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3127,-0.0086,0.0000
8.50,-88.0150,-0.0000,0.5000,74.8656,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3126,-0.0086,0.0000
9.50,-88.0150,-0.0000,0.5000,74.8655,-2.2785,-0.3211,-0.0002,  -0,-0.0032,-0.0037,-8.3124,-0.0086,0.0000
10.50,-48.3885,79.2530,0.5000,74.8649,-1449.3986,-50.9220,-0.0834,   2,4.2568,0.0118,305.0395,0.2600,0.2600
11.50,26.3573,132.4833,0.5000,74.8638,-29614.2943,-551.4745,-957.3211, 116,9.7170,0.2438,0.3378,-1.3821,-1.3821
12.50,35.4259,6.4495,0.5000,74.9651,-3875.8933,-455.6690,-1852.3689, 629,22.0628,1.3141,0.1394,-1.6558,-1.6558
13.50,38.7437,2.5856,0.5000,75.5634,-1519.4887,-411.1547,-1662.1408, 864,45.8529,2.6658,0.1015,-1.1606,-1.1606
14.50,40.1462,1.1191,0.5000,77.0720,-684.8968,-389.2032,-1471.7217, 926,70.2819,4.1827,0.0887,-0.8602,-0.8602
15.50,40.7789,0.5121,0.5000,79.7085,-354.0517,-378.1082,-1323.7270, 901,90.6289,5.7298,0.0836,-0.7048,-0.7048
16.50,41.0743,0.2405,0.5000,83.5108,-199.1281,-371.6989,-1206.5819, 840,107.0082,7.3091,0.0813,-0.6243,-0.6243
17.50,41.2136,0.1134,0.5000,88.3953,-115.7543,-367.4208,-1109.9983, 765,120.4835,8.9786,0.0803,-0.5832,-0.5832
18.50,41.2797,0.0542,0.5000,94.1999,-68.9278,-364.3277,-1032.8896, 689,131.2880,10.7015,0.0797,-0.5659,-0.5659
