Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0150,-0.0000,0.5000,74.8668,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0038,-8.3133
1.50,-88.0150,-0.0000,0.5000,74.8666,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0038,-8.3133
2.50,-88.0150,-0.0000,0.5000,74.8665,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3132
3.50,-88.0150,-0.0000,0.5000,74.8664,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3131
4.50,-88.0150,-0.0000,0.5000,74.8663,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3130
5.50,-88.0150,-0.0000,0.5000,74.8662,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3128
6.50,-88.0150,-0.0000,0.5000,74.8660,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3127
7.50,-88.0150,-0.0000,0.5000,74.8659,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3125
8.50,-88.0150,-0.0000,0.5000,74.8658,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3124
9.50,-88.0150,-0.0000,0.5000,74.8658,-2.2785,-0.3211,-0.0002,-0.0005,-0.0032,-0.0037,-8.3123
10.50,-48.3873,79.2532,0.5000,74.8651,-1449.7169,-50.9332,-0.0835,1.7247,4.2569,0.0118,305.0103
11.50,26.3609,132.4816,0.5000,74.8641,-28506.5230,-550.9421,-964.7534,118.0861,9.7188,0.2460,0.3353
12.50,35.4269,6.4488,0.5000,74.9654,-3910.3881,-456.2113,-1853.2271,625.5936,21.8824,1.3033,0.1400
13.50,38.7443,2.5853,0.5000,75.5638,-1501.4077,-410.7294,-1659.2281,865.9233,46.2033,2.6860,0.1013
14.50,40.1467,1.1190,0.5000,77.0724,-691.5427,-389.4022,-1473.9439,926.0677,69.9795,4.1622,0.0888
15.50,40.7792,0.5120,0.5000,79.7090,-346.2556,-377.8104,-1318.9395,898.8276,91.2939,5.7870,0.0835
16.50,41.0746,0.2404,0.5000,83.5114,-190.9360,-371.3144,-1198.5569,834.1629,108.1269,7.4327,0.0812
17.50,41.2139,0.1134,0.5000,88.3960,-115.6893,-367.4152,-1109.8912,764.5536,120.4963,8.9805,0.0803
18.50,41.2799,0.0541,0.5000,94.2007,-67.2614,-364.1968,-1029.6198,685.7782,131.7482,10.7854,0.0797
19.50,41.3136,0.0289,0.5000,100.7212,-41.3241,-361.8361,-971.6730,618.7141,140.0458,12.4846,0.0795
20.50,41.3359,0.0211,0.5000,107.7429,-23.9773,-359.5206,-920.7849,551.5874,147.5916,14.4364,0.0793
21.50,41.3573,0.0220,0.5000,115.0645,-15.9776,-357.9119,-890.4335,507.5014,152.2483,15.9140,0.0791
22.50,41.3825,0.0265,0.5000,122.5133,-9.3057,-355.8481,-857.4254,456.3406,157.4251,17.8992,0.0789
23.50,41.4130,0.0318,0.5000,129.9506,-5.2258,-353.6979,-828.7154,410.1336,161.9281,20.0321,0.0786
24.50,41.4484,0.0364,0.5000,137.2707,-3.3566,-352.0737,-809.7617,379.6901,164.8147,21.6743,0.0784
25.50,41.4873,0.0396,0.5000,144.3973,-2.1541,-350.4686,-792.5983,352.8616,167.3046,23.3236,0.0781
26.50,41.5281,0.0410,0.5000,151.2779,-1.3813,-348.8868,-776.7197,329.1245,169.4606,24.9791,0.0778
27.50,41.5690,0.0407,0.5000,157.8790,-0.8851,-347.3337,-761.7837,308.0268,171.3332,26.6402,0.0775
28.50,41.6084,0.0389,0.5000,164.1810,-0.4533,-345.0706,-740.6736,280.5024,173.6986,29.1403,0.0771
29.50,41.6451,0.0358,0.5000,170.1751,-0.2900,-343.6134,-727.2668,264.4441,175.0272,30.8117,0.0769
30.50,41.6778,0.0316,0.5000,175.8597,-0.1854,-342.2019,-714.2972,249.9171,176.1884,32.4859,0.0767
31.50,41.7057,0.0266,0.5000,181.2387,-0.1248,-340.9949,-703.1608,238.1844,177.0928,33.9672,0.0765
32.50,41.7280,0.0209,0.5000,186.3197,-0.0733,-339.4340,-688.6271,223.8169,178.1527,35.9602,0.0763
33.50,41.7445,0.0149,0.5000,191.1126,-0.0417,-337.8561,-673.7119,210.0738,179.1101,38.0769,0.0762
34.50,41.7546,0.0085,0.5000,195.6286,-0.0286,-336.8496,-664.0479,201.6542,179.6658,39.4878,0.0761
35.50,41.7582,0.0020,0.5000,199.8801,-0.0152,-335.2501,-648.4035,188.7416,180.4674,41.8403,0.0761
36.50,41.7552,-0.0046,0.5000,203.8797,-0.0111,-334.4870,-640.7993,182.7544,180.8168,43.0153,0.0761
37.50,41.7456,-0.0112,0.5000,207.6400,-0.0059,-333.0320,-626.0145,171.5970,181.4280,45.3617,0.0762
38.50,41.7295,-0.0177,0.5000,211.1735,-0.0032,-331.6681,-611.7779,161.3911,181.9395,47.7020,0.0764
39.50,41.7069,-0.0242,0.5000,214.4925,-0.0019,-330.6201,-600.5656,153.6822,182.2950,49.6040,0.0766
40.50,41.6781,-0.0304,0.5000,217.6086,-0.0011,-329.6264,-589.6950,146.4585,182.6039,51.5001,0.0769
41.50,41.6431,-0.0365,0.5000,220.5330,-0.0007,-328.6840,-579.1555,139.6663,182.8734,53.3894,0.0772
