Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-88.0147,-0.0000,0.5000,75.0326,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2936,-0.0086,0.0000
1.50,-88.0147,-0.0000,0.5000,75.0325,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2935,-0.0086,0.0000
2.50,-88.0147,-0.0000,0.5000,75.0324,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2933,-0.0086,0.0000
3.50,-88.0147,-0.0000,0.5000,75.0323,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2932,-0.0086,0.0000
4.50,-88.0147,-0.0000,0.5000,75.0322,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2930,-0.0086,0.0000
5.50,-88.0147,-0.0000,0.5000,75.0321,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2929,-0.0086,0.0000
6.50,-88.0147,-0.0000,0.5000,75.0321,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2927,-0.0086,0.0000
7.50,-88.0147,-0.0000,0.5000,75.0320,-2.2210,-0.3211,-0.0002,  -0,-0.0036,-0.0037,-8.2926,-0.0086,0.0000
8.50,-88.0147,-0.0000,0.5000,75.0319,-2.2210,-0.3211,-0.0002,  -0,-0.0035,-0.0037,-8.2924,-0.0086,0.0000
9.50,-88.0147,-0.0000,0.5000,75.0319,-2.2210,-0.3211,-0.0002,  -0,-0.0035,-0.0037,-8.2922,-0.0086,0.0000
10.50,-48.3905,79.2482,0.5000,75.0313,-1412.2296,-50.9154,-0.0834,   2,4.7429,0.0118,305.0870,0.2606,0.2606
11.50,25.4277,131.2261,0.5000,75.0301,-34975.8224,-558.7692,-951.1593, 108,10.5922,0.2331,0.3672,-1.3903,-1.3903
12.50,34.8488,6.5351,0.5000,75.1315,-3904.3115,-461.5409,-1906.1747, 612,20.8409,1.2622,0.1478,-1.7331,-1.7331
13.50,38.2665,2.6835,0.5000,75.7446,-1523.1199,-415.2129,-1706.0390, 852,42.7248,2.5901,0.1062,-1.2239,-1.2239
14.50,39.7518,1.1967,0.5000,77.3021,-697.5229,-392.7597,-1507.1710, 916,65.1052,4.0439,0.0923,-0.9142,-0.9142
15.50,40.4482,0.5716,0.5000,80.0309,-347.9277,-380.5193,-1342.0015, 892,85.3811,5.6449,0.0862,-0.7394,-0.7394
16.50,40.7931,0.2870,0.5000,83.9709,-196.3543,-373.8382,-1219.7839, 832,100.8987,7.1936,0.0835,-0.6530,-0.6530
17.50,40.9716,0.1505,0.5000,89.0347,-116.8728,-369.4511,-1123.0146, 762,113.3670,8.7666,0.0822,-0.6080,-0.6080
18.50,41.0694,0.0843,0.5000,95.0526,-69.1418,-366.0403,-1041.3239, 687,124.1463,10.4866,0.0814,-0.5855,-0.5855
19.50,41.1294,0.0540,0.5000,101.8099,-41.6071,-363.3392,-978.0708, 618,132.8690,12.2357,0.0809,-0.5783,-0.5783
20.50,41.1739,0.0424,0.5000,109.0813,-23.3582,-360.6683,-922.5643, 548,141.0351,14.2861,0.0805,-0.5803,-0.5803
21.50,41.2143,0.0403,0.5000,116.6561,-14.6370,-358.6734,-887.5639, 498,146.5402,15.9750,0.0802,-0.5857,-0.5857
22.50,41.2562,0.0426,0.5000,124.3540,-9.1764,-356.7619,-859.0407, 455,151.2496,17.6777,0.0799,-0.5921,-0.5921
23.50,41.3014,0.0460,0.5000,132.0311,-5.7304,-354.8851,-834.9150, 417,155.3488,19.4050,0.0795,-0.5982,-0.5982
24.50,41.3497,0.0490,0.5000,139.5786,-3.5757,-353.0439,-813.9973, 384,158.9183,21.1426,0.0791,-0.6031,-0.6031
25.50,41.4002,0.0508,0.5000,146.9183,-2.2289,-351.2356,-795.2933, 355,162.0478,22.8891,0.0788,-0.6066,-0.6066
26.50,41.4512,0.0510,0.5000,153.9972,-1.3881,-349.4638,-778.1367, 330,164.8058,24.6435,0.0784,-0.6085,-0.6085
27.50,41.5013,0.0496,0.5000,160.7817,-0.6306,-346.6154,-751.9353, 294,168.7090,27.5740,0.0778,-0.6084,-0.6084
28.50,41.5489,0.0468,0.5000,167.2529,-0.4245,-345.2428,-739.6112, 278,170.3922,29.0450,0.0775,-0.6070,-0.6070
29.50,41.5927,0.0428,0.5000,173.4023,-0.2858,-343.9093,-727.6950, 264,171.9204,30.5191,0.0772,-0.6048,-0.6048
30.50,41.6317,0.0377,0.5000,179.2294,-0.1923,-342.6169,-716.1324, 251,173.3104,31.9958,0.0770,-0.6020,-0.6020
31.50,41.6652,0.0320,0.5000,184.7389,-0.1294,-341.3665,-704.8851, 240,174.5760,33.4744,0.0768,-0.5986,-0.5986
32.50,41.6924,0.0256,0.5000,189.9391,-0.0585,-338.9959,-683.2454, 219,176.7813,36.4357,0.0765,-0.5904,-0.5904
33.50,41.7131,0.0189,0.5000,194.8408,-0.0393,-337.8763,-672.8247, 209,177.7410,37.9172,0.0764,-0.5859,-0.5859
34.50,41.7268,0.0120,0.5000,199.4561,-0.0264,-336.8001,-662.6562, 200,178.6173,39.3986,0.0763,-0.5810,-0.5810
35.50,41.7335,0.0050,0.5000,203.7981,-0.0161,-335.5133,-650.2729, 190,179.6078,41.2519,0.0763,-0.5747,-0.5747
36.50,41.7332,-0.0021,0.5000,207.8800,-0.0102,-334.3979,-639.3165, 182,180.4180,42.9382,0.0763,-0.5687,-0.5687
37.50,41.7258,-0.0091,0.5000,211.7151,-0.0065,-333.3347,-628.6589, 173,181.1497,44.6222,0.0764,-0.5627,-0.5627
38.50,41.7115,-0.0160,0.5000,215.3165,-0.0039,-332.1854,-616.8791, 165,181.8971,46.5358,0.0765,-0.5556,-0.5556
39.50,41.6904,-0.0227,0.5000,218.6969,-0.0022,-331.0111,-604.5385, 156,182.6152,48.6019,0.0767,-0.5479,-0.5479
40.50,41.6627,-0.0293,0.5000,221.8685,-0.0015,-330.2665,-596.5420, 151,183.0470,49.9758,0.0769,-0.5428,-0.5428
41.50,41.6287,-0.0357,0.5000,224.8430,-0.0009,-329.2617,-585.5239, 144,183.6012,51.9156,0.0771,-0.5355,-0.5355
