Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
751,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
752,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
753,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
754,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
755,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
756,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
757,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
758,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
759,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
760,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
761,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
762,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
763,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
764,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
765,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
766,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
767,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
768,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
769,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0920
770,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
771,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
772,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
773,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
774,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
775,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
776,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
777,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
778,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
779,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
780,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
781,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
782,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
783,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
784,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
785,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
786,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
787,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
788,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
789,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
790,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
791,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
792,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
793,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
794,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
795,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
796,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
797,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
798,36.5000,41.6774,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
799,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
800,36.5000,41.6773,-88.0147,2.7697,-23.1687,-75.0455,-0.0919
