Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0147,-0.0000,0.5000,74.9888,-2.2052,-0.3210,-0.0002,-0.0005,-0.0034,-0.0038,-8.3842
1.50,-88.0147,-0.0000,0.5000,74.9887,-2.2052,-0.3210,-0.0002,-0.0005,-0.0034,-0.0038,-8.3842
2.50,-88.0147,-0.0000,0.5000,74.9886,-2.2052,-0.3210,-0.0002,-0.0005,-0.0034,-0.0038,-8.3840
3.50,-88.0147,-0.0000,0.5000,74.9885,-2.2052,-0.3210,-0.0002,-0.0005,-0.0034,-0.0038,-8.3840
4.50,-88.0147,-0.0000,0.5000,74.9883,-2.2052,-0.3210,-0.0002,-0.0005,-0.0034,-0.0038,-8.3838
5.50,-88.0147,-0.0000,0.5000,74.9882,-2.2052,-0.3210,-0.0002,-0.0005,-0.0033,-0.0038,-8.3837
6.50,-88.0147,-0.0000,0.5000,74.9881,-2.2052,-0.3210,-0.0002,-0.0005,-0.0033,-0.0038,-8.3835
7.50,-88.0147,-0.0000,0.5000,74.9880,-2.2052,-0.3211,-0.0002,-0.0005,-0.0033,-0.0038,-8.3834
8.50,-88.0147,-0.0000,0.5000,74.9880,-2.2052,-0.3211,-0.0002,-0.0005,-0.0033,-0.0037,-8.3832
9.50,-88.0147,-0.0000,0.5000,74.9879,-2.2052,-0.3211,-0.0002,-0.0005,-0.0033,-0.0037,-8.3831
10.50,-48.3912,79.2467,0.5000,74.9873,-1402.2844,-50.9022,-0.0834,1.7241,4.4047,0.0119,305.1033
11.50,25.1503,130.8350,0.5000,74.9860,-38427.2205,-561.4380,-940.3678,104.3494,9.9504,0.2296,0.3806
12.50,34.6861,6.5582,0.5000,75.0870,-3876.1932,-462.4536,-1919.8916,610.7435,21.6738,1.2694,0.1496
13.50,38.1298,2.7086,0.5000,75.7015,-1537.4222,-416.5538,-1720.7651,846.5584,45.1064,2.5760,0.1078
14.50,39.6350,1.2147,0.5000,77.2655,-696.8420,-393.5286,-1516.5088,912.9868,69.5206,4.0509,0.0933
15.50,40.3448,0.5837,0.5000,80.0078,-358.5952,-381.6194,-1356.5257,891.2535,90.2074,5.5780,0.0872
16.50,40.6985,0.2949,0.5000,83.9686,-199.7153,-374.6089,-1229.6241,831.8978,107.0468,7.1582,0.0844
17.50,40.8829,0.1557,0.5000,89.0601,-112.1526,-369.7054,-1121.5074,754.0926,121.4731,8.9163,0.0828
18.50,40.9845,0.0878,0.5000,95.1113,-65.9870,-366.2927,-1039.8142,678.5858,132.5137,10.6690,0.0820
19.50,41.0471,0.0563,0.5000,101.9061,-39.9991,-363.6446,-978.3376,611.0125,141.0702,12.4045,0.0815
20.50,41.0933,0.0440,0.5000,109.2171,-24.4253,-361.3472,-930.6554,551.0190,147.9834,14.1626,0.0812
21.50,41.1350,0.0416,0.5000,116.8322,-14.9589,-359.2331,-893.1937,498.6457,153.6392,15.9393,0.0808
22.50,41.1780,0.0436,0.5000,124.5700,-9.1674,-357.2150,-863.0098,453.2563,158.3197,17.7312,0.0805
23.50,41.2242,0.0471,0.5000,132.2856,-5.6157,-355.2509,-837.8585,413.9901,162.2305,19.5360,0.0801
24.50,41.2736,0.0502,0.5000,139.8697,-3.8861,-353.8029,-821.3086,388.0291,164.7516,20.8970,0.0798
25.50,41.3253,0.0520,0.5000,147.2437,-2.3765,-351.9027,-801.4023,357.4101,167.6581,22.7204,0.0794
26.50,41.3777,0.0524,0.5000,154.3546,-1.4517,-350.0403,-783.2467,330.6943,170.1290,24.5525,0.0790
27.50,41.4292,0.0511,0.5000,161.1687,-0.9089,-348.3149,-767.1751,308.4005,172.1358,26.2967,0.0786
28.50,41.4784,0.0485,0.5000,167.6670,-0.5465,-346.4951,-750.6711,287.0347,174.0009,28.1949,0.0782
29.50,41.5240,0.0446,0.5000,173.8415,-0.3470,-344.9228,-736.5866,270.0687,175.4320,29.8926,0.0779
30.50,41.5650,0.0397,0.5000,179.6917,-0.2135,-343.3019,-722.1000,253.8034,176.7529,31.7083,0.0776
31.50,41.6006,0.0341,0.5000,185.2223,-0.1089,-341.1594,-702.8240,233.8919,178.2865,34.2292,0.0772
32.50,41.6300,0.0279,0.5000,190.4419,-0.0715,-339.8832,-691.1986,222.7493,179.0968,35.8067,0.0770
33.50,41.6530,0.0213,0.5000,195.3612,-0.0469,-338.6558,-679.8753,212.4587,179.8099,37.3852,0.0769
34.50,41.6692,0.0145,0.5000,199.9927,-0.0238,-336.7771,-662.2070,197.3930,180.7851,39.9332,0.0767
35.50,41.6784,0.0075,0.5000,204.3494,-0.0148,-335.5527,-650.4326,187.9477,181.3504,41.6910,0.0767
36.50,41.6807,0.0005,0.5000,208.4447,-0.0093,-334.3857,-638.9907,179.1724,181.8410,43.4471,0.0767
37.50,41.6760,-0.0064,0.5000,212.2920,-0.0058,-333.2742,-627.8735,170.9920,182.2668,45.2009,0.0768
38.50,41.6644,-0.0133,0.5000,215.9045,-0.0036,-332.2161,-617.0693,163.3315,182.6370,46.9514,0.0769
39.50,41.6461,-0.0200,0.5000,219.2950,-0.0023,-331.2090,-606.5710,156.1394,182.9589,48.6982,0.0770
40.50,41.6212,-0.0265,0.5000,222.4758,-0.0014,-330.2506,-596.3707,149.3677,183.2391,50.4404,0.0772
41.50,41.5899,-0.0329,0.5000,225.4585,-0.0009,-329.3384,-586.4599,142.9754,183.4834,52.1776,0.0774
42.50,41.5525,-0.0390,0.5000,228.2544,-0.0006,-328.4699,-576.8300,136.9271,183.6968,53.9090,0.0777
43.50,41.5090,-0.0449,0.5000,230.8740,-0.0003,-327.6427,-567.4729,131.1926,183.8836,55.6341,0.0781
44.50,41.4598,-0.0506,0.5000,233.3274,-0.0002,-326.8545,-558.3808,125.7459,184.0478,57.3524,0.0784
45.50,41.4051,-0.0561,0.5000,235.6240,-0.0001,-326.1030,-549.5458,120.5644,184.1926,59.0634,0.0788
46.50,41.3451,-0.0613,0.5000,237.7726,-0.0001,-325.3860,-540.9607,115.6283,184.3210,60.7667,0.0793
47.50,41.2800,-0.0664,0.5000,239.7816,-0.0001,-324.7013,-532.6183,110.9202,184.4353,62.4618,0.0798
