Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.6188,0.0000,0.5000,61.7487,-0.0003,-0.0613,0.0000,0.1487,0.0004,-0.0010,152.6644,0.1528,0.1528
2,-89.6188,0.0000,0.5000,61.7541,-0.0003,-0.0613,0.0000,0.1487,0.0004,-0.0010,152.6759,0.1528,0.1528
4,-89.6187,0.0000,0.5000,61.7595,-0.0003,-0.0613,0.0000,0.1487,0.0004,-0.0010,152.6873,0.1528,0.1528
6,-89.6187,0.0000,0.5000,61.7649,-0.0003,-0.0614,-0.0000,0.1487,0.0004,-0.0010,152.6988,0.1528,0.1528
8,-89.6186,0.0000,0.5000,61.7703,-0.0003,-0.0614,0.0000,0.1488,0.0004,-0.0010,152.7104,0.1528,0.1528
10,-63.6023,52.0325,0.5000,61.7734,-453.2479,-5.3723,-0.0000,9.5977,0.0156,0.0017,1067.9455,1.0722,1.0722
12,25.8312,-3.3372,0.5000,62.4907,-0.9495,-109.4619,-5475.6808,7336.9963,1.0160,0.4121,0.0040,1.7533,1.7533
14,20.1075,-2.2977,0.5000,71.7423,-0.0000,-118.5801,-6809.0479,7555.9286,4.9970,0.8472,0.0113,0.6342,0.6342
16,17.0562,-1.1514,0.5000,100.9973,-0.0000,-124.1791,-6666.4795,5957.9359,10.1091,1.2556,0.0193,-0.8213,-0.8213
18,15.7987,-0.3272,0.5000,149.1638,-0.0000,-125.9673,-6238.2334,4597.9639,15.3673,1.6872,0.0242,-1.7492,-1.7492
20,15.9336,0.2591,0.5000,202.1238,-0.0000,-124.1737,-5719.0134,3693.9366,20.4482,2.1607,0.0231,-2.1266,-2.1266
22,16.7995,0.5003,0.5000,251.1128,-0.0000,-121.1479,-5295.3903,3219.0587,24.2586,2.5885,0.0198,-2.1706,-2.1706
24,17.8510,0.5229,0.5000,293.7515,-0.0000,-117.3444,-4853.5295,2853.3183,27.9269,3.1104,0.0161,-2.0865,-2.0865
26,18.8186,0.4546,0.5000,329.9763,-0.0000,-114.3873,-4522.9079,2619.8072,30.4043,3.5733,0.0137,-1.9835,-1.9835
28,19.6171,0.3660,0.5000,360.3878,-0.0000,-111.8493,-4235.1344,2422.7726,32.3351,4.0460,0.0120,-1.8878,-1.8878
30,20.2461,0.2853,0.5000,385.7320,-0.0000,-109.7048,-3985.2234,2246.8021,33.8178,4.5260,0.0108,-1.8098,-1.8098
32,20.7325,0.2198,0.5000,406.7306,-0.0000,-107.6658,-3740.5777,2065.3555,35.0740,5.0761,0.0098,-1.7427,-1.7427
34,21.1061,0.1686,0.5000,424.0296,0.0000,-105.9250,-3526.5698,1897.6296,35.9988,5.6388,0.0092,-1.6932,-1.6932
36,21.3919,0.1287,0.5000,438.1875,-0.0000,-104.4299,-3339.9787,1744.6156,36.6626,6.2054,0.0087,-1.6569,-1.6569
38,21.6089,0.0973,0.5000,449.6798,-0.0000,-103.5392,-3228.1503,1650.1930,36.9943,6.5846,0.0085,-1.6379,-1.6379
40,21.7714,0.0723,0.5000,458.9088,0.0000,-102.3282,-3076.0936,1519.0890,37.3656,7.1550,0.0082,-1.6148,-1.6148
42,21.8898,0.0519,0.5000,466.2131,-0.0000,-101.2372,-2939.8608,1399.5876,37.6231,7.7266,0.0080,-1.5962,-1.5962
44,21.9719,0.0349,0.5000,471.8780,0.0000,-100.2410,-2816.7834,1290.5634,37.8001,8.2986,0.0079,-1.5804,-1.5804
46,22.0235,0.0206,0.5000,476.1439,-0.0000,-99.2800,-2699.7675,1186.5239,37.9271,8.8972,0.0079,-1.5657,-1.5657
48,22.0490,0.0083,0.5000,479.2139,-0.0000,-98.8259,-2645.2031,1138.0369,37.9754,9.1961,0.0078,-1.5588,-1.5588
50,22.0519,-0.0025,0.5000,481.2598,0.0000,-97.9629,-2542.9859,1047.5135,38.0528,9.7930,0.0078,-1.5456,-1.5456
52,22.0349,-0.0120,0.5000,482.4273,-0.0000,-97.1521,-2448.9106,964.8535,38.1164,10.3881,0.0079,-1.5327,-1.5327
54,22.0002,-0.0205,0.5000,482.8404,0.0000,-96.3859,-2361.9213,889.2702,38.1768,10.9807,0.0079,-1.5199,-1.5199
56,21.9495,-0.0282,0.5000,482.6049,0.0000,-96.0176,-2320.8100,853.9138,38.2084,11.2760,0.0080,-1.5134,-1.5134
58,21.8844,-0.0351,0.5000,481.8114,-0.0000,-94.9465,-2203.9949,755.0480,38.3199,12.1726,0.0082,-1.4934,-1.4934
60,21.8060,-0.0415,0.5000,480.5374,-0.0000,-94.4379,-2150.0171,710.3016,38.3875,12.6178,0.0083,-1.4831,-1.4831
62,21.7155,-0.0474,0.5000,478.8499,-0.0000,-93.9452,-2098.6917,668.3955,38.4648,13.0606,0.0084,-1.4727,-1.4727
64,21.6139,-0.0528,0.5000,476.8065,-0.0000,-93.4671,-2049.8208,629.1318,38.5527,13.5009,0.0085,-1.4621,-1.4621
66,21.5019,-0.0578,0.5000,474.4570,-0.0000,-93.0025,-2003.2324,592.3307,38.6518,13.9386,0.0087,-1.4513,-1.4513
68,21.3805,-0.0624,0.5000,471.8446,-0.0000,-92.5502,-1958.7738,557.8279,38.7626,14.3736,0.0089,-1.4404,-1.4404
70,21.2502,-0.0667,0.5000,469.0069,-0.0000,-92.1093,-1916.3063,525.4726,38.8852,14.8057,0.0091,-1.4292,-1.4292
72,21.1118,-0.0706,0.5000,465.9764,-0.0000,-91.2582,-1836.8556,466.6557,39.1660,15.6611,0.0095,-1.4066,-1.4066
74,20.9660,-0.0743,0.5000,462.7818,-0.0000,-90.8463,-1799.6582,439.9430,39.3240,16.0841,0.0097,-1.3951,-1.3951
76,20.8132,-0.0776,0.5000,459.4480,-0.0000,-90.4426,-1764.0178,414.8752,39.4935,16.5040,0.0099,-1.3836,-1.3836
78,20.6541,-0.0807,0.5000,455.9966,-0.0000,-90.0462,-1729.8461,391.3479,39.6741,16.9206,0.0102,-1.3719,-1.3719
80,20.4892,-0.0835,0.5000,452.4469,-0.0000,-89.6567,-1697.0629,369.2637,39.8656,17.3340,0.0105,-1.3602,-1.3602
82,20.3190,-0.0860,0.5000,448.8157,-0.0000,-89.2733,-1665.5972,348.5316,40.0674,17.7440,0.0107,-1.3485,-1.3485
84,20.1440,-0.0884,0.5000,445.1177,-0.0000,-88.5226,-1606.3514,310.7890,40.5009,18.5539,0.0114,-1.3250,-1.3250
86,19.9647,-0.0904,0.5000,441.3658,-0.0000,-88.1542,-1578.4442,293.6244,40.7316,18.9538,0.0117,-1.3133,-1.3133
88,19.7814,-0.0923,0.5000,437.5716,-0.0000,-87.7899,-1551.6081,277.5032,40.9710,19.3503,0.0120,-1.3016,-1.3016
90,19.5946,-0.0940,0.5000,433.7451,-0.0000,-87.4291,-1525.7965,262.3600,41.2186,19.7434,0.0124,-1.2899,-1.2899
92,19.4047,-0.0955,0.5000,429.8952,-0.0000,-87.0714,-1500.9568,248.1339,41.4741,20.1332,0.0128,-1.2783,-1.2783
94,19.2121,-0.0968,0.5000,426.0299,-0.0000,-86.7163,-1477.0442,234.7672,41.7369,20.5195,0.0132,-1.2667,-1.2667
96,19.0172,-0.0979,0.5000,422.1559,-0.0000,-86.3636,-1454.0165,222.2064,42.0066,20.9024,0.0136,-1.2553,-1.2553
98,18.8202,-0.0988,0.5000,418.2796,-0.0000,-85.6634,-1410.4765,199.3040,42.5649,21.6583,0.0144,-1.2326,-1.2326
100,18.6216,-0.0996,0.5000,414.4062,-0.0000,-85.3154,-1389.8867,188.8712,42.8526,22.0313,0.0149,-1.2214,-1.2214
102,18.4216,-0.1002,0.5000,410.5406,-0.0000,-84.9683,-1370.0341,179.0608,43.1454,22.4010,0.0154,-1.2104,-1.2104
104,18.2205,-0.1007,0.5000,406.6871,-0.0000,-84.6219,-1350.8958,169.8340,43.4430,22.7675,0.0159,-1.1995,-1.1995
106,18.0187,-0.1010,0.5000,402.8494,-0.0000,-84.2758,-1332.4516,161.1545,43.7449,23.1308,0.0164,-1.1887,-1.1887
108,17.8163,-0.1012,0.5000,399.0308,-0.0000,-83.9299,-1314.6666,152.9883,44.0506,23.4909,0.0169,-1.1780,-1.1780
110,17.6137,-0.1013,0.5000,395.2341,0.0000,-83.5839,-1297.4993,145.3033,44.3599,23.8480,0.0175,-1.1676,-1.1676
112,17.4110,-0.1013,0.5000,391.4621,-0.0000,-82.8910,-1264.9673,131.2579,44.9877,24.5529,0.0186,-1.1470,-1.1470
114,17.2086,-0.1012,0.5000,387.7169,-0.0000,-82.5436,-1249.5647,124.8436,45.3054,24.9010,0.0192,-1.1370,-1.1370
116,17.0066,-0.1009,0.5000,384.0005,0.0000,-82.1954,-1234.6909,118.8015,45.6251,25.2461,0.0198,-1.1272,-1.1272
118,16.8052,-0.1006,0.5000,380.3147,0.0000,-81.8464,-1220.3164,113.1082,45.9468,25.5883,0.0205,-1.1175,-1.1175
120,16.6046,-0.1001,0.5000,376.6610,-0.0000,-81.4963,-1206.4618,107.7419,46.2699,25.9277,0.0211,-1.1080,-1.1080
122,16.4050,-0.0996,0.5000,373.0407,-0.0000,-81.1450,-1193.0896,102.6829,46.5942,26.2644,0.0218,-1.0987,-1.0987
124,16.2065,-0.0990,0.5000,369.4549,0.0000,-80.7924,-1180.1850,97.9118,46.9193,26.5984,0.0225,-1.0895,-1.0895
126,16.0094,-0.0983,0.5000,365.9048,-0.0000,-80.0834,-1155.6542,89.1635,47.5713,27.2584,0.0239,-1.0717,-1.0717
128,15.8136,-0.0976,0.5000,362.3910,-0.0000,-79.7267,-1144.0226,85.1539,47.8976,27.5845,0.0246,-1.0631,-1.0631
130,15.6193,-0.0968,0.5000,358.9145,0.0000,-79.3685,-1132.7843,81.3669,48.2237,27.9082,0.0254,-1.0546,-1.0546
132,15.4267,-0.0960,0.5000,355.4757,-0.0000,-79.0088,-1121.9126,77.7885,48.5495,28.2293,0.0262,-1.0463,-1.0463
134,15.2359,-0.0951,0.5000,352.0752,-0.0000,-78.6477,-1111.4107,74.4035,48.8749,28.5481,0.0270,-1.0382,-1.0382
