Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.4919,0.0000,0.5000,61.8580,-0.0003,-0.0659,-0.0000,0.1540,0.0004,-0.0010,153.1200,0.1532,0.1532
2,-89.4918,0.0000,0.5000,61.8633,-0.0003,-0.0659,-0.0000,0.1540,0.0004,-0.0010,153.1315,0.1532,0.1532
4,-89.4918,0.0000,0.5000,61.8687,-0.0003,-0.0659,0.0000,0.1540,0.0004,-0.0010,153.1430,0.1532,0.1532
6,-89.4917,0.0000,0.5000,61.8741,-0.0003,-0.0659,0.0000,0.1541,0.0004,-0.0010,153.1545,0.1532,0.1532
8,-89.4917,0.0000,0.5000,61.8795,-0.0003,-0.0659,0.0000,0.1541,0.0004,-0.0010,153.1661,0.1533,0.1533
10,-63.4743,52.0346,0.5000,61.8826,-494.7812,-5.8493,-0.0000,9.9883,0.0141,0.0017,1063.4039,1.0676,1.0676
12,25.7465,-3.3571,0.5000,62.5960,-0.8943,-115.5733,-5574.5149,7483.6003,0.9343,0.3986,0.0042,1.7948,1.7948
14,20.0088,-2.2875,0.5000,71.6089,-0.0000,-125.3984,-6902.6697,7643.0568,4.6567,0.8248,0.0119,0.6205,0.6205
16,17.0316,-1.1042,0.5000,99.7888,-0.0000,-130.9504,-6726.7495,6027.2409,9.3069,1.2164,0.0200,-0.8199,-0.8199
18,15.8517,-0.2980,0.5000,146.1618,-0.0000,-132.5471,-6299.2071,4710.7032,13.9241,1.6168,0.0245,-1.7055,-1.7055
20,16.0155,0.2666,0.5000,197.4588,-0.0000,-130.8459,-5805.6983,3832.0400,18.3052,2.0449,0.0236,-2.0841,-2.0841
22,16.8846,0.4995,0.5000,245.1232,-0.0000,-127.5764,-5355.0323,3309.1843,21.9936,2.4771,0.0201,-2.1489,-2.1489
24,17.9316,0.5203,0.5000,286.7244,-0.0000,-123.9907,-4950.4222,2962.0363,25.0656,2.9282,0.0167,-2.0844,-2.0844
26,18.8944,0.4525,0.5000,322.1421,-0.0000,-120.6683,-4592.6599,2701.5245,27.5327,3.3985,0.0141,-1.9809,-1.9809
28,19.6900,0.3650,0.5000,351.9341,-0.0000,-117.8216,-4283.3883,2485.9336,29.4350,3.8800,0.0122,-1.8819,-1.8819
30,20.3185,0.2855,0.5000,376.8126,-0.0000,-115.4304,-4016.8640,2295.4074,30.8755,4.3698,0.0109,-1.8016,-1.8016
32,20.8063,0.2209,0.5000,397.4719,-0.0000,-113.4144,-3786.2317,2122.1982,31.9550,4.8658,0.0100,-1.7406,-1.7406
34,21.1831,0.1704,0.5000,414.5350,-0.0000,-111.6197,-3576.7080,1956.5769,32.7878,5.3890,0.0093,-1.6936,-1.6936
36,21.4732,0.1311,0.5000,428.5420,-0.0000,-109.8645,-3369.1690,1784.7380,33.4627,5.9907,0.0088,-1.6548,-1.6548
38,21.6956,0.1002,0.5000,439.9531,-0.0000,-108.8275,-3246.0809,1679.5292,33.7892,6.3939,0.0085,-1.6352,-1.6352
40,21.8642,0.0754,0.5000,449.1576,-0.0000,-107.4258,-3080.1844,1534.5364,34.1418,7.0011,0.0082,-1.6119,-1.6119
42,21.9892,0.0553,0.5000,456.4839,0.0000,-106.5742,-2980.1662,1445.7323,34.3073,7.4070,0.0081,-1.5993,-1.5993
44,22.0784,0.0385,0.5000,462.2087,-0.0000,-105.3957,-2843.3787,1323.1822,34.4809,8.0166,0.0080,-1.5831,-1.5831
46,22.1373,0.0243,0.5000,466.5653,-0.0000,-104.6651,-2759.8081,1247.9701,34.5604,8.4233,0.0079,-1.5735,-1.5735
48,22.1705,0.0121,0.5000,469.7509,0.0000,-103.6373,-2644.1977,1143.9289,34.6438,9.0331,0.0078,-1.5602,-1.5602
50,22.1812,0.0015,0.5000,471.9325,0.0000,-102.9910,-2572.8307,1079.9169,34.6838,9.4392,0.0078,-1.5518,-1.5518
52,22.1722,-0.0080,0.5000,473.2517,0.0000,-101.8809,-2452.8767,973.1221,34.7411,10.1777,0.0079,-1.5367,-1.5367
54,22.1455,-0.0164,0.5000,473.8294,-0.0000,-101.4049,-2402.5374,928.7426,34.7647,10.5101,0.0079,-1.5299,-1.5299
56,22.1030,-0.0241,0.5000,473.7684,0.0000,-100.4937,-2308.1048,846.4201,34.8151,11.1727,0.0080,-1.5162,-1.5162
58,22.0460,-0.0311,0.5000,473.1571,-0.0000,-100.0565,-2263.7324,808.2434,34.8440,11.5027,0.0080,-1.5092,-1.5092
60,21.9758,-0.0375,0.5000,472.0712,0.0000,-99.2150,-2180.0957,737.3254,34.9130,12.1598,0.0082,-1.4949,-1.4949
62,21.8935,-0.0433,0.5000,470.5758,-0.0000,-98.6087,-2121.3287,688.4244,34.9769,12.6507,0.0083,-1.4839,-1.4839
64,21.7999,-0.0488,0.5000,468.7273,0.0000,-98.0225,-2065.7483,642.9784,35.0528,13.1390,0.0084,-1.4726,-1.4726
66,21.6961,-0.0538,0.5000,466.5744,-0.0000,-97.4548,-2013.1009,600.7180,35.1414,13.6243,0.0086,-1.4611,-1.4611
68,21.5826,-0.0584,0.5000,464.1594,-0.0000,-96.9039,-1963.1725,561.4172,35.2433,14.1065,0.0088,-1.4493,-1.4493
70,21.4604,-0.0627,0.5000,461.5191,0.0000,-96.3683,-1915.7610,524.8539,35.3588,14.5854,0.0090,-1.4373,-1.4373
72,21.3299,-0.0667,0.5000,458.6854,-0.0000,-95.8467,-1870.6933,490.8277,35.4878,15.0610,0.0092,-1.4252,-1.4252
74,21.1920,-0.0703,0.5000,455.6863,-0.0000,-95.3380,-1827.8147,459.1562,35.6304,15.5330,0.0094,-1.4128,-1.4128
76,21.0470,-0.0737,0.5000,452.5463,0.0000,-94.8408,-1786.9823,429.6723,35.7863,16.0014,0.0097,-1.4004,-1.4004
78,20.8957,-0.0768,0.5000,449.2868,0.0000,-94.3543,-1748.0646,402.2208,35.9551,16.4660,0.0099,-1.3878,-1.3878
80,20.7385,-0.0797,0.5000,445.9267,-0.0000,-93.8773,-1710.9449,376.6575,36.1364,16.9268,0.0102,-1.3751,-1.3751
82,20.5759,-0.0822,0.5000,442.4825,-0.0000,-93.4090,-1675.5196,352.8489,36.3297,17.3838,0.0105,-1.3624,-1.3624
84,20.4084,-0.0846,0.5000,438.9687,0.0000,-92.9484,-1641.6898,330.6720,36.5346,17.8368,0.0108,-1.3496,-1.3496
86,20.2365,-0.0867,0.5000,435.3982,-0.0000,-92.4947,-1609.3596,310.0124,36.7503,18.2858,0.0112,-1.3368,-1.3368
88,20.0607,-0.0886,0.5000,431.7823,-0.0000,-92.0471,-1578.4432,290.7637,36.9765,18.7309,0.0115,-1.3240,-1.3240
90,19.8812,-0.0904,0.5000,428.1309,0.0000,-91.6051,-1548.8695,272.8267,37.2125,19.1719,0.0119,-1.3113,-1.3113
92,19.6986,-0.0919,0.5000,424.4531,0.0000,-91.1677,-1520.5713,256.1099,37.4577,19.6090,0.0123,-1.2986,-1.2986
94,19.5132,-0.0932,0.5000,420.7565,-0.0000,-90.7344,-1493.4747,240.5279,37.7115,20.0420,0.0127,-1.2859,-1.2859
96,19.3253,-0.0943,0.5000,417.0480,-0.0000,-90.3046,-1467.5084,226.0011,37.9733,20.4710,0.0131,-1.2734,-1.2734
98,19.1354,-0.0953,0.5000,413.3339,0.0000,-89.8778,-1442.6211,212.4555,38.2426,20.8961,0.0136,-1.2609,-1.2609
100,18.9437,-0.0962,0.5000,409.6195,0.0000,-89.4534,-1418.7747,199.8223,38.5189,21.3171,0.0140,-1.2486,-1.2486
102,18.7505,-0.0968,0.5000,405.9096,-0.0000,-89.0308,-1395.9058,188.0382,38.8013,21.7343,0.0145,-1.2363,-1.2363
104,18.5562,-0.0973,0.5000,402.2085,-0.0000,-88.6098,-1373.9645,177.0433,39.0896,22.1476,0.0150,-1.2243,-1.2243
106,18.3610,-0.0977,0.5000,398.5200,0.0000,-87.7707,-1332.7010,157.2038,39.6815,22.9627,0.0161,-1.2006,-1.2006
108,18.1651,-0.0980,0.5000,394.8473,-0.0000,-87.3519,-1313.3077,148.2604,39.9839,23.3646,0.0167,-1.1890,-1.1890
110,17.9689,-0.0981,0.5000,391.1935,-0.0000,-86.9330,-1294.6798,139.9075,40.2901,23.7629,0.0173,-1.1776,-1.1776
112,17.7726,-0.0982,0.5000,387.5612,0.0000,-86.5140,-1276.7727,132.1037,40.5997,24.1575,0.0179,-1.1664,-1.1664
114,17.5764,-0.0981,0.5000,383.9526,0.0000,-86.0945,-1259.5682,124.8105,40.9122,24.5486,0.0185,-1.1554,-1.1554
116,17.3805,-0.0979,0.5000,380.3698,-0.0000,-85.6743,-1243.0568,117.9924,41.2272,24.9362,0.0192,-1.1446,-1.1446
