Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-88.0159,-0.0000,0.5000,72.8648,-1.6961,-0.3172,-0.0002,-0.0008,-0.0091,-0.0042,-12.3205
1.50,-88.0159,-0.0000,0.5000,72.8633,-1.6961,-0.3172,-0.0002,-0.0008,-0.0091,-0.0042,-12.3218
2.50,-88.0159,-0.0000,0.5000,72.8617,-1.6961,-0.3172,-0.0002,-0.0008,-0.0091,-0.0042,-12.3218
3.50,-88.0159,-0.0000,0.5000,72.8602,-1.6961,-0.3172,-0.0002,-0.0008,-0.0091,-0.0042,-12.3225
4.50,-88.0159,-0.0000,0.5000,72.8587,-1.6961,-0.3172,-0.0002,-0.0008,-0.0090,-0.0042,-12.3232
5.50,-88.0159,-0.0000,0.5000,72.8572,-1.6961,-0.3172,-0.0002,-0.0008,-0.0090,-0.0042,-12.3238
6.50,-88.0159,-0.0000,0.5000,72.8557,-1.6961,-0.3173,-0.0002,-0.0008,-0.0090,-0.0042,-12.3245
7.50,-88.0159,-0.0000,0.5000,72.8542,-1.6961,-0.3173,-0.0002,-0.0008,-0.0090,-0.0042,-12.3251
8.50,-88.0159,-0.0000,0.5000,72.8528,-1.6961,-0.3173,-0.0002,-0.0008,-0.0090,-0.0042,-12.3258
9.50,-88.0159,-0.0000,0.5000,72.8513,-1.6961,-0.3173,-0.0002,-0.0008,-0.0090,-0.0042,-12.3264
10.50,-48.4154,79.2010,0.5000,72.8493,-1075.7995,-50.1843,-0.0825,1.6950,8.1056,0.0132,305.5834
11.50,5.9418,97.2727,0.5000,72.8457,-161887.1887,-676.7816,-615.7617,34.0691,15.6581,0.1442,2.3197
12.50,28.4707,7.4015,0.5000,72.9220,-3960.1895,-515.8956,-2526.7707,447.1340,19.9017,1.0233,0.2740
13.50,32.9981,3.7813,0.5000,73.5356,-1631.9574,-455.5145,-2268.5915,687.7403,34.7093,2.1719,0.1768
14.50,35.4184,2.0727,0.5000,75.2331,-756.5570,-422.6174,-1937.2443,781.4604,52.7253,3.5024,0.1402
15.50,36.8334,1.2425,0.5000,78.3046,-391.6601,-404.0434,-1681.0608,789.1601,68.9213,4.9217,0.1227
16.50,37.7336,0.8078,0.5000,82.8083,-215.6828,-391.8994,-1479.9334,753.7353,82.6219,6.4582,0.1125
17.50,38.3499,0.5636,0.5000,88.6468,-124.4127,-383.2989,-1322.5802,698.9733,93.5963,8.0904,0.1060
18.50,38.8006,0.4190,0.5000,95.6163,-70.9560,-376.3049,-1191.7951,633.6710,102.7284,9.9433,0.1011
19.50,39.1508,0.3308,0.5000,103.4524,-43.0690,-371.1521,-1100.2125,575.3296,109.0687,11.7124,0.0978
20.50,39.4389,0.2760,0.5000,111.8748,-28.1412,-367.3197,-1038.1708,528.5923,113.2861,13.2850,0.0954
21.50,39.6879,0.2412,0.5000,120.6234,-17.4953,-363.4753,-982.8439,481.1346,116.9085,15.0902,0.0931
22.50,39.9112,0.2181,0.5000,129.4797,-10.6480,-359.8159,-936.8709,437.3065,119.6985,17.0147,0.0911
23.50,40.1165,0.2015,0.5000,138.2727,-6.4677,-356.4149,-899.3457,398.9424,121.6965,18.9751,0.0892
24.50,40.3080,0.1884,0.5000,146.8773,-4.1227,-353.5290,-870.6523,368.6479,122.9616,20.7639,0.0876
25.50,40.4877,0.1768,0.5000,155.2067,-2.4157,-350.2964,-841.0499,337.3366,123.9502,22.9049,0.0859
26.50,40.6562,0.1659,0.5000,163.2045,-1.5392,-347.7155,-818.7766,314.2871,124.4482,24.7227,0.0846
27.50,40.8139,0.1550,0.5000,170.8374,-0.9771,-345.2375,-798.1511,293.6837,124.7103,26.5652,0.0834
28.50,40.9607,0.1439,0.5000,178.0885,-0.5861,-342.5913,-776.6403,273.1933,124.7823,28.6478,0.0822
29.50,41.0962,0.1327,0.5000,184.9532,-0.3740,-340.3842,-758.9182,257.1794,124.6961,30.4854,0.0812
30.50,41.2205,0.1214,0.5000,191.4347,-0.2123,-337.7510,-737.8507,239.2076,124.4384,32.8122,0.0800
31.50,41.3333,0.1100,0.5000,197.5418,-0.1420,-335.9808,-723.6501,227.7398,124.1800,34.4684,0.0793
32.50,41.4348,0.0986,0.5000,203.2870,-0.0675,-332.9127,-698.8107,208.8685,123.5876,37.5387,0.0782
33.50,41.5250,0.0874,0.5000,208.6851,-0.0466,-331.4720,-686.9980,200.3907,123.2514,39.0793,0.0777
34.50,41.6041,0.0764,0.5000,213.7520,-0.0321,-330.0907,-675.5509,192.4554,122.8982,40.6224,0.0772
35.50,41.6724,0.0656,0.5000,218.5042,-0.0152,-327.4985,-653.6906,178.0097,122.1584,43.7144,0.0765
36.50,41.7301,0.0551,0.5000,222.9582,-0.0105,-326.2835,-643.2454,171.4070,121.7797,45.2619,0.0762
37.50,41.7776,0.0450,0.5000,227.1302,-0.0072,-325.1197,-633.1038,165.1652,121.3992,46.8097,0.0759
38.50,41.8152,0.0352,0.5000,231.0360,-0.0034,-322.9373,-613.6807,153.6361,120.6422,49.9040,0.0755
39.50,41.8433,0.0258,0.5000,234.6908,-0.0024,-321.9145,-604.3762,148.2943,120.2692,51.4494,0.0754
40.50,41.8623,0.0168,0.5000,238.1092,-0.0016,-320.8711,-594.7375,142.8736,119.8774,53.0954,0.0753
41.50,41.8726,0.0081,0.5000,241.3047,-0.0010,-319.6985,-583.7149,136.8071,119.4241,55.0358,0.0753
42.50,41.8745,-0.0001,0.5000,244.2906,-0.0005,-318.2400,-569.7010,129.2828,118.8425,57.5962,0.0753
43.50,41.8684,-0.0080,0.5000,247.0791,-0.0004,-317.5533,-562.9782,125.7431,118.5623,58.8629,0.0753
44.50,41.8548,-0.0155,0.5000,249.6816,-0.0002,-316.2486,-549.9677,119.0130,118.0191,61.3884,0.0754
45.50,41.8338,-0.0227,0.5000,252.1092,-0.0001,-315.0293,-537.5095,112.7084,117.4996,63.9018,0.0757
46.50,41.8060,-0.0295,0.5000,254.3720,-0.0001,-314.4495,-531.4778,109.7026,117.2489,65.1535,0.0758
47.50,41.7716,-0.0360,0.5000,256.4795,-0.0000,-313.3453,-519.7917,103.9610,116.7652,67.6461,0.0762
48.50,41.7309,-0.0422,0.5000,258.4408,-0.0000,-312.8193,-514.1306,101.2173,116.5322,68.8866,0.0764
49.50,41.6842,-0.0481,0.5000,260.2642,-0.0000,-311.8161,-503.1567,95.9665,116.0834,71.3553,0.0768
50.50,41.6319,-0.0537,0.5000,261.9576,-0.0000,-311.3375,-497.8383,93.4530,115.8674,72.5833,0.0771
51.50,41.5742,-0.0591,0.5000,263.5283,-0.0000,-310.4228,-487.5250,88.6355,115.4517,75.0258,0.0776
52.50,41.5113,-0.0641,0.5000,264.9834,-0.0000,-309.5608,-477.6270,84.0808,115.0570,77.4496,0.0783
53.50,41.4435,-0.0690,0.5000,266.3293,-0.0000,-309.0886,-472.1323,81.5807,114.8398,78.8305,0.0786
54.50,41.3710,-0.0736,0.5000,267.5720,-0.0000,-308.5338,-465.6143,78.6408,114.5839,80.5029,0.0791
55.50,41.2941,-0.0780,0.5000,268.7173,-0.0000,-307.9999,-459.2800,75.8104,114.3371,82.1653,0.0797
56.50,41.2130,-0.0821,0.5000,269.7705,-0.0000,-307.3182,-451.1120,72.1984,114.0215,84.3660,0.0804
57.50,41.1279,-0.0861,0.5000,270.7367,-0.0000,-306.8279,-445.1883,69.6053,113.7946,86.0043,0.0810
58.50,41.0390,-0.0899,0.5000,271.6206,-0.0000,-306.2000,-437.5521,66.2944,113.5042,88.1721,0.0818
59.50,40.9464,-0.0935,0.5000,272.4266,-0.0000,-305.7385,-431.9130,63.8720,113.2913,89.8158,0.0825
60.50,40.8504,-0.0969,0.5000,273.1589,-0.0000,-305.1405,-424.5863,60.7525,113.0165,92.0098,0.0835
61.50,40.7511,-0.1001,0.5000,273.8215,-0.0000,-304.3764,-415.2248,56.8105,112.6678,94.9175,0.0848
62.50,40.6486,-0.1032,0.5000,274.4180,-0.0000,-303.9170,-409.6163,54.4713,112.4599,96.7210,0.0857
63.50,40.5433,-0.1061,0.5000,274.9519,-0.0000,-303.9170,-409.6163,54.4713,112.4599,96.7210,0.0857
64.50,40.4351,-0.1088,0.5000,275.4265,-0.0000,-303.4710,-404.2041,52.2288,112.2598,98.5094,0.0866
65.50,40.3243,-0.1114,0.5000,275.8449,-0.0000,-303.0374,-398.9844,50.0789,112.0671,100.2826,0.0876
66.50,40.2110,-0.1139,0.5000,276.2101,-0.0000,-302.2925,-390.1615,46.4702,111.7411,103.3999,0.0894
67.50,40.0953,-0.1162,0.5000,276.5248,-0.0000,-301.5766,-381.9200,43.1229,111.4351,106.4686,0.0913
68.50,39.9774,-0.1184,0.5000,276.7916,-0.0000,-301.5766,-381.9200,43.1229,111.4351,106.4686,0.0913
69.50,39.8575,-0.1205,0.5000,277.0129,-0.0000,-300.8842,-374.2425,40.0173,111.1471,109.4887,0.0932
70.50,39.7355,-0.1224,0.5000,277.1911,-0.0000,-300.8842,-374.2425,40.0173,111.1471,109.4887,0.0932
71.50,39.6117,-0.1242,0.5000,277.3284,-0.0000,-300.2098,-367.1144,37.1365,110.8753,112.4603,0.0953
72.50,39.4862,-0.1259,0.5000,277.4269,-0.0000,-300.2098,-367.1144,37.1365,110.8753,112.4603,0.0953
73.50,39.3591,-0.1275,0.5000,277.4885,-0.0000,-299.5487,-360.5206,34.4648,110.6181,115.3837,0.0975
74.50,39.2305,-0.1289,0.5000,277.5151,-0.0000,-299.5487,-360.5206,34.4648,110.6181,115.3837,0.0975
75.50,39.1005,-0.1303,0.5000,277.5085,-0.0000,-298.8962,-354.4457,31.9872,110.3739,118.2595,0.0998
76.50,38.9693,-0.1315,0.5000,277.4704,-0.0000,-298.2484,-348.8746,29.6900,110.1414,121.0883,0.1021
77.50,38.8370,-0.1326,0.5000,277.4023,-0.0000,-298.2484,-348.8746,29.6900,110.1414,121.0883,0.1021
78.50,38.7035,-0.1337,0.5000,277.3058,-0.0000,-297.6012,-343.7915,27.5604,109.9194,123.8709,0.1046
79.50,38.5692,-0.1346,0.5000,277.1823,-0.0000,-297.6012,-343.7915,27.5604,109.9194,123.8709,0.1046
80.50,38.4339,-0.1354,0.5000,277.0332,-0.0000,-296.9513,-339.1799,25.5862,109.7066,126.6081,0.1071
81.50,38.2980,-0.1361,0.5000,276.8598,-0.0000,-296.9513,-339.1799,25.5862,109.7066,126.6081,0.1071
82.50,38.1614,-0.1368,0.5000,276.6632,-0.0000,-296.2953,-335.0218,23.7565,109.5021,129.3008,0.1097
83.50,38.0242,-0.1373,0.5000,276.4448,-0.0000,-296.2953,-335.0218,23.7565,109.5021,129.3008,0.1097
84.50,37.8865,-0.1378,0.5000,276.2056,-0.0000,-295.6304,-331.2981,22.0608,109.3049,131.9502,0.1124
85.50,37.7484,-0.1381,0.5000,275.9466,-0.0000,-294.9539,-327.9888,20.4895,109.1142,134.5571,0.1152
86.50,37.6101,-0.1384,0.5000,275.6688,-0.0000,-294.9539,-327.9888,20.4895,109.1142,134.5571,0.1152
87.50,37.4715,-0.1387,0.5000,275.3733,-0.0000,-294.2635,-325.0728,19.0335,108.9292,137.1228,0.1180
88.50,37.3327,-0.1388,0.5000,275.0610,-0.0000,-294.2635,-325.0728,19.0335,108.9292,137.1228,0.1180
89.50,37.1938,-0.1389,0.5000,274.7327,-0.0000,-293.5571,-322.5276,17.6844,108.7492,139.6485,0.1209
90.50,37.0550,-0.1389,0.5000,274.3892,-0.0000,-293.5571,-322.5276,17.6844,108.7492,139.6485,0.1209
91.50,36.9162,-0.1388,0.5000,274.0314,-0.0000,-292.8330,-320.3295,16.4346,108.5737,142.1352,0.1239
92.50,36.7775,-0.1387,0.5000,273.6601,-0.0000,-292.8330,-320.3295,16.4346,108.5737,142.1352,0.1239
93.50,36.6389,-0.1385,0.5000,273.2758,-0.0000,-292.0898,-318.4541,15.2765,108.4022,144.5842,0.1270
94.50,36.5006,-0.1382,0.5000,272.8794,-0.0000,-291.3263,-316.8765,14.2036,108.2343,146.9966,0.1301
95.50,36.3626,-0.1380,0.5000,272.4715,-0.0000,-291.3263,-316.8765,14.2036,108.2343,146.9966,0.1301
96.50,36.2249,-0.1376,0.5000,272.0527,-0.0000,-290.5415,-315.5711,13.2096,108.0696,149.3736,0.1333
97.50,36.0875,-0.1372,0.5000,271.6236,-0.0000,-290.5415,-315.5711,13.2096,108.0696,149.3736,0.1333
98.50,35.9506,-0.1368,0.5000,271.1848,-0.0000,-290.0300,-314.8696,12.6145,107.9659,150.8703,0.1353
99.50,35.8141,-0.1364,0.5000,270.7369,-0.0000,-289.7310,-314.5079,12.2844,107.9067,151.7269,0.1365
100.50,35.6781,-0.1359,0.5000,270.2803,-0.0000,-289.4137,-314.1599,11.9473,107.8448,152.6222,0.1378
101.50,35.5426,-0.1354,0.5000,269.8156,-0.0000,-288.8870,-313.6572,11.4165,107.7444,154.0773,0.1399
102.50,35.4077,-0.1348,0.5000,269.3433,-0.0000,-288.2912,-313.1892,10.8557,107.6339,155.6791,0.1422
103.50,35.2733,-0.1343,0.5000,268.8637,-0.0000,-287.9049,-312.9364,10.5129,107.5639,156.6941,0.1437
104.50,35.1394,-0.1337,0.5000,268.3775,-0.0000,-287.5142,-312.7168,10.1816,107.4944,157.7029,0.1453
105.50,35.0062,-0.1331,0.5000,267.8849,-0.0000,-286.7193,-312.3687,9.5518,107.3566,159.7021,0.1483
106.50,34.8736,-0.1325,0.5000,267.3864,-0.0000,-286.0328,-312.1584,9.0511,107.2412,161.3756,0.1510
107.50,34.7416,-0.1318,0.5000,266.8823,-0.0000,-286.0328,-312.1584,9.0511,107.2412,161.3756,0.1510
108.50,34.6102,-0.1312,0.5000,266.3731,-0.0000,-285.3340,-312.0138,8.5783,107.1269,163.0324,0.1536
109.50,34.4795,-0.1306,0.5000,265.8591,-0.0000,-284.6233,-311.9263,8.1318,107.0138,164.6726,0.1563
110.50,34.3494,-0.1300,0.5000,265.3405,-0.0000,-283.9009,-311.8860,7.7102,106.9017,166.2968,0.1591
111.50,34.2199,-0.1293,0.5000,264.8179,-0.0000,-283.9009,-311.8860,7.7102,106.9017,166.2968,0.1591
112.50,34.0910,-0.1287,0.5000,264.2913,-0.0000,-283.1674,-311.8841,7.3119,106.7907,167.9051,0.1618
113.50,33.9628,-0.1281,0.5000,263.7612,-0.0000,-282.4230,-311.9119,6.9356,106.6807,169.4979,0.1646
114.50,33.8352,-0.1275,0.5000,263.2279,-0.0000,-281.6684,-311.9615,6.5801,106.5718,171.0755,0.1674
115.50,33.7081,-0.1269,0.5000,262.6915,-0.0000,-281.6684,-311.9615,6.5801,106.5718,171.0755,0.1674
116.50,33.5817,-0.1263,0.5000,262.1524,-0.0000,-280.9040,-312.0254,6.2441,106.4640,172.6380,0.1702
117.50,33.4558,-0.1257,0.5000,261.6108,-0.0000,-280.1303,-312.0965,5.9266,106.3572,174.1858,0.1731
118.50,33.3305,-0.1252,0.5000,261.0669,-0.0000,-280.1303,-312.0965,5.9266,106.3572,174.1858,0.1731
119.50,33.2057,-0.1246,0.5000,260.5210,-0.0000,-279.3480,-312.1683,5.6264,106.2515,175.7190,0.1760
120.50,33.0814,-0.1241,0.5000,259.9733,-0.0000,-278.5575,-312.2349,5.3426,106.1468,177.2377,0.1789
121.50,32.9577,-0.1236,0.5000,259.4240,-0.0000,-277.7594,-312.2908,5.0742,106.0431,178.7422,0.1819
122.50,32.8344,-0.1232,0.5000,258.8732,-0.0000,-277.7594,-312.2908,5.0742,106.0431,178.7422,0.1819
123.50,32.7115,-0.1227,0.5000,258.3213,-0.0000,-276.9544,-312.3310,4.8203,105.9406,180.2326,0.1849
124.50,32.5891,-0.1223,0.5000,257.7683,-0.0000,-276.1429,-312.3510,4.5802,105.8391,181.7091,0.1879
125.50,32.4671,-0.1219,0.5000,257.2144,-0.0000,-274.9499,-312.3353,4.2531,105.6930,183.8365,0.1924
126.50,32.3455,-0.1215,0.5000,256.6598,-0.0000,-274.9499,-312.3353,4.2531,105.6930,183.8365,0.1924
127.50,32.2242,-0.1212,0.5000,256.1047,-0.0000,-273.7463,-312.2577,3.9512,105.5492,185.9347,0.1970
128.50,32.1032,-0.1209,0.5000,255.5492,-0.0000,-273.7463,-312.2577,3.9512,105.5492,185.9347,0.1970
129.50,31.9826,-0.1206,0.5000,254.9934,-0.0000,-272.5340,-312.1102,3.6725,105.4077,188.0040,0.2016
130.50,31.8622,-0.1203,0.5000,254.4375,-0.0000,-272.5340,-312.1102,3.6725,105.4077,188.0040,0.2016
131.50,31.7420,-0.1201,0.5000,253.8816,-0.0000,-271.3145,-311.8849,3.4151,105.2683,190.0445,0.2064
132.50,31.6221,-0.1199,0.5000,253.3259,-0.0000,-271.3145,-311.8849,3.4151,105.2683,190.0445,0.2064
133.50,31.5024,-0.1197,0.5000,252.7704,-0.0000,-270.0895,-311.5757,3.1773,105.1311,192.0565,0.2112
134.50,31.3828,-0.1195,0.5000,252.2153,-0.0000,-270.0895,-311.5757,3.1773,105.1311,192.0565,0.2112
135.50,31.2633,-0.1194,0.5000,251.6607,-0.0000,-268.8607,-311.1788,2.9573,104.9962,194.0401,0.2161
136.50,31.1440,-0.1193,0.5000,251.1067,-0.0000,-268.8607,-311.1788,2.9573,104.9962,194.0401,0.2161
137.50,31.0247,-0.1192,0.5000,250.5533,-0.0000,-267.6293,-310.6924,2.7540,104.8634,195.9952,0.2212
138.50,30.9055,-0.1192,0.5000,250.0008,-0.0000,-267.6293,-310.6924,2.7540,104.8634,195.9952,0.2212
139.50,30.7864,-0.1192,0.5000,249.4491,-0.0000,-266.3969,-310.1149,2.5658,104.7325,197.9218,0.2264
140.50,30.6672,-0.1192,0.5000,248.8984,-0.0000,-266.3969,-310.1149,2.5658,104.7325,197.9218,0.2264
141.50,30.5480,-0.1192,0.5000,248.3487,-0.0000,-265.1648,-309.4458,2.3916,104.6037,199.8201,0.2316
142.50,30.4288,-0.1192,0.5000,247.8001,-0.0000,-265.1648,-309.4458,2.3916,104.6037,199.8201,0.2316
143.50,30.3095,-0.1193,0.5000,247.2527,-0.0000,-265.0153,-309.3584,2.3713,104.5882,200.0485,0.2323
144.50,30.1901,-0.1194,0.5000,246.7066,-0.0000,-264.4106,-308.9910,2.2913,104.5257,200.9689,0.2350
145.50,30.0706,-0.1195,0.5000,246.1618,-0.0000,-263.6352,-308.4875,2.1929,104.4461,202.1400,0.2384
146.50,29.9510,-0.1197,0.5000,245.6184,-0.0000,-262.9627,-308.0213,2.1112,104.3776,203.1479,0.2415
147.50,29.8312,-0.1198,0.5000,245.0765,-0.0000,-262.2911,-307.5287,2.0328,104.3096,204.1473,0.2445
148.50,29.7112,-0.1200,0.5000,244.5360,-0.0000,-261.6207,-307.0099,1.9576,104.2421,205.1382,0.2477
149.50,29.5911,-0.1202,0.5000,243.9972,-0.0000,-260.4894,-306.0741,1.8373,104.1289,206.7949,0.2531
150.50,29.4707,-0.1204,0.5000,243.4599,-0.0000,-260.4894,-306.0741,1.8373,104.1289,206.7949,0.2531
151.50,29.3501,-0.1207,0.5000,242.9243,-0.0000,-259.3624,-305.0667,1.7250,104.0171,208.4271,0.2586
152.50,29.2292,-0.1209,0.5000,242.3904,-0.0000,-259.3624,-305.0667,1.7250,104.0171,208.4271,0.2586
153.50,29.1081,-0.1212,0.5000,241.8582,-0.0000,-258.1510,-303.9018,1.6123,103.8977,210.1619,0.2648
154.50,28.9867,-0.1215,0.5000,241.3279,-0.0000,-258.1510,-303.9018,1.6123,103.8977,210.1619,0.2648
155.50,28.8650,-0.1218,0.5000,240.7993,-0.0000,-256.9458,-302.6597,1.5076,103.7796,211.8680,0.2711
156.50,28.7430,-0.1221,0.5000,240.2727,-0.0000,-256.9458,-302.6597,1.5076,103.7796,211.8680,0.2711
157.50,28.6207,-0.1224,0.5000,239.7479,-0.0000,-255.7474,-301.3443,1.4105,103.6627,213.5454,0.2776
158.50,28.4981,-0.1227,0.5000,239.2251,-0.0000,-255.7474,-301.3443,1.4105,103.6627,213.5454,0.2776
159.50,28.3751,-0.1231,0.5000,238.7043,-0.0000,-254.5562,-299.9590,1.3201,103.5468,215.1942,0.2843
160.50,28.2517,-0.1235,0.5000,238.1854,-0.0000,-254.5562,-299.9590,1.3201,103.5468,215.1942,0.2843
161.50,28.1280,-0.1238,0.5000,237.6686,-0.0000,-253.3726,-298.5077,1.2362,103.4318,216.8142,0.2912
162.50,28.0038,-0.1242,0.5000,237.1538,-0.0000,-253.3726,-298.5077,1.2362,103.4318,216.8142,0.2912
163.50,27.8793,-0.1246,0.5000,236.6411,-0.0000,-252.1969,-296.9942,1.1582,103.3177,218.4054,0.2983
164.50,27.7544,-0.1250,0.5000,236.1305,-0.0000,-252.1969,-296.9942,1.1582,103.3177,218.4054,0.2983
