Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0,-89.0260,0.0000,0.0050,71.2375,-0.0006,-0.3669,-0.0000,0.1392,0.0039,-0.0003,166.3893,0.1662,0.1662
2,-89.0260,0.0000,0.0050,71.2385,-0.0006,-0.3669,-0.0000,0.1392,0.0039,-0.0003,166.3923,0.1662,0.1662
4,-89.0259,0.0000,0.0050,71.2395,-0.0006,-0.3669,-0.0000,0.1392,0.0039,-0.0003,166.3954,0.1662,0.1662
6,-89.0259,0.0000,0.0050,71.2406,-0.0006,-0.3669,-0.0000,0.1392,0.0039,-0.0003,166.3985,0.1662,0.1662
8,-89.0259,0.0000,0.0050,71.2416,-0.0006,-0.3669,-0.0000,0.1393,0.0039,-0.0003,166.4015,0.1662,0.1662
10,-88.7609,52.9780,0.0050,71.2426,-0.0007,-0.3818,-0.0000,0.1883,0.0053,-0.0003,220.4392,0.2203,0.2203
12,32.7436,-3.9130,0.0050,71.4169,-13.4855,-524.3570,-3071.6214,4920.2133,4.3367,0.1151,0.0010,1.3287,1.3287
14,25.3836,-2.7770,0.0050,73.1848,-0.0000,-602.6697,-4803.2204,5991.8402,32.8953,0.2850,0.0038,0.6191,0.6191
16,21.7570,-1.0318,0.0050,78.9173,-0.0000,-635.1174,-4986.8212,4705.1584,73.6187,0.4256,0.0073,-0.8427,-0.8427
18,20.6107,-0.2385,0.0050,89.3484,-0.0000,-640.4543,-4708.1353,3620.9389,115.3956,0.5693,0.0090,-1.6117,-1.6117
20,20.4756,0.0509,0.0050,103.3940,-0.0000,-634.8971,-4365.0341,2886.4176,152.8217,0.7223,0.0092,-1.9600,-1.9600
22,20.6848,0.1386,0.0050,119.3106,-0.0000,-626.0423,-4048.9320,2387.9905,183.4364,0.8836,0.0089,-2.1027,-2.1027
24,20.9813,0.1506,0.0050,135.5808,-0.0000,-616.7427,-3773.5496,2033.9599,206.9751,1.0515,0.0084,-2.1483,-2.1483
26,21.2689,0.1341,0.0050,151.2358,-0.0000,-606.1327,-3487.5862,1718.6906,227.5433,1.2643,0.0079,-2.1462,-2.1462
28,21.5114,0.1076,0.0050,165.7823,-0.0000,-598.5239,-3291.7442,1524.2465,238.9940,1.4409,0.0076,-2.1256,-2.1256
30,21.6976,0.0788,0.0050,179.0308,-0.0000,-591.8007,-3121.8369,1365.5718,247.0729,1.6209,0.0074,-2.0994,-2.0994
32,21.8273,0.0514,0.0050,190.9584,-0.0000,-584.8446,-2947.3097,1209.6400,253.5744,1.8391,0.0072,-2.0671,-2.0671
34,21.9051,0.0270,0.0050,201.6259,-0.0000,-580.3280,-2834.1450,1111.4185,256.8632,2.0029,0.0071,-2.0442,-2.0442
36,21.9373,0.0059,0.0050,211.1302,-0.0000,-576.2612,-2732.2664,1024.4862,259.2594,2.1683,0.0071,-2.0226,-2.0226
38,21.9307,-0.0120,0.0050,219.5797,-0.0000,-572.5720,-2639.9734,946.8409,261.0255,2.3352,0.0071,-2.0023,-2.0023
40,21.8911,-0.0271,0.0050,227.0822,-0.0000,-566.7471,-2495.2053,827.0121,263.1979,2.6355,0.0072,-1.9691,-1.9691
42,21.8239,-0.0397,0.0050,233.7387,-0.0000,-564.4328,-2438.3526,780.6418,263.9169,2.7682,0.0073,-1.9555,-1.9555
44,21.7334,-0.0504,0.0050,239.6412,-0.0000,-560.1362,-2334.5407,697.1021,265.1601,3.0353,0.0075,-1.9294,-1.9294
46,21.6234,-0.0594,0.0050,244.8724,-0.0000,-558.1236,-2286.9432,659.3812,265.7417,3.1696,0.0076,-1.9168,-1.9168
