Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.5785,0.0000,0.5000,70.8675,-0.0012,-0.1889,-0.0000,   0,0.0011,-0.0005,168.7816,0.1687,0.1687
2.50,-87.5784,0.0000,0.5000,70.8689,-0.0012,-0.1889,0.0000,   0,0.0011,-0.0005,168.7851,0.1687,0.1687
4.50,-87.5784,0.0000,0.5000,70.8703,-0.0012,-0.1889,0.0000,   0,0.0011,-0.0005,168.7887,0.1687,0.1687
6.50,-87.5784,0.0000,0.5000,70.8717,-0.0012,-0.1889,0.0000,   0,0.0011,-0.0005,168.7923,0.1687,0.1687
8.50,-87.5784,0.0000,0.5000,70.8730,-0.0012,-0.1889,0.0000,   0,0.0011,-0.0005,168.7958,0.1687,0.1687
10.50,-61.4028,52.3510,0.5000,70.8720,-1065.2396,-15.4485,-0.0000,   6,0.0279,0.0008,811.6925,0.8024,0.8024
12.50,29.6357,-2.6798,0.5000,71.2593,-0.1774,-229.5791,-3924.1380,4533,1.8313,0.1874,0.0021,0.3813,0.3813
14.50,25.0538,-1.8283,0.5000,73.8917,-0.0000,-243.0819,-4719.6358,4591,8.7100,0.3816,0.0049,-0.3630,-0.3630
16.50,22.8580,-0.7340,0.5000,80.8649,0.0000,-248.5231,-4641.7518,3624,17.6990,0.5630,0.0072,-1.2479,-1.2479
18.50,22.1293,-0.1992,0.5000,92.2412,-0.0000,-248.5278,-4364.7737,2869,25.9441,0.7389,0.0081,-1.7180,-1.7180
20.50,22.0318,0.0161,0.5000,106.6515,-0.0000,-246.0339,-4034.2022,2274,33.8201,0.9459,0.0082,-1.9713,-1.9713
22.50,22.1754,0.0947,0.5000,122.3985,-0.0000,-242.9736,-3758.6946,1894,39.4656,1.1444,0.0080,-2.0670,-2.0670
24.50,22.3956,0.1146,0.5000,138.1558,0.0000,-239.5460,-3498.6140,1597,43.9596,1.3664,0.0077,-2.0962,-2.0962
26.50,22.6182,0.1071,0.5000,153.1317,-0.0000,-236.5534,-3291.8376,1391,46.8693,1.5764,0.0074,-2.0893,-2.0893
