Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,35.5000,23.0915,-87.5788,-10.1096,-32.2437,-76.5118,-0.1815
751,35.5000,23.0917,-87.5785,-10.1094,-32.2434,-76.5115,-0.1815
752,35.5000,23.0918,-87.5781,-10.1092,-32.2431,-76.5111,-0.1815
753,35.5000,23.0920,-87.5777,-10.1090,-32.2429,-76.5108,-0.1815
754,35.5000,23.0921,-87.5774,-10.1087,-32.2426,-76.5104,-0.1815
755,35.5000,23.0922,-87.5770,-10.1085,-32.2424,-76.5101,-0.1816
756,35.5000,23.0924,-87.5766,-10.1083,-32.2421,-76.5097,-0.1815
757,35.5000,23.0925,-87.5762,-10.1081,-32.2419,-76.5094,-0.1816
758,35.5000,23.0926,-87.5759,-10.1079,-32.2416,-76.5090,-0.1816
759,35.5000,23.0928,-87.5755,-10.1077,-32.2414,-76.5087,-0.1816
760,35.5000,23.0929,-87.5751,-10.1075,-32.2411,-76.5083,-0.1816
761,35.5000,23.0931,-87.5747,-10.1073,-32.2408,-76.5080,-0.1816
762,35.5000,23.0932,-87.5744,-10.1071,-32.2406,-76.5076,-0.1816
763,35.5000,23.0933,-87.5740,-10.1069,-32.2403,-76.5073,-0.1816
764,35.5000,23.0935,-87.5736,-10.1066,-32.2401,-76.5069,-0.1816
765,35.5000,23.0936,-87.5733,-10.1064,-32.2398,-76.5066,-0.1816
766,35.5000,23.0938,-87.5729,-10.1062,-32.2396,-76.5062,-0.1816
767,35.5000,23.0939,-87.5725,-10.1060,-32.2393,-76.5059,-0.1816
768,35.5000,23.0940,-87.5721,-10.1058,-32.2390,-76.5055,-0.1816
769,35.5000,23.0942,-87.5718,-10.1056,-32.2388,-76.5052,-0.1816
770,35.5000,23.0943,-87.5714,-10.1054,-32.2385,-76.5048,-0.1816
771,35.5000,23.0945,-87.5710,-10.1052,-32.2383,-76.5045,-0.1816
772,35.5000,23.0946,-87.5706,-10.1050,-32.2380,-76.5041,-0.1816
773,35.5000,23.0947,-87.5703,-10.1048,-32.2378,-76.5038,-0.1816
774,35.5000,23.0949,-87.5699,-10.1046,-32.2375,-76.5034,-0.1816
775,35.5000,23.0950,-87.5695,-10.1043,-32.2373,-76.5031,-0.1816
776,35.5000,23.0952,-87.5692,-10.1041,-32.2370,-76.5027,-0.1816
