Pace,T_Peak,Vmpeak,Vmvalley,Vm_repol30,Vm_repol50,Vm_repol90,dVmdt_repol_max
750,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9281
751,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9278
752,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9278
753,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9280
754,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9279
755,39.5000,42.2704,-87.6932,3.2814,-22.7114,-74.6968,2.9277
756,39.5000,42.2703,-87.6932,3.2813,-22.7114,-74.6968,2.9279
757,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9295
758,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9269
759,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9276
760,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9274
761,39.5000,42.2703,-87.6932,3.2813,-22.7114,-74.6968,2.9276
762,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9279
763,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9276
764,39.5000,42.2703,-87.6932,3.2813,-22.7114,-74.6968,2.9280
765,39.5000,42.2705,-87.6932,3.2814,-22.7114,-74.6968,2.9268
766,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9279
767,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9282
768,39.5000,42.2704,-87.6932,3.2814,-22.7114,-74.6968,2.9279
769,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9279
770,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9284
771,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9276
772,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9284
773,39.5000,42.2704,-87.6932,3.2813,-22.7114,-74.6968,2.9266
