Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
0.50,-87.7495,0.0000,0.5000,82.0496,-2.2198,-0.1251,-0.0005,-0.0029,-0.0185,-0.0040,-18.1521
2.50,-87.7495,0.0000,0.5000,82.0528,-2.2198,-0.1251,-0.0005,-0.0029,-0.0185,-0.0040,-18.1513
4.50,-87.7495,0.0000,0.5000,82.0560,-2.2198,-0.1251,-0.0005,-0.0029,-0.0185,-0.0040,-18.1482
6.50,-87.7495,0.0000,0.5000,82.0592,-2.2198,-0.1251,-0.0005,-0.0029,-0.0185,-0.0040,-18.1449
8.50,-87.7495,0.0000,0.5000,82.0625,-2.2198,-0.1251,-0.0005,-0.0029,-0.0184,-0.0040,-18.1417
10.50,-48.2641,78.9704,0.5000,82.0650,-1344.5357,-19.1250,-0.2095,5.5610,20.1447,0.0126,389.8748
12.50,33.4557,7.9217,0.5000,83.3435,-3715.7886,-152.5840,-4778.7042,1819.5363,20.7420,1.2183,0.2177
14.50,35.9682,-2.1001,0.5000,132.3580,-809.3111,-140.2489,570.5060,2797.4485,28.4742,3.9902,0.1765
16.50,30.8092,-1.5367,0.5000,315.1873,-288.1128,-156.2648,-1050.8177,2262.5270,38.2848,6.3342,0.2898
18.50,30.9051,1.0453,0.5000,517.1208,-115.4598,-154.2942,-3125.1201,1814.6575,42.0060,8.4800,0.2822
20.50,33.7510,1.3615,0.5000,623.4454,-41.8952,-143.4899,-3139.6615,1534.0367,43.7194,11.2301,0.2119
22.50,36.0045,0.9917,0.5000,691.8655,-16.1709,-135.2961,-2787.6496,1340.0363,46.3051,14.1513,0.1713
24.50,37.6273,0.7166,0.5000,742.0858,-6.2922,-129.1998,-2498.7518,1179.5729,49.4768,17.2844,0.1470
26.50,38.8168,0.5305,0.5000,780.6114,-2.2794,-124.2103,-2257.8390,1034.5914,53.0048,20.8472,0.1304
28.50,39.7085,0.4005,0.5000,810.6959,-0.8241,-120.3147,-2068.2889,913.7447,56.2987,24.5731,0.1193
30.50,40.3864,0.3055,0.5000,834.3073,-0.2706,-117.1893,-1914.7263,812.9825,59.1772,28.4244,0.1116
32.50,40.9048,0.2337,0.5000,852.7756,-0.1163,-114.8383,-1797.5944,735.3098,61.3918,32.0163,0.1066
34.50,41.3001,0.1777,0.5000,867.0634,-0.0442,-112.8062,-1694.5111,666.9032,63.2712,35.7569,0.1027
36.50,41.5984,0.1332,0.5000,877.9013,-0.0137,-111.0744,-1604.6754,607.5447,64.8005,39.5417,0.1000
38.50,41.8189,0.0973,0.5000,885.8615,-0.0149,-109.5818,-1525.2605,555.4645,66.0345,43.3562,0.0979
40.50,41.9758,0.0678,0.5000,891.4034,-0.0029,-108.3848,-1459.8484,512.9291,66.9555,46.8702,0.0966
42.50,42.0802,0.0434,0.5000,894.9021,-0.0025,-107.2396,-1395.5278,471.5348,67.7726,50.6845,0.0957
44.50,42.1408,0.0228,0.5000,896.6676,0.0007,-106.2030,-1335.5355,433.3806,68.4602,54.5910,0.0951
