Time(msec),Vm(mVolt),dVm/dt(mVolt/msec),timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA),Inet(microA),Inet_APD(microA)
0.50,-87.6932,-0.0000,0.5000,75.7917,-2.3577,-0.1109,-0.0005,  -0,-0.0656,-0.0072,-49.1230,-0.0493,0.0000
2.50,-87.6932,-0.0000,0.5000,75.7930,-2.3577,-0.1110,-0.0005,  -0,-0.0655,-0.0072,-49.1217,-0.0493,0.0000
4.50,-87.6932,-0.0000,0.5000,75.7945,-2.3578,-0.1111,-0.0005,  -0,-0.0653,-0.0072,-49.1202,-0.0493,0.0000
6.50,-87.6932,-0.0000,0.5000,75.7963,-2.3578,-0.1112,-0.0005,  -0,-0.0652,-0.0072,-49.1185,-0.0493,0.0000
8.50,-87.6932,-0.0000,0.5000,75.7982,-2.3578,-0.1112,-0.0005,  -0,-0.0650,-0.0072,-49.1167,-0.0493,0.0000
10.50,-48.1497,79.0868,0.5000,75.7995,-1436.9971,-17.0700,-0.2161,   4,23.3173,0.0223,343.1638,0.3537,0.3537
12.50,34.2372,7.7679,0.5000,78.0889,-3895.3181,-128.8752,-4301.4914,1698,22.0819,2.2328,0.1804,-2.7080,-2.7080
14.50,26.3200,-6.7440,0.5000,369.7637,-1425.9210,-152.4324,4366.5200,2211,30.1559,6.1623,0.3996,6.4617,6.4617
16.50,29.0572,3.4058,0.5000,754.4600,-530.0434,-142.0018,-4557.1806,1894,29.7938,9.6206,0.2976,-2.7655,-2.7655
18.50,33.7622,1.8220,0.5000,881.4862,-195.9030,-126.8434,-3694.2506,1740,29.1411,14.0050,0.1909,-2.0380,-2.0380
20.50,36.3555,1.0584,0.5000,962.6247,-71.4449,-117.7794,-3138.1277,1538,30.2483,19.1913,0.1476,-1.6682,-1.6682
22.50,37.9903,0.7035,0.5000,1019.8796,-27.8723,-112.0774,-2787.9920,1337,31.9414,24.5609,0.1263,-1.5066,-1.5066
24.50,39.1419,0.5118,0.5000,1061.3801,-10.8261,-107.8588,-2526.5285,1156,33.7369,30.2073,0.1132,-1.4147,-1.4147
26.50,40.0056,0.3897,0.5000,1091.4311,-4.1864,-104.5283,-2318.0822,1002,35.4132,36.0686,0.1042,-1.3487,-1.3487
28.50,40.6706,0.3013,0.5000,1112.7359,-1.6350,-101.8141,-2146.4055, 876,36.8805,42.0887,0.0977,-1.2936,-1.2936
30.50,41.1845,0.2323,0.5000,1127.1651,-0.6252,-99.5679,-2002.1974, 771,38.1169,48.2201,0.0930,-1.2440,-1.2440
32.50,41.5776,0.1765,0.5000,1136.0943,-0.2103,-97.4825,-1865.1403, 676,39.2480,55.2005,0.0891,-1.1925,-1.1925
34.50,41.8714,0.1301,0.5000,1140.5752,-0.0764,-95.8545,-1754.4326, 601,40.1024,61.8539,0.0866,-1.1471,-1.1471
36.50,42.0821,0.0913,0.5000,1141.4341,-0.0299,-94.6040,-1665.7747, 544,40.7365,67.9658,0.0850,-1.1079,-1.1079
38.50,42.2228,0.0585,0.5000,1139.3320,-0.0117,-93.5487,-1587.2081, 494,41.2584,74.0552,0.0839,-1.0710,-1.0710
40.50,42.3043,0.0306,0.5000,1134.8052,-0.0036,-92.4485,-1499.7514, 441,41.7987,81.6768,0.0832,-1.0272,-1.0272
42.50,42.3353,0.0068,0.5000,1128.2931,-0.0012,-91.6059,-1426.9313, 399,42.2247,88.7771,0.0831,-0.9885,-0.9885
44.50,42.3229,-0.0136,0.5000,1120.1578,-0.0007,-91.2446,-1393.4687, 380,42.4168,92.2883,0.0832,-0.9700,-0.9700
46.50,42.2732,-0.0313,0.5000,1110.6999,-0.0002,-90.6245,-1331.5606, 345,42.7734,99.2222,0.0837,-0.9347,-0.9347
48.50,42.1910,-0.0467,0.5000,1100.1703,-0.0001,-90.1221,-1275.4088, 315,43.1076,106.0267,0.0846,-0.9013,-0.9013
50.50,42.0806,-0.0601,0.5000,1088.7784,-0.0000,-89.5967,-1207.1716, 279,43.5451,114.9884,0.0863,-0.8590,-0.8590
52.50,41.9453,-0.0720,0.5000,1076.6996,-0.0000,-89.3410,-1167.9821, 259,43.8208,120.4910,0.0876,-0.8338,-0.8338
54.50,41.7881,-0.0825,0.5000,1064.0813,-0.0000,-89.1865,-1141.1266, 246,44.0235,124.4151,0.0886,-0.8161,-0.8161
56.50,41.6112,-0.0919,0.5000,1051.0481,-0.0000,-89.0555,-1115.4893, 233,44.2293,128.2790,0.0898,-0.7989,-0.7989
